;section;speaker;role;text
0;scripted;Operator;Operator;Good day and thank you for standing by. Welcome to the LCI Industries Q3 Earnings Conference Call. At this time, all participants are in a listen-only mode. After the speakers' presentation, there will be a question-and-answer session. Please be advised that today's conference is being recorded. I would now like to hand the conference over to your speakers today. Please go ahead.
1;scripted;Brian Hall - Chief Financial Officer;Firm;Good morning, everyone, and welcome to the LCI Industries third quarter 2021 conference call. I am joined on the call today by Jason Lippert, President, CEO and Director. We will discuss the results for the quarter in just a moment. But first, I would like to inform you that certain statements made in today's conference call regarding LCI Industries and its operations may be considered forward-looking statements under the securities laws and involve a number of risks and uncertainties. As a result, the Company cautions you that there are a number of factors, many of which are beyond the Company's control, which would cause actual results and events to differ materially from those described in the forward-looking statements. These factors are discussed in our earnings release and in our Form 10-K and other filings with the SEC. The Company disclaims any obligation or undertaking to update forward-looking statements to reflect circumstances or events that occur after the date the forward-looking statements are made, except as required by law. With that, I would like to turn the call over to Jason Lippert. Jason?
2;scripted;Jason Lippert - President, Chief Executive Officer and Director;Firm;Good morning, everyone. We delivered another quarter of strong results, driving both substantial top line and market share growth as consumers continue to gravitate toward the outdoor lifestyle in record numbers. Despite operating in an environment riddled with supply chain challenges, material and labor shortages and rising input costs, our teams powered through these headwinds to meet our customer commitments and fulfill record demand in the recreational markets we serve. During the quarter, we achieved $1.2 billion in sales, up 41% year-over-year or up 99% compared to the third quarter of 2019. This great achievement by our teams has been supported by great organic growth and success of our recent acquisitions of Veada, Challenger, Polyplastic and CURT, which underscores the strength of our diversification strategy. In addition, we continue to increase our RV content per vehicle growth, further solidifying our position as a global leader in the recreational space. Before getting into segment results, I'd like to address our recent acquisition of Furrion, which we announced beginning of August. Furrion is a premier distributor of a range of appliances and other electronic products for RVs in a wider transportation market. The addition of Furrion with $230 million in forecasted sales for 2021 will help us tap into a $1.5 billion addressable market in North America alone through its robust catalog of innovative products, complementing our OEM product lineups with kitchen appliances, AV appliances and observation camera systems, just to name a few. Because of the teams, products and innovative mindset, we believe that we have a real opportunity to double this business in the next few years. Beyond North America, we plan to utilize Furrion in broadening our offerings in the international markets by leveraging our existing global customer relationships. This will enable our company to unlock further market share, especially in the European and Australian caravan industries. Additionally, Furrion brings a strong aftermarket business with both an online and brick-and-mortar presence, further accelerating our company's aftermarket division, which is one of our fastest growing segments. Investment and growth in our aftermarket help accelerate our proven diversification strategy to support the long term growth of LCI. The Lippert teams have been working closely with the Furrion teams for several years through our distribution partnership and have longstanding ties with its strong management and R&D teams. Since the acquisition closed, we've already kicked off a few exciting projects, which we'll be able to discuss in further detail in the coming quarters. We're incredibly excited to welcome Furrion to Lippert family, and I look forward to them helping us turbocharge innovation to further transform the industries we serve. Turning to our performance by segment, beginning with RV OEM, sales increased 44% year-over-year to approximately $667 million for the third quarter, driven by strong demand across both North America and international markets. Our preliminary results showed record sales for October, indicating continued industry strength carrying over into the fourth quarter and demand remained strong, while dealer inventories are still at an all-time low and not to mention campgrounds remaining fully booked nationwide. To mitigate the margin pressure we've seen all year, stemming from a combination of historically high steel and aluminum prices, skyrocketing freight costs and widespread labor shortages, our teams have focused on driving continuous improvement and automation initiatives across the Company. These efforts will also help us to create capacity without the need to put up many new buildings and we've allocated a record amount of capital towards these automation and continuous improvement projects with over 15 larger automation projects set to go live in 2022 and the first part of 2023. Long term, we will continue to implement more projects like these to support margins, while also positioning our production to be agile, repeatable and scalable in any environment. RV content per unit ramped significantly during the quarter, driven by our continued strong organic growth as our teams continue to bring new products to market and take market share while some of our competitors couldn't supply well during this last 12 months. Content for towable RV increased 10% year-over-year to $3,786, while content per motorhome RV increased 14% year-over-year to $2,732. Our teams are focused on continuing to take advantage of content growth through innovation and continued new and existing product development. Innovation remains one of the cornerstones of our success, and we are committed to meeting the demand for our technically sophisticated products to create a best-in-class experience for consumers as well as to meet the demands of the new tech-savvy customer. In line with recent consumer trends, we're also focusing more on developing our safety suite of products to bring safety-related components of the RV space that have already existed in automobiles for years. Our ABS brakes are a prime example of one of our newest safety innovations for RVs. We're already seeing substantial demand for the product as it comes to the market. To add, our safety products are designed to be compatible with one control, further extending the capabilities for platform and ecosystem, while providing more flexibility and technology for the customer's recreational experience. Turning to our Aftermarket Segment, total revenue grew to $219 million in the third quarter, up 18% year-over-year. The Lippert aftermarket teams in automotive, RV and marine continue to work through very extensive backlogs. Demand for our aftermarket products is significant as units being serviced are at an all-time high because used RVs continue to enter the repair and refurbishment cycle in record numbers. With the record number of RVs currently on the road and a million coming into the repair and replacement cycle every two years, the trend should be nothing short of fantastic for aftermarket products and service businesses that assist the RV consumer with repair, replacement and upgrades. As we look to serve this growing group of existing users and those brand-new to the lifestyle, customer experience initiatives like Lippert Scouts program and the Campground Project remain top priorities. These innovative initiatives allow us to collect valuable feedback directly from the RV users themselves, which we can utilize to improve our current and future offerings and services to RVers everywhere. This quarter, we engaged over 200 families through our Lippert Getaway which is our company's first RV rally, meeting with owners, groups and hosting our first ever all Lippert influencer summit had a wonderful campground of Pigeon Forge, Tennessee. For four days in Tennessee, we listened to the RVers loyal to our brand and based on their comments and testimony it's become abundantly clear that we are doing more for this group than just about anyone out there with respect to listening to these customers in order to more favorably impact the RV customer experience. Turning to our adjacent markets. Revenue for the third quarter increased 55% year-over-year to $281 million. With marine and other related markets being driven by the same secular trends for [towing] RV and aftermarket segments. Marine demand remained strong, but industry production has also been impacted by supply chain. That said, we are successfully growing market share, which we delivered with the support of our Lexington, Veada, Taylor Made marine businesses. As you may recall, we purchased an electric Bimini product about a year ago, and we are just now starting to transition much of the industry away from manual Biminis to electric powered Biminis, while creating an aftermarket option for this as well. We launched our seating division for TRACKER Marine earlier this year in Missouri, and we believe it's been a great success with a lot of additional opportunity now that we are located near and supplying the largest pontoon and boat builder in the country. Other notable progress continues to be made in our utility and trailer axle businesses. It has now eclipsed sales in our RV axle suspensions and continues to outpace the industry growth significantly. We are winning new accounts in this space monthly due to our relationships and product offerings. Due to the success of similar programs in RV, we've also launched customer experience initiatives for boaters and other users in the marine space. We look forward to these findings to fix existing customer pain points and elevate the customer experience in the boating world while bringing more attention to the Lippert brand. Our international business has showed strong performance with revenues increasing 47% year-over-year to $88 million. From what we've seen, it is clear to us that European consumers continue to turn towards the outdoor lifestyle. In fact, caravan and motor caravan retail was up 70% for the month of September. The European RV industry seems to be reacting a little slower and catching consumer demand than the U.S., so we believe that this could be a nice tail for us as Europe's run could extend longer than that of the U.S. We continue to see a rise in interest in European products in the U.S. and U.S. RV OEMs are increasingly adopting Lippert's European components, including our Euro pop-tops, steps, doors, windows and bed lists. Five years ago none of these European products were even being sold in the U.S. This strategy further helps establish our brand reputation as a global innovator. At the moment, pop-tops for B vans made in our Europe facilities provide a large opportunity for growth as we work towards building these in the U.S. like we have the other products that the U.S. manufacturers that we've adopted from Europe. Our European products and R&D continue to be steady secret weapons for our sales teams as they allow us to offer products to our customers that would otherwise not be possible without Europe businesses and creative product teams. Next, I'd like to highlight the recent progress we've been making with regards to sustainability reporting. Over the past year, we've taken a focused effort to understand the impact of our operations on the environment and in communities in which we operate, exploring sustainable business practices that can drive value creation over the long term. Through these efforts, we have made real operational improvements, including the establishment of environmental management system to monitor and reduce waste and updates to our safety training requirements. To highlight these and many other advancements, we'd like to announce that we'll be publishing our inaugural corporate sustainability report in late Q4, which we'll use to report on our ESG performance and track improvements into the future. Together with operating sustainability comes the support of our team members and communities, two key pillars of our cultural foundation that's stilled Lippert in the Company that it is today. Just 4 weeks ago, I had the opportunity to chair, along with the support of a large group of Lippert volunteers, an auction for the Boys & Girls Club of Goshen, Indiana, through which we raised $2 million to benefit the local youth. I could not be prouder of our volunteers who helped out those benefit, illustrating our ability to give back to the community through the support of Lippert since our earliest days. This event was one of almost 100 events, our team members across the globe took part in the month of October. Last week, we had over 2,000 team members participate in our company's annual volunteer week during which our philanthropy team created serving events daily for our teams to take part in. Switching gears to capital allocation. We are focused on integrating our recent acquisitions, but remain receptive to strategic M&A opportunities as we pay down debt. As I mentioned earlier, we are investing heavily in the automation of our manufacturing footprint to ensure we maintain the appropriate capacity and quality to meet the heightened demand for recreational products, while identifying cost efficiencies where possible. In closing, I'd like to thank our dedicated team members that work so hard to overcome challenges while cultivating a culture that supports sustainable growth and continuous improvement. We could not consistently deliver these results without this dedication, along with the strength and guidance of our dedicated leaders all over this company. We look forward to continuing our incredible momentum as we deliver value to our shareholders in 2022 and beyond. I will now turn the call over to Brian Hall, our CFO, to discuss in more detail our third quarter financial results.
3;scripted;Brian Hall - Chief Financial Officer;Firm;Thank you, Jason. Our consolidated net sales for the third quarter increased 41% to $1.2 billion compared to the prior year, driven by continued strength in market performance, along with strong operational execution. Acquisitions contributed $78 million or 10% growth to our quarterly results, with organic growth contributing the balance or 31% of the improvement. As Jason mentioned, October sales were up 52% from October 2020 to $441 million, an implied growth rate of over 50% for Q4 when seasonally impacted. We expect to see continued elevated demand into the remainder of the year. Q3 2021 sales to RV OEMs increased 44% compared to the prior year due to heightened wholesale and retail demand. Current North American RV industry production rates also remain high, implying 2021 wholesale shipments of approximately 577,000 to 587,000 units, an all-time record for the industry. We substantially expanded content in towables and motorhomes during the quarter. As Jason mentioned, content per towable RV unit increased 10% to $3,786 and content per motorized unit increased 14% to $2,732 compared to the prior year. The content growth can be attributed to organic growth, such as several new product introductions in addition to the impact of price increases enacted during the quarter. We continue to see robust performance in the marine market, driven by similar tailwinds bolstering RV. North American Marine sales increased 119% in the quarter as production further increased to support elevated demand, which we expect to continue through the fourth quarter. Acquisitions contributed $23 million or 49% of this growth. Sales to adjacent industries grew 55%. Aftermarket Segment sales increased 18%, and international sales increased 47% as strong secular trends continue to drive consumers into the recreation space. In our continued execution of our diversification strategy, we closed the acquisition of Furrion during the third quarter. As Jason had stated previously, this addition will not only open doors for us as we continue to expand on our OEM offerings with their innovative products to help drive long term content expansion, but also help us grab further market share by leveraging Furrion's existing distribution channels. Approximately 40% of Furrion's sales are to the aftermarket with the remaining 60% being OEM. Gross margins were 21.6% compared to 26.8% in the prior year quarter, pressured by headwinds, including elevated freight, material and labor costs. The cost of steel again rose increasing, 23% during the quarter, partially offset by the aforementioned price increases. As we have mentioned previously, many of our price increases are passed on to our customers on a two-quarter lag, which is the primary contributing factor to the margin pressures we have experienced. Price increases, which were effective during October have now surpassed the bottom of the curve, and we are beginning to see some margin expansion when compared sequentially to Q3 results. We are anticipating Q4 margins to improve 100 to 150 basis points from Q3. SG&A cost as a percentage of sales decreased from the third quarter of 2020 as well as sequentially due to a decrease in fixed costs paired with higher sales, offsetting increases in freight and transaction costs. Operating margins decreased roughly 375 basis points compared to the prior year period, again driven by increased labor expense to meet heightened production requirements and the increasing cost of steel, aluminum and freight, partially offset by lean manufacturing and automation initiatives we have continued to introduce. GAAP net income in Q3 2021 was $63.4 million or $2.49 per diluted share compared to $68.3 million or $2.70 per diluted share in Q3 2020, declining due to the previously mentioned cost pressures, partially offset by strong sales growth across all of our business channels. Adjusted EBITDA decreased 1% to $118.1 million for the third quarter compared to the prior year. Non-cash depreciation and amortization was $80.2 million for the first nine months ended September 30, while noncash stock-based compensation expense was $20.3 million for the same period. We continue to anticipate depreciation and amortization in the range of $110 million to $120 million during the full year 2021, primarily due to increases in capital investments to enhance production capacity and enable further manufacturing efficiencies. For the nine months ended September 30, cash generated from operating activities was $12 million, while $155 million was used for business acquisitions, $74 million for capital expenditures and $64 million was returned to our shareholders in the form of dividends. Operating cash flows were negatively impacted by the intentional increase in working capital to support heightened demand and minimize supply disruption in addition to rising prices of steel and aluminum-based products. At the end of the third quarter, we had an outstanding net debt position of $1 billion or 1.8x pro forma EBITDA adjusted to include LTM EBITDA of acquired businesses. With the constantly evolving operating environment, we are focused on maintaining a strong balance sheet and continue to target a long term leverage of 1.5x net debt to EBITDA. In the near term, we are working to integrate recently completed acquisitions which we expect to positively impact our operating cash flows in the coming quarters. For the full year 2021, capital expenditures are anticipated in the range of $130 million to $150 million. Looking ahead, we are confident in our ability to continue delivering strong performance results and remain dedicated to further executing our growth strategy to drive long term value creation for shareholders. That is the end of our prepared remarks, operator, we're ready to take questions. Thank you.
4;Q&A;Operator;Operator;Your first question comes from the line of Scott Stember with C.L. King.
5;Q&A;Scott Stember - C.L. King;Analyst;Just starting out, maybe just talk about Furrion a little bit. Obviously, you guys had a history with them a few years ago, and what's different now that you're taking over the entire thing after walking away from it a few years ago. And then maybe just talk about the margin profile of how this will impact the overall results.
6;Q&A;Jason Lippert - President, Chief Executive Officer and Director;Firm;Yes. Sure. So, the big difference is that we have total control over the entity now. Prior, we were strictly sales and distribution, so we did all the warehousing, logistics and sales work. We had a little input on product, but not much. And today, we have 100% control over product which is the big piece of it. So we control the amount of money that goes into innovation and R&D. We can listen to the customers and figure out what they need and go right to the R&D and engineering and start designing products that the customers are asking for as opposed to just take what's given to us. So we said in the earlier remarks that we feel we can double that business in the next few years, strictly because competition is in a good spot for us. The competition is relatively weak in that space. There's a lot of opportunity. There's not a lot of innovation in that space. And Furrion is the clear innovator in that space. And there's a lot more they can do with appliances and electronics. So does that answer your question?
7;Q&A;Scott Stember - C.L. King;Analyst;Yes, also about the margin profile.
8;Q&A;Brian Hall - Chief Financial Officer;Firm;Yes. And then from a margin profile, it's about 60% OEM and 40% aftermarket business today, which the aftermarket side has grown significantly since when we were in the partnership with them a couple of years ago. So aftermarket certainly taken off and has very, very attractive margins, as you would anticipate, much better than our consolidated aftermarket margins. From an OEM perspective, I would expect those margins to come in pretty consistent with our other OEM margins, just given the competition and some of the margin profile we're seeing today.
9;Q&A;Scott Stember - C.L. King;Analyst;And they weren't really hammering aftermarket, Scott. So that's -- we obviously have a robust structure and sales force and distribution network there, and we're going to leverage that -- and really fully take advantage of the aftermarket opportunity versus just the e-commerce and some of the other smaller aftermarket business that we're doing.
