;section;speaker;role;text
0;scripted;Operator;Operator;Good morning and welcome to the Shyft Group's Second Quarter 2020 Conference Call and Webcast. All participants will be in a listen-only mode until the question-and-answer session of the conference call. This call is being recorded at the request of the Shyft Group. If anyone has any objections, you may disconnect at this time. I'd now like to introduce Juris Pagrabs, Group Treasurer and Head of Investor Relations for the Shyft Group, Mr. Pagrabs, you may proceed.
1;scripted;Juris Pagrabs - Group Treasurer and Director of Investor Relations;Firm;"Thank you, Grant, and good morning, everyone, and welcome to the Shyft Group's second quarter 2020 earnings call. Joining me on the call today are Darryl Adams, our President and Chief Executive Officer; and Jon Douyard, our Chief Financial Officer. For today's call, we've included a presentation deck, which has been filed with the SEC. Results are available on our website at the www.shyftgroup.com. You may download the deck from the Investor Relations section of the website to follow along with our presentation during the call. Before we start today's call, please turn to Slide 2 of the presentation for our Safe Harbor statement. You should be aware that certain statements made during today's conference call, which may include management's current outlook, viewpoint predictions and projections regarding the Shyft Group and its operations may be considered forward-looking statements under the Private Securities Litigation Reform Act of 1995. I caution you that as with any prediction or projection, there are a number of factors that could cause the Shyft Group's actual results to differ materially from projections. All known risks the management believes could materially affect the results identified on our Forms 10-K and 10-Q filed with the SEC. However, there may be other risks that we cannot anticipate. On the call today, we will provide a business update including the impact of the COVID-19 pandemic at our operations and second quarter highlights. Before moving on to a more detailed review of the second quarter results and our outlook for the remainder of the year, we will that be opening the line for Q&A. I would also like to remind everyone that with the divestiture of the emergency response business, this past February the revenues and expenses associated with our business as well as the assets and liabilities have been reclassified as discontinued operations for all periods presented. With this reclassification, the results discussed today will refer to continuing operations unless otherwise noted. At this time, I'm pleased to turn the call over to Daryl for his comments beginning on Slide 3."
2;scripted;Daryl Adams - President and Chief Executive Officer;Firm;Thank you, Juris. Good Morning, everyone, and thank you for joining us to discuss our second quarter 2020 results. Today, we are hosting our first earnings call, under the new corporate brand, the Shyft Group. This is an exciting change for our Company, following 45 years of operating as Spartan Motors. We carefully considered our new brand, I wanted to assure and align with the next phase of our long-term growth strategy. While allowing our go-to-market brands the names, our customers know and trust to take a more prominent position and our externally facing sales and marketing materials. The Shyft Group represents at pivot and market focus and clear formal momentum we've built in the delivery vehicle, work truck, and specialty service vehicle markets, as the name indicates the Shyft Group as nimble, aggressive and here to win. Please turn to Slide 4. While, I'll discuss the current environment some of our Q2 earnings and challenges related to the pandemic. This health crisis has created some of the more difficult challenges. Most of us has faced in our lifetimes, inflicting uncertainty and disruption in our lives that we cannot imagine just six months ago. I'd like to recognize the tremendous effort, flexibility, and dedication of our entire team as we work together to mitigate the impact of the pandemic. Our leadership team has been fully engaged and aligned on controlling what we can and mitigating the potential negative impact of the unique challenges presented by this pandemic. Our highest priority has been the health and safety of our workforce, as we continue to maintain enhanced cleaning protocols, social distancing and our manufacturing plants and offices, securing TCE for our team members and supporting remote work where possible. On our last earnings call, we mentioned that we ended the quarter with approximately 40% of our facilities operating due to the chassis and component shortages as a result of the pandemic. As the quarter progressed, we quickly recognized that the chassis supply chain will take longer to ramp up than originally anticipated. So we chose to make a number of difficult decisions in the quarter, including furloughing employees, reducing executive compensation and implementing additional cost controls to mitigate the short-term risk and ensure long-term success of the business. Today 95% of our facilities are operational and we are encouraged by the recent performance of the North American OEM's. But uncertainty remains given the recent surge in COVID cases and hospitalizations around the country and how this may impact to supply chain sustainability. Operationally, while the chassis and component shortages created its own set of challenges during the quarter, including production scheduling, we also had some labor shortages, shortage headwinds to overcome. To resolve the employee-related issues, we have been aggressively conducting drive through job interviews in various campuses, which have been very successful. Parcel delivery for e-commerce continues to be strong as more consumers are ordering online than ever before, which is reflected in the 18% increase in our FVS backlog year-over-year. Goldman Sachs recently published an e-commerce report. They concluded that the COVID-19 pandemic has driven a doubling of the penetration of e-commerce globally, accelerating what we were already seen and in some major categories like consumer-packaged goods driving as much as three years of the penetration in three months. We further believe that this trend is sustainable with a permanent steepening of the growth curve for e-commerce. As the financial realities of fewer people in stores, particularly during key holidays lead to even more store closures. E-commerce in the U.S. through 2022 is now forecasted to grow at a 22% CAGR rate versus is pre-COVID estimate of 14%, which implies continued delivery vehicle growth from their peak level last holiday season. While customers assess and plan for the new normal, we believe this is favorable for us longer-term. And especially vehicle side, our luxury motor coach chassis operations were impacted by OEM manufacturing and do a shutdown earlier in the quarter. However, chassis orders are ramping up and some cases, customers are exceeding their pre-COVID order levels, which again should be favorable for us longer-term. On a service truck body side, during the quarter, Royal was also impacted by the chassis shortages as well as the dealer networks shutdowns. As a point of reference, we had nearly 4x as many chassis in our production system at the end of Q1, 338 that we did at the end of Q2, 89. I'm pleased that chassis availability is improving our visibility is still somewhat limited beyond the third quarter. We will flex our operations accordingly in the coming months. But I'm pleased to say that it appears we are turning the corner as recent trends are favorable across all SV product lines as shown in our backlog, which is up 56% to $50.5 million at the end of June and includes a record amount of motor coach chassis. With that, let me take a moment to summarize our year-to-date results on Slide 5. We have really good first half despite the considerable pandemic related headwinds we encountered in Q2. Our year-to-date results demonstrate the effectiveness of our business transformation strategy, which is focused on higher margin product offerings within our core markets, growing market share within our expanding geographic footprint and improving productivity at our location. The results can be clearly seen an increase in our overall adjust EBITDA margins despite the impact of COVID related shutdowns. Revenues for the first half increased $17 million or 6% to $301 million excluding the USPS order. And adjusted EBITDA increased $10 million or 53% to $28 million while adjusted EBITDA margin improved 400 basis points to 9.2% of sales. Please turn to Slide 6, and I'll provide a business update. At NTA, the work truck show enlarge just ahead of pandemic. We lost a Velocity M3, Utilimaster's answer to flexible delivery needs to meet our customers and emerging and ongoing demand. The vehicle features smart delivery access and ergonomics provisions enhancing efficiencies for drivers with more stops than ever before. The world's most advanced purpose-built walk-in cargo van as fast comprehensive durability testing and is currently being reviewed and tested by multiple customers with production scheduled to begin in Q4 or early 2020. To meet the increase in fresh delivery demand, we have introduced additional temperature control cargo vans for both new and existing fleet customers, including vehicles for grocery and pharmaceutical applications. In addition, during the quarter, we completed testing of an electric version of the Velocity Class 2 purpose-built walk-in cargo van, which is currently being scheduled for delivery to our customers for their field testing, initial reactions to this potentially game changing electric vehicle walk-in cargo van has been very positive from the customer aspects. On the SV side of the business, we enhanced operating efficiencies while continuing to lead the market with new products and features including, launching our new K-2 chassis on Newmar's New Air and Ventana coach, a Gen-2 digital dash is now on 100% of our models eliminating analog gauges. They have to exceed that alerts to drivers using seat vibrations when departing a lane, a new positive steer tag axel with improved wheel cut. This is a technology that allows the rear wheels to turn to assist and making turns with the motor coach. With that I'll turn the call over to Jon to discuss Shyft's financial results for the second quarter in more detail as well as provide an update on our 2020 outlook, beginning on Slide 7.
3;scripted;Jonathan Douyard - Chief Financial Officer;Firm;Thank you, Daryl, and good morning everyone. Please turn to Slide 8 and I'll provide an overview of our financial results for the second quarter. As a reminder, the results will be just - we will be discussing reflect continuing operations as our ER business has been classified as discontinued operations for all the periods presented. As Daryl alluded to earlier, we operated in unprecedented times throughout the second quarter as the health crisis drove supply shortages in suspension of production at a number of our facilities. The quarter got off to a slow start and while our supply chain begins to ramp in May. It was slower than initially anticipated driven by complications with re-integrating the workforce. Management reacted by swiftly taking cost actions, which enabled us to lessen the impact of the COVID related volume declines. Revenues for the second quarter were $124 million, a 31% drop from $180 million in the second quarter of 2019. Sales decreased $20 million or 13.9% excluding $35.7 million of pass-through revenues from the one-time USPS truck body order in the prior year. Income from continuing operations for the second quarter was a loss of $1.1 million, compared to a profit of $4.5 million a year-ago, reflecting the decrease in revenues. These results also include a pre-tax $4.8 million or $0.10 per share non-cash charge to write-off certain ERP assets. Given the significance of the charge, I would like to take a minute to discuss the decision in more detail. Prior to the sale of the ER business, the Company had been on a multi-year path to standardize on one ERP platform for all locations. After ER was sold, we launched an initiative focused on streamlining the remaining IT systems and processes across the organization. Part of that exercise, we determined that the legacy ERP strategy was not the optimal solution for us going forward, primarily due to the fact that the system has been highly configured for the more customized ER products and was tougher to scale in our higher volume businesses without further investment. In addition, given that we have stable operating platforms in the FVS and SV segments, it is a better use of company resources to transition away from the legacy ERP project and focus our IT resources on areas where we can drive greater returns and build scalable infrastructure that will support our future growth. Please note that of the $4.8 million charge, approximately half was recorded as accelerated depreciation related to the two remaining locations at where it was active and the other half was recorded as an impairment. Turning to Slide 9, for the quarter adjusted EBITDA from continuing operations decreased slightly to $9.4 million from $9.8 million, while as a percentage of sales. Adjusted EBITDA from continuing operations increased 210 basis points to 7.5% of sales compared to 5.4% of sales in the same period last year. The margin growth reflects favorable product mix, productivity improvements and the addition of Royal Truck Body, partially offset by the impact of lower sales volume. Our response to take cost actions at the outset of the crisis also played a key role in mitigating the profit fall through. Adjusted net income from continuing operations was $4.6 million, a 26% decrease from $6.2 million, while adjusted EPS from continuing operations was $0.13 per share compared to $0.18 per share at this time last year. Next, we'll jump into results by operating segment. Let's begin with the Fleet Vehicles and Services segment on Slide 10. FVS generated total revenues of $97.2 million, which was down 31% compared to $141 million in the second quarter of 2019. As a reminder, second quarter 2019 included $35.7 million of USPS pass-through revenue. So excluding that impact FVS sales decreased year-over-year by $8.2 million or 7.8%. Despite the decreased revenue, FVS adjusted EBITDA increased 73% to $13.7 million from $7.9 million a year-ago, due to improved product mix, productivity and lower material costs and the impact of the pass-through USPS order in the prior year, which were partially offset by the lower sales volume. Adjusted EBITDA margin increased 8.4 percentage points to 14% of sales from 5.6% a year-ago. FVS backlog totaled $287 million, up $43 million or 18% compared to $244 million at the end of the second quarter 2019, excluding the USPS truck body order. Please turn to Slide 11 for the Specialty Vehicle segment overview. SV had revenue of $26.7 million, a decline of $15 million primarily due to a decrease in luxury motor coach chassis and lower contract manufacturing sales as production was shut down for all of April. These declines were partially offset by the addition of revenues from the Royal Truck Body acquisition. Adjusted EBITDA was $1.2 million or 4.6% of sales compared to $5.1 million or 12.2% of sales in the same period last year. SV backlog was up 56% to $51 million, led by record motor coach backlog and the addition of the Royal Truck Body business. Please turn to the liquidity and outlook update on Slide 12. As we noted in our first quarter call, we took a number of steps to enhance our liquidity including adjusting our cost structure and delaying or deferring non-critical capital investments to maximize our financial flexibility. Despite the COVID headwinds, we were able to generate $5.4 million of cash from operating activities and ended the quarter with $115 million of - in total liquidity, including $24 million of cash on hand and an additional $91 million in borrowing capacity. As conditions stabilized, we paid down $50 million of debt, reducing our cash on hand to more normal levels at the end of June. Our current leverage ratio stands at 0.84x adjusted EBITDA, providing sufficient liquidity to fund our operations and to pursue opportunistic growth initiatives. Turning to the right side of the Page, I would like to take the opportunity to address the second announcement that we made this morning regarding a shift in our dividend frequency. After review our Board approved a quarterly dividend of $0.25 per share, payable September 18 to shareholders of record on August 18. While the annual dividend value remains the same, we believe that this change in dividend frequency from semi-annual to quarterly is advantageous by providing more consistent cash flow to our shareholders and is also better aligned with our industry peers. Transitioning to our outlook, we are proud of our overall performance for the quarter as we quickly implemented the measures necessary that help ensure the safety and well-being of our employees, while also implementing margin enhancement actions to help mitigate the financial impact of the pandemic. As of today, 95% of our operations are running at full or modified production levels and we expect to fully resume operations in early August, bring all of our locations back online. We remain optimistic regarding the underlying strength of our end markets and saw positive demand indicators for both our FVS and motorhome businesses in the quarter. With our strong backlog and visibility to chassis for the balance of the quarter, we are positioned to provide Q3 guidance. We expect to deliver third-quarter revenues in the range of $180 million to $200 million. Adjusted EBITDA of $20 million to $23 million and adjusted EPS of $0.37 to $0.43 per share notwithstanding further or unforeseen pandemic related issues. Given the longer-term uncertainty, the Company is not in a position to reinstate full-year 2020 guidance at this time. We expect to provide an updated outlook for the year once we have sufficient clarity into supply chain and production schedules. Now I'll turn the call back to Daryl for closing remarks.
4;scripted;Daryl Adams - President and Chief Executive Officer;Firm;Thank you, Jon. Please turn to Slide 13. In closing, I'd like to thank all of our employees for their continued commitment an incredible work ethic enables to Shyft Group to deliver on the promises we've made to our customers to provide delivery vehicles, work truck and especially service vehicles that are critical to their success. We do believe the worst is behind us, production and output have ramped up significantly. Our current backlog position remains robust and we continue to see strong interest from delivery customers for our products to support e-commerce growth, which we see accelerating. We continue to monitor the rapidly evolving COVID-19 situation closely and will maintain our operational flexibility to respond to any changes that protect our employees, our business and long-term shareholder value. The actions we have taken to improve our efficiency and optimize our operations, we are confident that we can deliver a strong second half for 2020. With that, operator, we are now ready to take Q&A call.
5;Q&A;Operator;Operator;We will now begin the question-and-answer session. Our first question will come from Steve Dyer with Craig-Hallum. Please go ahead.
6;Q&A;Steven Dyer - Craig-Hallum Capital Group LLC;Analyst;Thank you, good morning guys.
7;Q&A;Daryl Adams - President and Chief Executive Officer;Firm;Good morning, Steve.
8;Q&A;Steven Dyer - Craig-Hallum Capital Group LLC;Analyst;So I've getting a lot of questions lately, just kind of with the perceived or expected move in final mile delivery to EVs pick your company review in workforce, whoever? Can you talk a little bit about how your position there? I know you've always said your drivetrain agnostic. But maybe so that others on the call could sort of hear higher position. Is there any scenario or supplier that you benefit more or less from?
9;Q&A;Daryl Adams - President and Chief Executive Officer;Firm;Yes. Steve thanks for the question. I think that you're right, it's evolving quickly as we are - we still haven't changed our position, but because our customers do like multiple chassis at least in the ICE side of the powertrain. But with that said, we are working with a number of EV chassis, if you will skateboard suppliers on a regular basis, constantly working with them, and unfortunate right now we can't mention their names, because we all do have NDA signed, but we are - trust me, we're very into EV and close to a lot of - as I said the skateboard suppliers that do need some of the build of the body and actually possibly to build the skateboard as well. So we are engaged with a number of players currently.
