;section;speaker;role;text
0;scripted;Operator;Operator;Greetings, and welcome to the Federal Signal Corporation's Second Quarter Earnings Conference Call. It is now my pleasure to introduce your host, Ian Hudson, Chief Financial Officer. Thank you. You may begin.
1;scripted;Ian Hudson - SVP & CFO;Firm;Good morning, and welcome to Federal Signal's Second Quarter 2020 Conference Call. I'm Ian Hudson, the company's Chief Financial Officer. Also with me on the call today is Jennifer Sherman, our President and Chief Executive Officer. We'll refer to some presentation slides today as well as to the earnings news release, which we issued this morning. The slides can be followed online by going to our website, federalsignal.com, clicking on the Investor Call icon and signing into the webcast. We have also posted the slide presentation and the earnings release under the Investor tab on our website. Before I turn the call over to Jennifer, I'd like to remind you that some of our comments made today may contain forward-looking statements that are subject to the safe harbor language found in today's news release and in Federal Signal's filings with the Securities and Exchange Commission. These documents are available on our website. Our presentation also contains some measures that are not in accordance with U.S. generally accepted accounting principles. In our earnings release and filings, we reconcile these non-GAAP measures to GAAP measures. In addition, we will file our Form 10-Q later today. Jennifer is going to kick things off today with some introductory comments. I will then give some more details on our second quarter financial results before turning the call back to Jennifer to give a business update and provide thoughts on our outlook for the rest of the year. After that, we will open the line for any questions. With that, I would now like to turn the call over to Jennifer.
2;scripted;Jennifer Sherman - President, CEO & Director;Firm;Thank you, Ian. I'd like to start by giving my profound thanks to each of our employees and our dealer partners for their commitment over the past several months. Since the outbreak of the pandemic, a critical area of focus has been on their health and safety, and we have implemented a host of new measures to ensure a safe work environment for our employees. These steps have included adjusting our production processes at our facilities to comply with safe distancing guidelines in order to protect the safety of our employees. We have also invested in temperature screening capabilities at many of our facilities, issued a face mask policy and provided our employees with additional paid time off. These are clearly challenging times at many different levels. But I could not be prouder of our performance during the second quarter with our teams demonstrating impressive operational execution in exceptionally difficult circumstances while at the same time, continuing to provide a safe working environment for our employees. Each of our businesses is considered essential in supporting critical infrastructure needs and public safety. That meant that all of our manufacturing facilities remained operational throughout the quarter, albeit with certain of our operations temporarily affected by facility closures, either due to government issued mandates or other coronavirus-related issues. At the beginning of the quarter, we acted quickly and decisively in response to a variety of operational challenges resulting from the pandemic by adjusting our operating costs and modifying our production schedule. As our teams develop strategies to operate in the new COVID environment, we experienced double-digit sequential improvement in average weekly sales in both May and June. The combination of these factors helped us to maintain a high level of performance and deliver an adjusted EBITDA margin of 16.8% in the quarter, exceeding the upper end of our target range. The strong results that we were able to deliver in exceptionally difficult circumstances during the quarter, were a testament to the quality of our businesses, our experienced leadership team, the commitment of our employees and the agility of our teams. While managing through this difficult quarter, we also continue to focus on our long-term growth initiatives. For example, on the organic side, we introduced a new regenerative air sweeper that does not require the operator to have a commercial driver's license. We also made progress on our plant expansion at Vactor, Rugby and MRL, which will initially provide additional space for social distancing and additional capacity to support our longer-term growth. On the M&A front, we completed the acquisition of PWE. In addition, I'm also pleased to report that the company will be issuing our inaugural long-form sustainability report later in the third quarter. I'll now turn the call back to Ian to go over the numbers.
3;scripted;Ian Hudson - SVP & CFO;Firm;Thank you, Jennifer. Our consolidated second quarter financial results are provided in today's earnings release. In summary, our teams continue to execute at a high level, with both of our groups delivering adjusted EBITDA margins in excess of the target ranges. Consolidated net sales for the quarter were $270 million compared to $324 million last year. Consolidated operating income in Q2 this year was $31.3 million compared to $46.3 million last year. On an adjusted basis, consolidated operating margin in Q2 this year was 12.7% compared to 14.6% last year. Consolidated adjusted EBITDA for the quarter was $45.4 million compared to $57.1 million in Q2 last year. That translates to a margin of 16.8% in Q2 this year compared to 17.6% last year. Net income in Q2 this year was $21.4 million compared to $32.8 million last year. That equates to GAAP earnings of $0.35 per share compared to $0.54 per share last year. On an adjusted basis, EPS for Q2 this year was $0.42 compared to $0.55 in Q2 last year. Orders in Q2 this year were $201 million compared to $308 million last year. Despite the lower orders, our backlog at the end of the quarter remained healthy at $333 million. That compares to $348 million in Q2 last year. In terms of our group results, ESG sales for the quarter were $214 million compared to $267 million in Q2 last year. ESG's operating income was $28.6 million, compared to $44.8 million in Q2 last year. ESG's adjusted EBITDA for the quarter was $40.9 million compared to $54.4 million a year ago. That translates to an adjusted EBITDA margin of 19.1% in Q2 this year compared to 20.4% last year. ESG reported total orders of $158 million in Q2 this year compared to $253 million last year. SSG's second quarter sales were $56 million this year compared to $57 million last year. SSG's operating income for the quarter was $10.4 million, up from $9.5 million in Q2 last year. SSG's adjusted EBITDA for the quarter was $11.7 million compared to $10.3 million a year ago, and its adjusted EBITDA margin in Q2 this year was 20.9%, up from 18% last year. SSG's orders in Q2 this year were $44 million compared to $55 million last year. Corporate operating expenses in Q2 this year were $7.7 million, down from $8 million last year. Turning now to the consolidated income statement, where the decrease in sales resulted in an $18.7 million reduction in gross profit. Consolidated gross margin in Q2 this year was 26% compared to 27.4% last year. Our results in Q2 this year included the recognition of approximately $3 million of excess overhead costs that flow through the income statement as inventory period costs due to lower production levels. Selling, engineering, general and administrative expenses for the quarter were down $4.4 million from Q2 last year.  Other items affecting the quarterly results include a $600,000 reduction in acquisition-related expenses, a $1.3 million increase in restructuring charges and a $200,000 decrease in interest expense, largely due to lower average interest rates in comparison to the prior year quarter. Other expense in Q2 this year was also $2.1 million higher than last year, primarily due to the recognition of a $2.5 million charge associated with the withdrawal from a multi-employer pension plan. Tax expense in Q2 this year was down $5.5 million compared to the prior year, largely due to lower pretax income levels and the recognition of a $1.1 million excess tax benefit related to stock compensation activity. Including the effects of the excess tax benefit, our effective tax rate in Q2 this year was 22.2%, lower-than-expected and down from 26.1% in Q2 last year. At this time, and assuming no additional excess tax benefits, we expect our full year effective tax rate to be approximately 25%.  On an overall GAAP basis, we therefore earned $0.35 per share in Q2 this year compared with $0.54 per share in Q2 last year. To facilitate earnings comparisons, we typically adjust our GAAP earnings per share for unusual items recorded in the current or prior year quarters. In the current year quarter, we made adjustments to GAAP earnings per share to exclude acquisition-related expenses, pension-related charges, restructuring activity, coronavirus-related expenses and purchase accounting expense effects. On this basis, our adjusted earnings for the second quarter were $0.42 per share compared with $0.55 per share in Q2 last year. Looking now at cash flow, where we generated $60 million of cash from operations in Q2 this year. That represents an improvement of $25 million or 73% from Q2 last year. The year-over-year improvement was primarily due to working capital timing differences, inclusive of actions taken early in the quarter to preserve short-term liquidity in response to the pandemic, lower rental fleet investment in comparisons to the prior year and deferrals of certain payments in the current year as outlined in the CARES Act. During the quarter, we paid down approximately $36 million of debt, completed the acquisition of PWE and funded cash returns to stockholders. We ended the quarter with $171 million of net debt, which is down from $210 million at the end of Q1 and current availability of $245 million under our credit facility. As a reminder, we executed a new 5-year $500 million credit facility last July. We can increase borrowing under that agreement by an additional $250 million for acquisitions. Our net debt leverage remains low and essentially unchanged from year-end. Cash flow so far in July has met expectations with no material change in customer delinquencies or bad debt. With no debt maturities until July 2024, we are continuing to approach the uncertainty and challenges with the result and from a position of strength given our financial position, which has improved further since the end of the first quarter. We also remain committed to adding long-term value to our stockholders. On that note, we paid a dividend of $0.08 per share during the second quarter, amounting to $4.9 million, and we recently announced a similar dividend for the third quarter. Although we did not buy back any shares in Q2, we currently have about $91 million of authorization remaining under our stock repurchase program. That concludes my comments, and I would now like to turn the call back to Jennifer.
4;scripted;Jennifer Sherman - President, CEO & Director;Firm;Thank you, Ian. As you will have seen in today's release, we reinstated guidance for the year. There were several factors that gave us confidence to do this and provide us with optimism as we look forward. First, we clearly demonstrated that we can manage our costs. As we have discussed previously, we aim to consistently operate within our target EBITDA margin ranges. In an effort to mitigate the financial statement impact of many of the pandemic-related operational challenges, we implemented a number of cost-saving actions during the quarter. The actions that we took helped us to maintain a high level of performance and deliver an adjusted EBITDA, which exceeded the upper end of our target range. These actions included temporary employee furloughs, salary reductions for the company's enterprise leadership team, reductions in director fees and limits on discretionary spending.  We estimate that these actions resulted in Q2 cost savings of approximately $14 million in comparison to our plan for the year. As a result of anticipated gradual improvement in our production levels, we have brought back many of the furloughed employees, although we did complete a reduction in force. We also made the decision to roll back the annual merit-based salary increases for most domestic salaried employees effective in the third quarter. We are currently targeting similar savings in the second half of the year as we realized in the second quarter. Now turning to current demand. We entered the second quarter with backlog at record levels and lead times for certain product lines extended. As we move through the quarter, our incoming order rates increased. As we mentioned on our first quarter earnings call, order intake in April was slow with the various government-mandated stay-at-home orders and travel restrictions significantly impacting our sales and marketing activities. For much of the quarter, our sales teams were unable to attend trade shows, perform equipment demonstrations or conduct in-person sales meetings. In addition, certain customers were unable to take delivery of equipment, given travel restrictions and the limited personnel they had available. These factors significantly impacted our order intake. However, as the second quarter progressed, many of the government-mandated restrictions that were imposed in states across the U.S. started to ease, albeit at different times and at different levels.  With that, and with sales travel fully resuming, we have seen a commensurate increase in equipment demonstrations. To illustrate, we were able to complete 125 demonstrations and presentations of our TRUVAC branded vehicles in June of this year. Which was double the amount performed in April and may combined and slightly more than in June of last year. Since April, we've also seen monthly increases in the amount of presentation and demos of our street sweepers and sewer cleaners. This has contributed to sequential improvement in our average weekly order intake in both May and June. Our weekly average orders in May were 16% higher than April, and our weekly average orders in June were 24% higher than May.  We are encouraged with what we have seen to date in July, with improvement in demand for sewer cleaners and safe digging trucks noted since June. And while these are promising signs, our June orders were not back to the levels that we saw last year. And note, the outstanding orders that we've reported in the third quarter of last year included a $27 million of acquired backlog for the -- from the MRL transaction. Within our specific end markets, we have seen the quickest recovery within our truck bodies business. As you may recall, on our last call, we talked about a significant drop-off in orders that we had seen in April, driven in large part by the lack of available customer-supplied chassis at one of our TBEI locations, with many of the chassis OEMs shut down. As a reminder, unlike many of our other vehicle-based business, at TBEI, the customer almost always provides the chassis. That situation improved as the quarter progressed, as evidenced by the flow of chassis deliveries into our facilities. It reached a low point of approximately 2 deliveries per day in May. Whereas in June, that improved to around 8 a day. And while it's still not back to typical levels, we have noted further improvement in July. The second quarter is typically seasonally strong for TBEI, and despite the supply chain issues and the effects of the pandemic, TBEI was able to deliver its highest quarterly EBITDA margin since we completed the acquisition 3 years ago.  Third, we have seen resilience in our aftermarkets and SSG businesses. Our aftermarket business represented approximately 26% of ESG's revenues for the quarter, which is up from 24% in the first quarter and in Q2 last year. We continue to see solid demand for replacement parts in the quarter with part sales of $31 million. The softness we saw in utilization levels of our rental fleet during the first quarter continued into May, but we did see signs of improvement in June, most notably in Canada, where utilization levels approached prior year levels. Overall, our rental income in Q2 was down in comparison to a very strong comparative in the prior year quarter, but was up 6% versus the first quarter. Our safety and security group demonstrated its resilience with impressive performance in Q2 this year, generating higher income on slightly lower sales compared to the prior year. Its adjusted EBITDA margin for the quarter was outstanding at almost 21%.  Fourth, we have diversified our public revenue funding sources. While the pandemic has impacted the financial health and municipalities, we are positioned so that our exposure to public funding mechanisms is diversified with multiple funding sources. Our businesses in both ESG and SSG are deemed essential, and we see market share gain opportunities and are encouraged by potential future opportunities as we see catalysts for growth. All of this I will explain in further detail. Historically, approximately 60% of Federal Signal's revenues were generated from some kind of public funding mechanisms. Over the course of the last several years, through a combination of acquisitions and organic growth initiatives, that percentage is now less than 50% as the growth in our industrial and rental business has outpaced that of our public funded revenue stream. Furthermore, our publicly funded revenue streams include revenues that are generated from sales to municipalities outside the U.S., most notably in Canada, following the acquisition of Joe Johnson in 2016 and in Europe through our VAMA business located in Spain. We have also seen significant growth in the last 2 years in export sales of our public safety products to customers in Latin America. Within ESG, our 2 primary products sold to U.S. municipalities are sewer cleaners and street sweepers, sewer cleaners represent our largest product line in terms of sales. Sewer cleaners -- sewer cleaner purchases are typically funded through water taxes as opposed to general municipal funds. Both sewer cleaners and street sweepers provide essential services and the focus on cleaning remains utmost important during and after this global pandemic. Through our Reclaiming Tomorrow, Together initiative, we are also identifying ways to make our equipment even more essential. As an example, our sewer cleaners are being used to clean the Field Museum in Chicago prior to its reopening. Within SSG, our sales to municipal customers are primarily represented by sales of public safety products to emergency first responders and systems that warrant inhabitants of weather-related dangers like tornadoes or tsunami. Certain of our new technology offerings are funded through the emergency fees charged on user cell phone bill. Fifth, we are monitoring developments relating to a potential infrastructure bill, which would be a catalyst for growth for many of our businesses. The proposed $1.5 trillion bill that was recently passed by the House of Representatives, includes funding to repair roads and bridges, expand broadband access in rural areas and to rebuild and modernized American infrastructure with significant investments in public transit, the energy grid, clean water and wastewater systems, affordable housing, school and hospitals. The legislation also includes Buy America procurement requirements. If such infrastructure legislation were to pass, with our various businesses, which support maintenance and infrastructure markets, Federal Signal will stand to benefit. Specifically, we would expect broadband and 5G fiber network expansion and electrical grid updates to drive demand for our TRUVAC line of safe digging trucks, which allowed for safely access to underground utilities and provide for limited disruption from directional drilling and fiber insertion. In addition, upgrades and expansion of clean water systems would increase utilization of our sewer cleaners as new waste stations and pipe upgrades would require cleaning. Following the 2019 acquisition of Mark Rite Lines Equipment, our product offerings also include road marking and line removal equipment, and we provide road marking services. We would expect our MRL products and service offerings to benefit from the more than $300 billion earmarked for road resurfacing and repair work, which could also lead to increased demand for our street sweeper products. Further, our dump truck body and trailer products are utilized, commercial housing and road construction, which much of the products outlined in legislation, resulting in an increased need to haul asphalt, dirt, gravel and other material. In addition to demand for new equipment, we would expect to see increased demand for our aftermarket businesses through increased parts and services, used equipment and rental activity. We will continue to monitor any additional development. Finally, our strong balance sheet will continue to provide opportunities for us to drive both our organic growth initiatives and M&A. Our strong cash flow generation, low debt levels and strong financial position will help us to navigate through the ongoing challenges presented by the pandemic. At the same time, we remain committed to our long-term capital allocation priorities of investing in organic growth initiatives and funding cash return to shareholders. With our strong cash position, the available financing under our revolver and our conservative leverage, we are confident in our ability to continue to not only fund our existing operations, but also pursue strategic transactions and participate in an M&A environment with more reasonable valuation expectations than existed in the pre-COVID world. To illustrate that, during the quarter, we completed the acquisition of PWE, a distributor of maintenance and infrastructure equipment covering North Carolina's, South Carolina and parts of Tennessee. PWE has been a long-term partner of Federal Signal, and this transition facilitated orderly ownership transition in an attractive geographic market for approximately $6 million. The acquisition added a third location to our current footprint in this population-dense region, which will allow us to better serve our customers and accelerate the growth of our aftermarket business. In general, we see M&A markets starting to open again with more deals flowing through. Although the pandemic may create some logistical challenges, we are now more optimistic in our ability to get the deals done than we were 90 days ago. We are also in a position to be opportunistic as it relates to acquiring certain manufacturing facilities that we currently lease. For example, we recently executed a letter of intent to acquire one of our dump truck manufacturing facilities at a very attractive valuation. We also secured a parcel of adjacent land. Both will facilitate the expansion of our footprint to support a strategic growth initiative to broaden our access to end markets and to allow us to better support our customers. There remains an amount of uncertainty surrounding the potential business impacts from COVID-19, and we, unfortunately, are not immune to the effects of the pandemic. While we have been proactive in our approach, as I just mentioned, the pandemic continues to create ongoing challenges in running our operations at normal levels. With the recent increase in cases across many states in which we operate, it is possible that we may continue to experience elevated employee absentee levels in the second half of the year. We are committed to taking the necessary steps to minimize disruption with the objective of achieving more normal production levels. As a reminder, we started the year strong with our first quarter earnings up 30% on a year-over-year basis. In recent years, our second quarter earnings have represented the strongest of the year, in part due to the prevalence of annual activities that typically occur during the quarter. Due to pandemic, many of these activities, which include industrial plant shutdowns, rental activity and spring cleanups were either significantly curtailed or canceled and are not expected to be rescheduled until next year. Our backlog remains at a healthy level, providing us with visibility into the second half of the year. Assuming that we do not experience any significant COVID-related disruptions for the duration of the year, we currently expect our adjusted EPS for 2020 to be in the range of $1.53 to $1.65. At this time, I think we're ready for questions. Operator?
5;Q&A;Operator;Operator;Our first questions come from the line of Steve Barger of KeyBanc Capital Markets.
6;Q&A;Robert Barger - KeyBanc Capital Markets;Analyst;It's really good to hear about the sequential improvement as the quarter progressed. Now normally, 3Q revenue steps down from 2Q, does the 17% decline this quarter break that pattern, meaning that we should think 3Q revenue is up sequentially?
7;Q&A;Ian Hudson - SVP & CFO;Firm;Yes. I think, Steve, as we mentioned, April was the lowest of the -- in terms of the average weekly revenues that we had in April, it was the low point, and then it's improved sequentially each month since then. I think with that said, and with the caveats about no additional disruption from any COVID-related incidents, I think we would expect to see that continue into the third quarter. So yes, I think we're expecting that trend to continue. So the Q3 would be expected to be higher than Q2, just given that April was well.
8;Q&A;Robert Barger - KeyBanc Capital Markets;Analyst;Yes. Understandable. So that suggests 2 half revenue should come in above the $556 million in the first half, I would think. Is that fair?
9;Q&A;Ian Hudson - SVP & CFO;Firm;Yes, with the same caveats, yes.
