;section;speaker;role;text
0;scripted;Operator;Operator;Greetings, and welcome to the Federal Signal Corporation Fourth Quarter Earnings Conference Call. It is now my pleasure to introduce your host, CFO Ian Hudson. Please, go ahead, sir.
1;scripted;Ian Hudson - CFO;Firm;Good morning, and welcome to Federal Signal's fourth quarter 2019 conference call. I am Ian Hudson, the company's chief financial officer. Also with me on the call today is Jennifer Sherman, our president and chief executive officer. We will refer to some presentation slides today, as well as to the earnings release which we issued this morning. The slides can be followed online by going to our website federalsignal.com, clicking on the Investor Call icon and signing into the webcast. We have also posted the slide presentation and the earnings release under the Investor tab on our website. Before I turn the call over to Jennifer, I'd like to remind you that some of our comments made today may contain forward-looking statements that are subject to the safe harbor language found in today's news release and in Federal Signal's filings with the Securities and Exchange Commission. These documents are available on our website. Our presentation also contains some measures that are not in accordance with U.S. generally accepted accounting principles. In our earnings release and filings, we reconcile these non-GAAP measures to GAAP measures. In addition, we will file our Form 10-K later today. Jennifer is going to start today with her perspective on our performance, and then I will provide some more detail on our Fourth quarter and full year financial results. Jennifer will then go over our outlook for 2020, before we open the line for any questions. With that, I would now like to turn the call over to Jennifer.
2;scripted;Jennifer Sherman - President & CEO;Firm;Thank you, Ian. I'd like to kick things off by addressing some of the uncertainty that we have seen in global markets in recent years and how we have managed through these challenging times. As I reflect back over the last four years since I became CEO, one thing that stands out to me is the manner in which our businesses have performed when faced with a series of complex challenges, delivering financial results that are outstanding in both absolute terms and in comparison to our specialty vehicle peers. Since 2016, our net sales and adjusted EPS have grown at a CAGR of 20% and 39% respectively. Internally, we refer to this quality as grit, that special blend of perseverance and resilience. And I'm extremely proud of how our teams have demonstrated grit in navigating through the unpredictability that we have seen from time to time in today's dynamic global environment yet, at the same time, maintaining a relentless focus on profitable long-term growth. For example, while many companies were adversely affected by the imposition of tariffs in 2018, our team's proactive approach to pricing and procurement largely neutralized the impact of higher material costs. With unemployment levels -- many companies have recently had difficulties recruiting new employees. At our largest manufacturing facility in Streator, Illinois, we added more than 100 employees in 2019 and we continue to get at least five quality applicants for every open position. This rate of success does not happen by chance. Over the years, we have worked tirelessly to develop strong connections within the local community through our charitable efforts and the educational programs and attractive benefit's that we make available to our employees. And when other specialty vehicle companies experienced shortages in the supply of chassis, our vehicle-based businesses were and will continue to be relatively unaffected because of their effective management of the supply chain and proactive approach to pre-buying certain inventory. So as I think about 2020, I expect there will continue to be obstacles ahead of us, but I feel confident that with the team's proven track record of anticipating issues and proactively implementing responses, including the application of our 80/20 Initiatives or ETI principles, we are well-positioned to rise to the challenge. Overall, 2019 was another outstanding year for Federal Signal, with our businesses reporting record annual revenues and earnings. On a consolidated basis, we reported a 12% increase in net sales and a 21% increase in adjusted EBITDA at a margin of 15.7%. That represented improvement of 110 basis points from last year and performance toward the high end of our target range. This outstanding operating performance contributed to a 27% increase in our adjusted EPS compared to the previous record set in 2018. Among the many highlights of the year was the completion of the acquisition of the Mark Rite Lines Equipment Company or MRL. As a reminder, MRL is a leading U.S. manufacturer of truck-mounted and ride-on road-marking equipment. The acquisition also included the operations of HighMark Traffic Services, a wholly owned subsidiary of MRL which provides road-marking application and line removal services. Since closing the transaction in July, our collective teams have been focused on integration efforts. While we recognize that there's more work ahead, we are pleased with the progress made so far. I recently attended MRL's largest trade show and was impressed with the team's commitment to innovation, as evidenced by the number of new equipment features that we had on display, as well as the level of customer engagement. We've also been pleased with MRL's financial performance today, with the acquisition contributing approximately $0.03 to our full year EPS in 2019. During the year, we further strengthened our balance sheet, upsizing our revolving credit facility for another five years. Our strong cash flow generation also supported investments in organic growth initiatives, acquisition-related activity, ongoing debt repayment and cash returns to shareholders. Entering 2020, our net debt leverage ratio remains at a very comfortable level. Our order intake in the fourth quarter set a new record for the company, resulting in a backlog entering 2020 that was at an unprecedented level. The continued strength and demand is reflective of continued traction on the strategic initiatives we have put in place over the last couple of years. With the combination of our organic growth initiatives and acquisitions, we are making great progress in diversifying our rental streams and markets. As part of our aftermarket strategies within ESG, we've established a unifying platform led by the talented team that joined us with the Joe Johnson acquisition in 2016. With our footprint of service centers strategically positioned across North America, we have over 20 locations from which we can effectively serve our customers by selling parts and providing equipment rental or service offerings. Our efforts in this area are paying off with ESG's aftermarket revenues up 13% year over year. The integration of additional vehicle-based acquisitions as part of this aftermarket platform represents a meaningful growth opportunity and we are currently in the early stages of adding MRL's product and service offerings to this structure. We also continue to see strong demand for our range of safe-digging trucks with orders in 2019 increasing by $29 million or 28% from last year. This success is a result of the investments we have made in new product development and channels. As you may recall, we launched TRUVAC, our dedicated brand of safe-digging vehicles at the beginning of 2019. Since then, we've expanded our suite of safe-digging offerings through new product introductions, including the launch of the TRUVAC Coyote, a compact hydro-excavator for utility, municipal and contractor customers, which maximizes payload and productivity while complying with regional weight regulations. Another milestone in 2019 was the finalization of our distribution strategy for TRUVAC, which included assessing each territory and identifying the best partner for the applicable region. In most cases, we teamed with current members of our dealer network, whereas in other areas, we entered new partnerships. Optimization of our distribution channels will remain an area of focus in 2020. At our facility in Streator, Illinois, where we manufacture both sewer cleaners and safe-digging trucks, we are continuing our efforts to increase production and reduce current lead time. During the year, unit production at the Streator facility increased by 15% compared to last year as a result of our Build More Trucks or BMT initiative. We are making progress with the expansion of the facility, which will not only add capacity to build additional unit's but will also provide extra space to test new products and allow us to optimize production flexibility over the long term. In 2019, we successfully executed this flexible manufacturing model by producing over 50 unit's at our Solution Center in Leeds, Alabama. As we move forward, we are diligently working on several ways to differentiate ourselves by improving the digital experience of our customers. We have made investments in technology and established a team dedicated to the support of these initiatives, which include the launch of a revamped used equipment marketplace and the exploration of an e-commerce platform. Within SSG, the teams did a great job navigating through the Ford model-year change, which impacted the availability of new vehicles in the U.S. during 2019. With the introduction of a series of new products, we've been able to further penetrate overseas markets and secure orders from several new municipal customers in the U.S. We saw an 11% increase in the sales of industrials signaling equipment, with most of the improvement the result of expanding into new global markets, optimizing our sales channel and enhancing our marketing efforts. These factors contributed to SSG improving it's adjusted EBITDA margin by 190 basis points on a year-over-year basis to an impressive 18.3%, with the improvement largely resulting from our pricing actions, improved sales mix and ongoing execution of our Eight-Twenty or ETI initiatives. Based on it's consistent performance, we increased SSG's target range during the year. Overall, the redesign of our new product innovation process that we introduced several years ago continues to gain momentum. We estimate that new product introductions represented approximately $75 million of our organic revenue growth in 2019. Introducing products with more environmentally friendly features or technology is a key consideration in the overall value proposition to our customers. For example, our range of vacuum or hydro-excavation trucks are designed to be safe not only to the operators, but to the general public, and that the use of the technology avoids the potential for striking gas lines, severing cables or damaging other underground infrastructure. Our sewer cleaners include options such as a rapid deployment boom and water recycling technology, both of which provide operating efficiencies and environmental benefit's. In addition, we have recently designed, built and tested a plug-in hybrid electric sweeper that is now being evaluated by customers. These are just a few examples, and to further document our ongoing commitment to environmental, social and governance initiatives, we are planning to publish our inaugural sustainability report later this year. Looking forward, we intend to maintain our focus on new product development and other growth initiatives and our pursuit of value-added acquisitions. Over the last four years, we've completed four acquisitions, all of which have been within the specialty vehicle space. While growing our specialty vehicle offerings will remain our primary focus, we are also open to considering smaller acquisitions to expand the product lines and geographic reach of our Safety and Security Systems Group. Our deal pipeline continues to be active, and with our healthy cash flow generation and enhanced financial position, we have significant flexibility to pursue additional strategic acquisition candidates. Taking these factors into account, we remain committed to delivering a long-term shareholder value by growing our top line at a CAGR in the high single digits while maintaining our EBITDA margin performance within our target ranges and generating strong cash flow. I'll now turn the call back to Ian to go over the numbers.
3;scripted;Ian Hudson - CFO;Firm;Thank you, Jennifer. Our financial results for the fourth quarter and full year of 2019 are provided in today's earnings release. Overall, our Fourth quarter results represent a strong finish to an excellent year. Before I talk about the fourth quarter, let me highlight some of our full year results. Consolidated net sales for the year were approximately $1.22 billion, an increase of $132 million or 12% compared to last year. Operating income for the year was $147.1 million, an increase of $25.6 million or 21%. Consolidated adjusted EBITDA for the year was $191.3 million, up $32.7 million or 21%, with both of our groups reporting double-digit improvement. On a consolidated basis, adjusted EBITDA margin for the year was 15.7%, up 110 basis points from last year and toward the high end of our target range. GAAP earnings for the year equated to $1.76 per share, an increase of $0.23 share or 15% from last year. On an adjusted basis, we reported full year earnings of $1.79 per share, which is up $0.38 or 27% compared to last year. Total orders for the year were approximately $1.27 billion, an increase of $96 million or 8% from last year. For the rest of my comments, I will focus mostly on comparisons of the fourth quarter of 2019 to the fourth quarter of 2018. Consolidated net sales for the quarter were $314 million, an increase of $35 million or 12% from last year. Consolidated operating income in Q4 this year was $36.4 million, up $3 million or 9% from last year. Consolidated adjusted EBITDA for the quarter was $48.5 million, up $5.9 million or 14% from last year. That translates to a margin of 15.4% toward the high-end of our target range and up 20 basis points from last year. Income from continuing operations was $29.7 million in Q4 this year, compared to $32.2 million last year when we recognized an $8.6 million benefit associated with a tax planning strategy in Spain. That equates to a GAAP earnings of $0.48 per share, compared to $0.53 per share in Q4 last year. On an adjusted basis, our earnings in Q4 this year were $0.48 per share, an improvement of $0.10 per share or 26% compared to last year. As Jennifer just mentioned, our order intake for Q4 this year set a new record for the company with the $333 million of orders received, representing an increase of $35 million or 12% from Q4 last year. On the back of this improvement, we ended the year with a record consolidated backlog of $387 million, which was up $49 million or 15% compared to last year. Now turning to our group results. Within ESG, Fourth quarter sales were $252.2 million, up $34.9 million or 16% compared to last year. The revenue growth was largely driven by increases in shipments of street sweepers, safe-digging trucks and dump truck bodies, as well as a $17 million contribution from MRL. ESG's operating income for the quarter was $33 million, up $6.1 million or 23% from last year. Adjusted EBITDA for the quarter was $43.8 million, an improvement of $8.5 million or 24% from last year. That translates to an adjusted EBITDA margin of 17.4% in Q4 this year, up 120 basis points from last year. ESG's Fourth quarter orders were again strong at $271 million, an increase of $31.3 million or 13% from last year. SSG's results for the fourth quarter of this year essentially matched it's outstanding fourth quarter of last year. Sales and operating income were largely unchanged at $62.2 million and $11.8 million respectively. SSG's adjusted EBITDA for the quarter was $12.6 million, up from $12.5 million a year ago, and it's adjusted EBITDA margin in Q4 this year was again impressive, at 20.3%, exceeding the high-end of it's target range and up 20 basis points from last year. Corporate expenses for the quarter were $8.4 million, compared to $5.3 million a year ago, with approximately $1.7 million of the year-over-year increase resulting from changes in fair value adjustments to certain reserves. These market-based adjustments benefited earnings in Q4 last year by approximately $0.02 per share but were unfavorable in Q4 this year. Looking now at the consolidated income statement, where the increase in sales contributed to a $9.5 million improvement in gross profit. Consolidated gross margin improved to 25.9% for the quarter, up 10 basis points from last year. As a percentage of sales, our selling, engineering, general and administrative expenses for the quarter were up 50 basis points from Q4 last year largely due to the increase in corporate expenses that I just mentioned. Other items affecting the quarterly results include a $400,000 increase in acquisition-related expenses and a $300,000 decrease in interest expense. In Q4 this year, we recognized income tax expense of $4.8 million largely due to the increase in pre-tax income levels, which was partially offset by the recognition of approximately $3 million of discrete tax benefit's primarily due to the resolution of state tax audits and stock compensation activity. Collectively, these items added about $0.05 to our Fourth quarter EPS. During the quarter, we also released $800,000 of valuation allowance that had previously been recorded against state deferred tax assets. In Q4 last year, we recognized an income tax benefit of $1 million primarily due to the recognition of the Spanish tax planning benefit that I mentioned earlier, partially offset by additional tax expense on higher income. Excluding the release of the state tax valuation allowance, our effective tax rate for the full year of 2019 was 22.4%. That rate included benefit's from release of tax reserves, resolutions of tax audits and stock compensation activity. Absent any similar benefit's, we currently expect that our tax rate will revert to a more typical range of between 25% and 26% in 2020. That is the same range we had anticipated entering 2019. The normalization of our tax rate in 2020 will represent a year-over-year EPS headwind of up to $0.09. On an overall GAAP basis, we therefore earned $0.48 per share in Q4 this year compared with $0.53 per share in Q4 last year. To facilitate earnings comparisons, we typically adjust our GAAP earnings per share for unusual items recorded in the current or prior quarters. In the current year quarter, we made adjustments to GAAP earnings per share to exclude acquisition-related expenses and purchase accounting expense effects. We also typically exclude special tax items like the state tax valuation allowance release in the current year and the tax planning benefit last year. On this basis, our adjusted earnings in Q4 this year were $0.48 per share, up 26% compared with $0.38 per share in Q4 last year. Switching now to our cash flow, which was very strong in the fourth quarter. We generated $44.8 million of operating cash flow in the quarter, more than double the amount generated in Q4 last year. That brings the total amount of operating cash flow in 2019 to $103 million, an 11% improvement compared to last year. The improved cash flow facilitated a $30 million debt reduction in the quarter, as well as continued strategic investments in new machinery and equipment and other organic growth initiatives like the expansion of our manufacturing facilities in Streeter, Illinois, and Rugby, North Dakota. At the end of the year, we had around $269 million of availability under our credit facility with the option to increase that by an additional $250 million for acquisitions. Our strong financial position allows us to continue to invest in organic growth initiatives like ongoing new product developments and facility expansions. In 2020, we are anticipating that our capex, including investments associated with ongoing plant expansions, will be in the range of $30 million to $35 million. At the same time, we remain committed to pursuing strategic acquisitions and funding cash returns to shareholders. On that note, we paid a dividend of $0.08 per share during the fourth quarter amounting to $4.8 million and we recently announced a similar dividend for the first quarter of 2020. That concludes my comments, and I would now like to turn the call back to Jennifer.
4;scripted;Jennifer Sherman - President & CEO;Firm;We entered 2020 with a record backlog that is 15% higher than a year ago. In addition, conditions in most of our end markets remain healthy as demonstrated by our record fourth quarter order intake and we continue to grain traction with our strategic initiatives. While ESG's backlog provides us decent visibility into the first half of 2020, lead times for certain products, particularly sewer cleaners and safe-digging trucks remained extended. With the expansion of our Streeter facility, we have taken steps to reduce those lead terms. We expect to start seeing benefit's from increased production in the second half of the year. Within our industrial markets, we continue to bullish about our prospects with respect to our safe-digging initiative and are monitoring further developments on the regulatory front closely. The number of used equipment unit's available at auction continues to be at normal level, supporting healthy used equipment demand in the market. During 2019, that has helped us with the flow of sales out of and into the fleets of our rental partners. Utilization levels in the major product lines within our own rental fleet continued to exceed our target levels, but we have seen some normalization in the last two months. With more rental unit's available in the market, we have seen an increase in the return of unit's during what is typically a seasonally slow period for rentals and that has impacted utilization in comparison to the unusually high levels we saw at the same time last year when customers were returning rental equipment for longer periods because of more limited availability. Overall, our rental income in 2019 was up more than 10% on a year-over-year basis, and we continue to believe rentals are a key strategic initiative for the company. Within our dump truck business, industry data on new housing starts was a generally positive outlook for 2020 and we've seen an uptick in demand over the last few months with TBEI reporting year-over-year order growth of 20% in the fourth quarter. On the municipal front, our U.S. markets remain healthy overall with continued strong demand for sewer cleaners. Within public safety markets, we are hopeful that the lingering effects from the Ford model-year change will be substantially resolved and SSG will continue to target market share gains through new product introductions and geographic expansion. With the upcoming presidential election and general global economic uncertainty, much of which is outside our control, we have less visibility into the second half of this year at this time. Along with many other companies, we are watching the situation with respect to the outbreak of the coronavirus. To add some contexts for Federal Signal, we have no manufacturing operations in Asia and the amount of materials that we source directly from the region is less than $10 million. With the limited amount of direct purchases, current inventory levels and the potential to find alternative suppliers, we do not expect any direct impact to be significant based on what we know today. However, there's a little more uncertainty with respect to the indirect impact that any extended disruption in the supply chain may have on our ability to procure materials from our domestic suppliers who may procure subcomponents from the region. We will continue to monitor events as they evolve. As we mentioned earlier, the application of our 80/20 or ETI principles was the contributing factor to the margin improvement at SSG in 2019. ETI is and will remain a critical part of our culture and we continue to educate our people on it's principle. And finally, our financial position entering 2020 is very strong with low debt leverage and ample liquidity, allowing us to remain true to our capital allocation priority. Turning now to our outlook. Although seasonal effects typically result in our first quarter earnings being lower than subsequent quarters, we are anticipating year-over-year growth with earnings in the first quarter of 2020 expected to represent a similar percentage of our full year outlook as in 2019. For the full year, we are projecting top-line growth and double-digit improvement in pre-tax earnings over a record 2019. In addition, the normalization of our 2020 tax rate to a range of 25% to 26% will represent a year-over-year EPS headwind of up to $0.09. With that, we expect adjusted EPS for the year to be within a range of $1.84 and $1.94. This would represent year-over-year growth of between 3% and 8% over a record 2019 despite the EPS headwind from the normalization of our tax rate in 2020 that we mentioned earlier. With that, we are ready to open the lines for questions. Operator?
5;Q&A;Operator;Operator;Thank you. Our first question today is coming from Walter Liptak from Seaport. Your line is now live.
6;Q&A;Walter Liptak - Seaport Global Securities;Analyst;Good morning.
7;Q&A;Ian Hudson - CFO;Firm;Hi. Good morning.
8;Q&A;Walter Liptak - Seaport Global Securities;Analyst;Hi, good morning guys. A good solid entry into the year, especially on the orders. I wanted to ask about the challenges that are out there and just the uncertainty and -- so far in 2020, have you seen any changes in the order pattern from where they were in the fourth quarter?
9;Q&A;Ian Hudson - CFO;Firm;Based on what we've seen in January, well, no. January was a very strong order month. So we haven't seen anything to date that would indicate any meaningful change.
