;section;speaker;role;text
0;scripted;Operator;Operator;Good day, ladies and gentlemen, and welcome to The Shyft Group's First Quarter 2021 Earnings Results. At this time, it is my pleasure to turn the floor over to your host, Juris Pagrabs. Sir, the floor is yours.
1;scripted;Juris Pagrabs - Director of IR;Firm;"Thank you, Dagma. And good morning, everyone, and welcome to The Shyft Group's First Quarter 2021 Earnings Call. Joining me on the call today are Daryl Adams, our President and Chief Executive Officer; and Jon Douyard, our Chief Financial Officer. For today's call, we have included a presentation deck, which has been filed with the SEC that is also available on our website at theshyftgroup.com. You may download the deck from the Investor Relations section of our website to follow along with our presentation during the call. Before we start today's call, please turn to Slide 2 of the presentation for our safe harbor statement. You should be aware that certain statements made during today's conference call, which may include management's current outlook, viewpoint, predictions, and projections regarding The Shyft Group and its operations may be considered forward-looking statements under the Private Securities Litigation Reform Act of 1995. I caution you that as with any prediction or projection, there are a number of factors that could cause The Shyft Group's actual results to differ materially from projections. All known risks that management believes could materially affect the results are identified on Forms 10-K and 10-Q filed with the SEC. However, there may be other risks that we cannot anticipate. On the call today, we will provide a segment update before moving on to a more detailed review of the results and our outlook for the remainder of 2021. We will then open the line for Q&A. I would also like to remind everyone that with the divestiture of the Emergency Response business last year on February 1, the revenues and expenses associated with the ER business, as well as the assets and liabilities have been reclassified as discontinued operations for all periods presented. With this reclassification, the results discussed today will refer to continuing operations unless otherwise noted. At this time, I'm pleased to turn the call over to Daryl for his comments beginning on Slide 3."
2;scripted;Daryl Adams - President, CEO;Firm;Thank you, Juris. Good morning, everyone, and thank you for joining us to discuss our first-quarter 2021 results. Our performance in the first quarter continues to demonstrate the success of our business strategy, which encompasses growth in higher-margin product offerings within our core markets, increasing market share within our expanding geographic footprint, and ongoing productivity improvements within our operations. As you see on Slide 4, the strategy, coupled with our commitment to invest in innovation -- sorry, innovative products, design to meet customer needs resulted in our backlog increasing over 90% to a record $667 million for the quarter. We are excited with this level of our backlog and our strong start to the year as we achieved first-quarter revenues of $198 million and adjusted EBITDA of $19.2 million. Please turn to Slide 5, where I'll provide a segment update. I'd like to start by sharing what we are experiencing with respect to the supply chain uncertainty and chassis availability due to the semiconductor shortage. During the first quarter, we saw little impact on our operations. However, based on our feedback from OEMs and suppliers, chassis deliveries will be impacted at some level for the next several quarters. We will continue to monitor the situation and adapt and manage accordingly. Although with the higher-than-expected backlog, we remain confident that we will deliver on our original guidance for 2021. Starting with Fleet Vehicles and Services. We continue to make progress in a variety of areas. From an operations perspective, our ongoing focus and investment in manufacturing capability continues to have an impact as we set a new record in production at the Bristol facility. The Velocity launch is progressing well. We are slightly ahead of our ramp curve and have started hiring our second shift to accomplish the next phase of the ramp curve. We are extremely happy with the quality of the product at this early stage of the launch and look forward to seeing the Velocity product down the road. Underscoring our flexible manufacturing strategy, we successfully completed the initial build of 500 truck bodies at our Kansas City facility. On developing and introducing purpose-built vehicles to meet our customers' wide-ranging needs continues to boost our backlog. We have talked in the past about the Velocity M3, and I'm happy to report that we secured an initial order for more than 350 units. We continue to make progress on the Velocity R2 product and are preparing a demo vehicle for testing with a major customer this month. Moving to our Specialty Vehicles segment. We generated significant growth in sales and adjusted EBITDA as our efforts continue to produce positive results. Our motor market share during the quarter increased to 30.5%. That's up over 4 points since 2018 and reflects the strength of our product offerings and our brand among motor homebuyers. As part of this effort to drive sales and market share growth, we are introducing nine new technologies on our upcoming '22 and '23 model year chassis. Across our service body business, we have had several project developments in the quarter that exemplify our strategy and ability to create value from acquisitions. Our Royal Truck Body team achieved record revenue in March, while also doubling its backlog year over year. Our recently expanded service body upfit center in Charlotte, Michigan was granted GM shift through status, which will benefit both Royal and DuraMag as we move forward. As it relates to innovation, Royal has expanded its service body offering to include an e-coded steel body that meets or exceeds our competitors' corrosion-resistant levels, now enabling broader market use in northern states where harsher weather conditions exist. And at DuraMag, we continue to make manufacturing improvements and are on track to deliver on our integration plan. With that, I'll turn the call over to Jon to discuss Shyft's financial results for the first quarter in more detail, as well as provide an update on our 2021 outlook, beginning on Slide 6.
3;scripted;Jon Douyard - CFO;Firm;Thank you, Daryl. And good morning, everyone. Please turn to Slide 7, and I'll provide an overview of our financial results for the first quarter. As Daryl indicated, The Shift Group had a solid start to the year, achieving double-digit revenue growth and seeing significant order volume that has taken our backlog to a record high. This start positions us well despite the current uncertainty in the broader supply chain. Revenue for the first quarter was $197.9 million, up 11.8% from the year-ago quarter. Income from continuing operations was $11.5 million, compared to $11.7 million a year ago. Note that prior-year results included a $2.6 million favorable tax item related to the CARES Act, which was partially offset by restructuring costs. Taking these prior-year adjustments into consideration, adjusted net income increased 12% to $12.8 million from $11.4 million in the prior year. Diluted earnings per share from continuing operations was $0.32 per share compared to $0.33 per share in the first quarter of 2020. Adjusted EPS increased 13% to $0.36 per share from $0.32 per share a year ago. First quarter 2021 adjusted EBITDA from continuing operations increased $19.2 million increased to $19.2 million from $18.4 million, while as a percent of sales, adjusted EBITDA from continuing operations declined to 9.7% compared to 10.4% of sales in the same period last year. Let me now take you through the results by operating segment, beginning with Fleet Vehicles and Services on Slide 8. On our FVS business saw a solid first quarter, working diligently to prepare for the anticipated production ramp in the coming months while securing significant orders. The business delivered revenue of $131.7 million compared to $131.7 million a year ago. The decline was primarily due to lower cargo van upfit and field services volume, which was partially offset by increased walk-in van sales year over year. FVS adjusted EBITDA was $18.2 million versus $21.7 million a year ago. Adjusted EBITDA margin was 13.8% of sales, which includes the impact of preproduction costs related to the Velocity launch, lower sales volumes, and product mix, which collectively more than offset productivity gains. Led by our innovative new product offerings, including the Velocity M3, we saw significant order growth that resulted in FVS backlog of $589.6 million, a record high. FVS backlog was up 38% sequentially and up a remarkable 95% compared to prior year. While last mile delivery remains strong and contributes to a significant portion of the backlog, we are encouraged to see increased order activity from other vocations, such as laundry and linen, which were slower through most of 2020. Please turn to Slide 9 for the Specialty Vehicles segment overview. The momentum that Specialty Vehicles had in the second half of last year carried over to 2021 as the business delivered strong revenue growth in motorhome and service bodies. Sales were $66.2 million, an increase of $24.9 million or 60.5% driven by a 56% increase in luxury motor coach chassis volume and 109% increase in service body revenue, which is inclusive of the DuraMag acquisition. On an organic basis, SV grew 41% in the quarter. Adjusted EBITDA was $7 million or 10.6% of sales compared to $3.7 million or 9% of sales in the same period last year, which was primarily driven by higher sales volumes and productivity gains, partially offset by mix. This was the third consecutive quarter of double-digit adjusted EBITDA, reflecting the benefits of our manufacturing initiatives and our acquisition strategy. SV backlog was up 81% to $76.9 million, which included 39% growth in motorhome chassis backlog and a $20.6 million increase in our service body backlog, again demonstrating our ability to create value and execute on commercial synergies and our acquisitions. Please turn to the liquidity and outlook update on Slide 10. We saw significant year-over-year improvement in our working capital management in the quarter, picking up where our team left off in 2020. While seasonally negative, cash flow from operating activities increased 92% year over year. At the end of Q1, we had total liquidity of $136 million, including $10 million of cash on hand and $126 million in borrowing availability. Our current leverage ratio stands at 0.6 times adjusted EBITDA, which provides us with ample liquidity to fund our operations and to continue to invest in our growth strategy. We also returned $4.2 million to shareholders in the quarter in the form of the regular dividend and the repurchase of 100,000 shares at an average price of $33.45 per share. Capex for the quarter was approximately $6 million and included investment in Velocity production equipment and fabrication equipment at a number of facilities, which we are using to drive throughput and operational efficiencies across our company. As noted in our prior earnings call, we expect CapEx for the full-year to be in the range of $20 million to $25 million. Overall, we are pleased with the start to the year and the continued strength of our operations. As widely noted across the industry, there is a high level of uncertainty in the supply chain currently, and we will continue to closely monitor the chassis constraints and other supply dynamics. That said, given the continued strong demand and the high volume of Q1 orders now in backlog, we believe we are well-positioned for the year and are confident in our ability to offset the anticipated chassis shortfall and ultimately deliver on our initial guidance. Based on this current view, we are pleased to reaffirm our 2021 guidance as follows: revenue in the range of $850 million to $900 million, adjusted EBITDA of $95 million to $105 million, and adjusted EPS of $1.65 to $1.85 per share. Now, I'll turn the call back to Daryl for closing remarks.
4;scripted;Daryl Adams - President, CEO;Firm;Thank you, Jon. Please turn to Slide 11, where I'll provide closing remarks for The Shift Group. Our results for the first quarter demonstrate the success of our business strategy, the strength of our end markets, and the tremendous efforts of the entire Shyft team. We plan to continue investing in our future growth, both organically and through acquisitions. These investments will be centered on new products and technologies to meet customer demand with a particular focus on new platforms, including EV. At The Shyft Group, we understand and appreciate the need for greener tomorrow. As we gather customer insights, listen to their needs and the requests of us and also evaluate the broad set of market offerings, we feel that we are capable to be a major contributor in this transition. Leveraging our decades of chassis development and build experience, we have begun investing in the development of a purpose-built chassis solution that will efficiently aid in the customers' transition to an EV future. We will provide further details on this endeavor in the coming months. In summary, we are off to a strong start in 2021 with all business units performing well and positioned to support the anticipated ramp-up in our business for the remainder of the year. With that, operator, we are now ready for the Q&A portion of the call.
5;Q&A;Operator;Operator;Our first question comes from Steve Dyer with Craig-Hallum. Please state your question.
6;Q&A;Steve Dyer - Craig-Hallum;Analyst;Thanks. Good morning, guys. You talked a little bit about supply chain. Is it primarily chassis or is it more widespread than that? And I guess, along those lines, just looking at your backlog, I think my takeaway is there was probably fairly significant upside to your guidance as the year goes along, if you can get all those as you'd like. Is that fair to say?
7;Q&A;Daryl Adams - President, CEO;Firm;Yes, Steve, it is. I mean, with today's vehicles, semiconductors seem to be practically in every electronic product that's out there. It's mainly in the chassis, but we're managing through the supply base, but we just want to identify it. But to your point, with the build in backlog and if we can get chassis, we have a heck of an opportunity to beat the guidance.
8;Q&A;Steve Dyer - Craig-Hallum;Analyst;Is it similar to a couple of years ago? It seems like we've been talking about chassis for a couple of years now as you guys probably are tired of talking about it. I mean, is it like a couple of years ago where it's literally you get a bunch of them and you crank up the plant for a quarter and then you don't get any for a month. And I mean, is it kind of hand-to-mouth like that?
9;Q&A;Daryl Adams - President, CEO;Firm;Not right now but we assume that it will get to that point. And yes, back in '18, when we had the chassis issue, as you remember, that's why we developed the Velocity. So, we developed the Velocity on three other OEM platforms and now the chip issue is affecting those as well. So, we continue to chase it. And I think that's -- I don't think it's going to stop, right? As we get into the EV piece of this, it's going to continue to take additional semiconductors and other electronic items. So, I think it's just for the -- the industry needs to catch up to the demand. And once they do that, I think they will be fine.
