;section;speaker;role;text
0;scripted;Operator;Operator;Good morning and welcome to PACCAR's Third Quarter 2019 Earnings Conference Call. I would now like to introduce, Mr. Ken Hastings, PACCAR's Director of Investor Relations. Mr. Hastings, please go ahead.
1;scripted;Ken Hastings - Director of IR;Firm;"Good morning. We would like to welcome those listening by phone and those on the webcast. My name is Ken Hastings, PACCAR's, Director of Investor Relations, and joining me this morning are Preston Feight, Chief Executive Officer; Harrie Schippers, President and Chief Financial Officer; and Michael Barkley, Senior Vice President and Controller. As with prior conference calls, we ask that any members of the media on the line participate in a listen-only mode. Certain information presented today will be forward-looking and involve risks and uncertainties, including general economic and competitive conditions that may affect expected results. For additional information, please see our SEC filings and the Investor Relations page of paccar.com. I would now like to introduce Preston Feight."
2;scripted;Preston Feight - CEO;Firm;Good morning. Harrie Schippers and I will provide you an update on PACCAR's excellent third quarter results and business highlights. To begin, I'm proud of our employees around the world who provide our customers the highest quality trucks, powertrains, and transportation solutions. In the third quarter PACCAR achieved sales and financial services revenues of $6.4 billion and net income of $608 million, resulting in a strong 9.5% after-tax return on revenues. PACCAR net income increased 11% compared to the third quarter of last year. PACCAR achieved robust truck, parts, and other gross margins of 14.9% in the third quarter, and also for the year to date. Through the first nine months of the year, our team achieved record revenue and earnings. PACCAR delivered 49,300 trucks during the third quarter, compared to 52,200 in the second quarter. This reflects fewer billing days in Europe, due to DAF's regular summer shutdown, which was partially offset by higher deliveries in North America. In the fourth quarter, deliveries will be lower by 6% to 8% compared to the third quarter, due to fewer production days in North America and lower daily build rates in North America and Europe. Fourth quarter truck, parts and other gross margins are estimated to be in the range of 14% to 14.5%. PACCAR declared third quarter dividends of $0.32 per share and year-to-date dividends of $0.96 per share. Year-to-date dividends were 19% higher than dividends declared in the same period last year. We repurchased 833,000 shares of stock during the third quarter, and there is $431 million remaining in the current $500 million Board of Directors' authorization. PACCAR continues to create a full lineup of innovative truck models and technologies. Kenworth, Peterbilt and DAF have introduced a range of electric powertrain vehicles in the last two years, that customers are field testing in a variety of applications. PACCAR is well positioned to supply the industry with a complete set of powertrain technologies, including battery electric, fuel cell and diesel engines. This year, PACCAR has opened two global software research and development centers in the U.S. and Europe that are accelerating the development of embedded vehicle software, and PACCAR connected vehicle solutions for our customers. The PACCAR Innovation Center in the Silicon Valley, which we opened in 2017, complements PACCAR's extensive R&D efforts, and is focused on the development of PACCAR level 2 and 4 autonomous trucks. PACCAR will showcase many of our innovative products and technologies at the North American Commercial Vehicle Show in Atlanta next week, and at the CES Technology Show in Las Vegas in January. We hope to see you there. We are pleased to share that Kenworth, Peterbilt and PACCAR parts were each recognized as top employers for women at the Women in Trucking Annual Conference. We were honored for excellent work environment and company culture, that supports gender diversity. Harrie Schippers will now provide an update on PACCAR's truck segment, PACCAR Parts, Financial Services and investment priorities for next year.
3;scripted;Harrie Schippers - President & CFO;Firm;Thanks Preston. Our 2019 forecast, for Europe's greater than 16-tonne truck market, to be in a range of 310,000 to 320,000 units, reflecting continued modest economic growth and strong truck demand. Next year, the Eurozone and U.K. economies are expected to grow about 1%. We expect 2020 to be another good year, with the European above 16-tonne truck market in a range of 260,000 to 290,000 vehicles. The U.S. economy is growing 2.3% this year, with 50-year low unemployment, and strong consumer spending. Freight tonnage has grown 4.2% year-to-date. In the U.S. and Canada Class 8 industry retail sales continue to grow in 2019, following the strong orders and production over the last two years. We estimate 2019, U.S. and Canadian Class 8 industry retail sales to be in the range of 310,000 to 320,000 trucks. We expect 2020 to be another good economy, and estimate the U.S. and Canadian Class 8 truck markets to be in the range of 230,000 to 260,000 trucks, in line with normal replacement demand. The South American above 16-tonne truck market should be in the range of 95,000 to 105,000 trucks this year, and slightly higher in 2020. In Brazil, the above 16-tonne truck segment is projected to be in a range of 65,000 to 75,000 vehicles this year and slightly higher next year. PACCAR Parts business generated strong quarterly revenues of $1 billion. Quarterly pre-tax income was $207 million, 10% higher than the third quarter last year. Consistent investments in parts distribution capacity, customer focus programs such as fleet services and TRP Stores, and a growing number of PACCAR trucks and engines in operations, drove these results. Since 2013, DAF, Kenworth and Peterbilt dealers have opened nearly 200 TRP retail stores on six continents. The stores provide high quality TRP branded, aftermarket products and services to owners of all makes of trucks, trailers, buses and engines. PACCAR Parts is constructing two new distribution centers, that will open next year. A 250,000 square foot facility in Las Vegas, which will make efficient use of solar power and 160,000 square foot facility in Ponta Grossa, Brasil. We expect part sales to grow by 4% to 6% next year. PACCAR Financial Services earned third quarter pre-tax income of $67 million. The portfolio was a record $15.6 billion this quarter, and performed well, with low past dues. In the third quarter, industry used truck inventory increased, and used truck pricing declined. Kenworth and Peterbilt truck resale values commanded 10% to 15% premium in the market. We estimate 2019 capital spending to be in the range of $675 million to $725 million, and R&D expenses to be $325 million to $335 million. In 2020, we're planning for capital investments of $625 million to $675 million, and R&D expenses of $320 million to $350 million. These investments will continue to enhance PACCAR's truck, powertrains and transportation solutions. Thank you. We'd be pleased to answer your questions.
4;Q&A;Operator;Operator;Our first question comes from Joel Tiss with BMO. Your line is now open.
5;Q&A;Joel Tiss - BMO;Analyst;Wow, I'm not used to be in first. How is it going guys? Wow, first time for everything, I guess. So I just wondered if you could give us any sense of production levels for 2020, after mentioning, kind of -- we got a sense where the industry is going to be, and then mentioning that inventories for the industry are up a little bit? And I just wondered if you could give us any sense of where your production -- where you're thinking for 2020?
6;Q&A;Preston Feight - CEO;Firm;Sure, as we've watched the industry normalize, if you look at inventory, we really think that right now, it's not in that shape at all for us. We just have 2.4 months of inventory retail sales sitting out there, so that's a nice level. In good shape. We've already adjusted our backlog to be -- we have 36% of the backlog in the industry. So that's in good shape. And then as we look forward and think about build rates, we took adjustments into the -- end of the third quarter there, both North America and Europe to get them right for the markets, so that we feel like we've got a reasonable build going into 2020.
7;Q&A;Joel Tiss - BMO;Analyst;And can you give us any sense about the parts, margins, I could see and we can all see in 2019, the margins are up a little bit, profits growing faster than revenues. You gave us a revenue number for next year, is there enough momentum in the business and the new parts distribution centers to be able to do that again in 2020, you think?
8;Q&A;Preston Feight - CEO;Firm;I think the guidance we gave on the 4% to 6% growth, and I think margins would likely be comparable to what we saw this year.
9;Q&A;Harrie Schippers - President & CFO;Firm;In the 27% to 28% range, that's what we typically see for parts.
