;section;speaker;role;text
0;scripted;Operator;Operator;Greetings, and welcome to the Oshkosh Corporation reports Fiscal 2020 Second Quarter Results Conference Call. At this time, all participants are in a listen-only mode. A question-and-answer session will follow the formal presentation. Please note this conference is being recorded. I would now like to turn the conference over to your host, Pat Davidson, Senior Vice President of Investor Relations for Oshkosh Corporation. Thank you. You may begin.
1;scripted;Pat Davidson - Senior Vice President of Investor Relations;Firm;"Good morning. Thanks for joining us. Earlier today, we published our second quarter 2020 results. A copy of the release is available on our website at oshkoshcorp.com. Today's call is being webcast and is accompanied by a slide presentation, which includes a reconciliation of GAAP to non-GAAP financial measures that we will use during this call and is also available on our website. The audio replay and slide presentation will be available on our website for approximately 12 months. Please refer now to slide two of that presentation. Our remarks that follow including answers to your questions contain statements that we believe to be forward-looking statements within the meaning of the Private Securities Litigation Reform Act. These forward-looking statements are subject to risks that could cause actual results to be materially different from those expressed or implied by such forward-looking statements. These risks include, among others, matters that we have described in our Form 8-K filed with the SEC this morning and other filings we make with the SEC. We disclaim any obligation to update these forward-looking statements, which may not be updated until our next quarterly earnings conference call, if at all. All references on this call to a quarter or a year are to our fiscal quarter or fiscal year, unless stated otherwise. Our presenters today include Wilson Jones, President and Chief Executive Officer; John Pfeifer, Executive Vice President and Chief Operating Officer; and Mike Pack, Executive Vice President and Chief Financial Officer. On our last call we introduced Mike as our CFO successor. He hit the ground running back in January and today he'll be reporting on our financial results and discussing some of the actions we are taking. He's not a newcomer to Oshkosh. He's been with us for 14 years in roles of increasing responsibility and will continue to be a strong part of our leadership team going forward. So, welcome to you Mike. Please turn to slide three everybody, and I'll turn it over to you Wilson."
2;scripted;Wilson Jones - President and Chief Executive Officer;Firm;Thanks, Pat. Good morning everyone. Before I share my general comments, I'm going to take a step back and remind everyone that we are truly a different integrated global industrial. We are better positioned to navigate through a crisis like COVID-19 than ever before. We have a strong balance sheet and liquidity. We have strong backlogs in our Defense and Fire & Emergency segments, giving us visibility well into 2021. And we have strong people first culture driven to persevere through adversity. We responded quickly to the outbreak and have already developed a robust return to work plan that we continue to refine. With that said, we're all facing challenges brought on by the COVID-19 pandemic. Our first priority has been to keep our team members safe and to help reduce the spread of this virus.  We're balancing that safety focused approach with our responsibilities to customers as we supply them with essential products and services that operates in many critical industries. In fact, all of our products and services are considered essential. And we received communication from the Department of Defense requesting us to continue manufacturing defense vehicles and fire trucks. It's a tremendous responsibility, and we were proud of the important role we play in keeping our country safe. Our teams move quickly when the virus came to light in the first part of the quarter. At that time, the business impact was isolated to China and didn't become a major issue in Europe or North America until later in the quarter, but we didn't wait. We began daily action meetings, including all key functional areas to assess risks regarding our people, our customers, our operations, our supply chains and our communities. We've analyzed many scenarios as we strive to balance team members' safety and protection, while maintaining operations to serve our customers. Our office team members remain productive and are working remotely. For those team members required to be onsite for production, we've implemented center for disease control recommendations to promote social distancing and to help keep our workplaces safe. We've gone beyond these stringent guidelines with stagger breaks and work schedules and increased access to disinfecting cleaning supplies and sanitizers. And our teams are investing time to extensively clean work areas to minimize the chances of infection among our 15,000 plus team members. I want to give a shout out to all Oshkosh team members for their passion and commitment, especially our manufacturing teams that are answering the call every single day. With near term demand and supply chain challenges facing our businesses, we are squarely focused on managing our cost structure and preserving liquidity. We've instituted temporary plant shutdowns in our Access Equipment segment to match production and customer demand and supply chain constraints. And we've implemented salary reductions, furloughs, and other cost reduction actions across the company. We believe these cost reductions are a responsible way to manage the company during these unprecedented times. We have not made permanent staff reductions as we believe the crisis is temporary in nature.  We've been through many challenges before and while COVID-19 is different, our business is well-positioned to manage to this pandemic. I remain confident in our leaders, our people, and our ability to deliver healthy, detrimental margins for the year. Please turn to slide four for some highlights on the quarter. Revenues were down 9.7% to $1.8 billion, leading to operating income of $134 million and adjusted earnings per share of $1.25. I'm proud of all the efforts the Oshkosh team members provided this quarter, and our people first culture is alive and well to deliver these solid results. Late in our second quarter, we began to hear from customers in our Access Equipment segment that wanted to push-out delivery requirements and cancel some existing orders. There were similar requests, but to a lesser extent with our Commercial segment. While COVID-19 has impacted demand in our Access and Commercial segments, demand was largely unaffected in our -- in both of our Fire & Emergency and Defense segments. And these two segments has strong backlog extending well into 2021, as we enter the back half of 2020. Again, this illustrates what makes us different from other industrials. John and Mike will talk more about these developments and the actions we're taking to drive our performance during this period. During the quarter, we did refinance our senior notes that were due in 2025, extending the maturity and lowering the interest rate, which will save the several million dollars per year. The market demand was very strong for our investment grade debt. And finally, our Board has approved another quarterly dividend payment of $0.30 per share. Please turn to slide five to begin the discussion for each of our business segments. I'll start it off with Defense. Our Defense segment provides a solid foundation for the company, led by its three strong programs of record. And demand side of this business has been unaffected by the COVID-19 pandemic. You know the programs by the military acronyms, the JLTV, a high tech, next-generation lot payload protected tactical wheeled vehicle. JLTV production is still ramping up and went out to two more international customers for JLTVs in February. We also participated in the US Army's Industry Day in preparation for a potential re-compete of the program in 2022. We are confident in our ability to retain this program. Under the current contract, we maintain strong visibility and expect to deliver JLTVs for 2024. Next up is the FMTV, which is the US Army's medium payload tactical wheeled vehicle. Our production of the current A1P2 version is winding down. We are beginning to transition to the next-generation version, the A2. We expect to produce the FMTV A2 through 2026 under the current contract. And finally, the pride of Oshkosh Defense for nearly 40 years, the FHTV. We really kicked off the modern off-road heavy payload tactical wheeled vehicle industry when the Us Army selected our entry in their open competition in the early 1980s. We've continued integrating new technologies and upgrading capabilities of these critical units over the past four decades. During the quarter, we received large orders for both the JLTV and FHTV programs that positively impacted our quarterly performance and increased our backlog. In fact, we now have the largest backlog for Defense in the last eight years at $3.4 billion, including nearly $2 billion for 2021. Our team at Oshkosh Defense works very hard to deliver strong results and that was the case again this quarter. While demand remained strong in our Defense segment, the team still faces production challenges due to the COVID-19 related supply chain disruptions and workforce availability. They have successfully navigated through numerous suppliers shutdown while resourcing critical components and they have addressed workforce issues with social distancing and increased cleaning frequency to enable continued production. However, it's possible these factors could cause a slow down in the coming months. Let's turn to slide six and I'll pass it to John to discuss or non-defense segment.
3;scripted;John Pfeifer - Executive Vice President and Chief Operating Officer;Firm;Thanks, Wilson and good morning everybody. Coming into the year, we expected lower Access Equipment sales in North America and Europe, but we did not expect the effects of the COVID-19 pandemic. The shock to the business landscape is being felt most intensively in this segment.  But in spite of the COVID-19 disruption, which drove significantly lower sales as well as supply chain disruption, our Access Equipment team delivered another solid quarter, with strong detrimental margin performance. Led by our simplification drive, we have created a more nimble organization resulting in healthy operating margins at lower sales levels. The impact of COVID-19 was first felt in China as our business was part of the government's mandated shutdown to stop the spread of the virus. The shutdown extended three weeks beyond the Chinese New Year and with the entire country largely closed, sales in China basically stopped. The shutdown eventually ended and I'm pleased to report that our Tianjin facility is back up and currently running at pre-COVID-19 levels. All of our team members have returned to work and demand has begun to come back rapidly. We expect a strong second half of 2020 for JLG sales in China. Our long-term outlook in China remains positive as a result of product adoption, driven by safety and productivity improvements provided by these products. However, as COVID-19 began to spread globally in the back half of the quarter and many countries and states issued shelter-in-place restrictions, many customers began to push-out and even cancel some orders. Our North American customers have been reviewing their operational requirements and market metrics. They have kept us well informed of their product demand requirements. The situation is fluid, and we are adjusting based upon our frequent communications and daily review process. Further, our North American operations and supply chains are experiencing disruptions as some suppliers have temporarily ceased production. As a result of slowing customer demand as well as production and supply chain constraints, our plants in North America instituted shutdowns from March 30 through April 13 and subsequently extended those shutdowns until April 27. In addition, two-week shutdowns are planned monthly through July to further aligned production levels with customer demand. We expect Europe's demand decrease to be more pronounced than North America's as already slower construction activity is expected to decline further due to COVID-19 related government mandates. We also expect that major disruptions to first and second tier suppliers will persist as the market reacts to COVID-19 operating restrictions. I'd like to finish my comments on JLG by sharing some of the game changing new products and future technologies displayed to our customers at CONEXPO. They highlight our continued positive long-term outlook for this market and the segment. These included all electric scissor lifts, which completely eliminate hydraulic fluid, a self leveling 67-foot boom that provides unparallel versatility on rough terrain jobsite, as well as augmented and virtual reality tools, simplified training and jobsite awareness. These innovations drive significant productivity improvements for fleet operators and users of the machines. Our team at Access Equipment is experienced and highly capable. We are working closely with customers and suppliers to position the business for success when the current situation improves.  Please turn to slide seven for a discussion of the Fire & Emergency segment. Pierce is the market leader in custom fire trucks with its broad offering of pumpers, aerials and heavy-duty rescues. Fire trucks remain critical assets to first responders battling the COVID-19 pandemic on the frontlines and our commitment to these heroes never waivers. Pierce just completed its largest quarter of fire truck orders in the company's history, leading to a record backlog of more than $1.3 billion for the segment. New order intake may slow in future quarters because of COVID-19, but it puts us in a strong position and provides visibility well into 2021. Despite strong demand, COVID-19 is impacting the Fire & Emergency segment in several ways: Supply chain disruptions, workforce availability and modified customer delivery inspections. Much like our Defense business, our team in Fire & Emergency continues to drive strong performance, but they are facing challenges that are broadly in line with all truck and automakers in North America. We did not achieve our revenue target for the second quarter due to the combined effects of COVID-19 related customer travel restrictions and a supplier quality issue that impacted our truck delivery schedule. The supplier quality issue arose when one of our raw material suppliers delivered product that was out of specification. The issues surfaced during the quarter and we quickly identified all products that required replacement materials. This necessitated changes in both our production and delivery schedules, driving labor inefficiencies and shipment delays. Conforming product has been received, and we expect to catch up by the end of the year.  Customer travel restrictions sparked our team to launch an innovative new virtual inspection process for firefighters to approve their fire trucks. The process was launched very recently so the benefits were minimal in the second quarter, but we expect fire departments to utilize this approach more frequently in the coming months. Looking to the remainder of 2020, we're expecting North American vehicle manufacturers ourselves included to be impacted by COVID-19 supplier shortages. Please turn to slide eight and we'll talk about our Commercial segment. Like our other segments, operations in Commercial have remained open since these products are considered essential. COVID-19, however, is impacting mixer product demand as construction sites in some states face temporary shutdowns and customers look to push-out deliveries of our units. There are some order push-outs in the RCV and IMT product lines as well. Similar to our other segments, we have supply chain challenges as many suppliers limit their production or shutdown due to shelter-in-place requirements. We have generally been successful mitigating these challenges to date, but it is possible that a part or component shortage could limit production temporarily in the coming months. Even with those challenges, we continue on our simplification journey. We are also active with the ramp-up of our new front discharge concrete mixer, the S-Series 2.0, complete with connectivity and productivity technology not previously seen in the concrete placement industry. We formally launched the vehicle at CONEXPO in early March. Attendees at the show were excited about the new vehicle, and we are all -- and we already have a solid backlog of orders.  That wraps it up for our business segments. I'm going to turn it over to Mike to discuss our second quarter results and some additional comments on current business conditions and the actions we're taking.
4;scripted;Mike Pack - Executive Vice President and Chief Financial Officer;Firm;Thanks John and good morning everyone. Please turn to slide nine. We commented on our last earnings call that we expected second quarter sales to be roughly flat to the prior year with earnings modestly lower. However, the situation changed with the COVID-19 outbreak.  Consolidated net sales for the quarter were $1.8 billion, down 9.7% from the prior year quarter. Lower Access Equipment and Fire & Emergency sales were the primary drivers of the lower consolidated sales offset in part by higher Defense sales. Access Equipment sales were negatively impacted by push-outs in customer delivery requirements as a result of COVID-19. Prior to the emergence of COVID-19, we expected a modest decrease in Access Equipment sales as a result of rental company customers in North America slowing down their capital expenditures for fleet expansion after two strong years of growth. Defense sales growth in the quarter reflected the continued JLTV production ramp partially offset by lower FHTV volumes. Iron emergency sales were lower due to the previously mentioned supplier quality issue that impacted the shipment of units and COVID-19 related travel restrictions, impacting customers' abilities to inspect and accept completed units. These shipment delays also contributed to an unfavorable product mix. And Commercial segment sales were approximately flat to the prior year quarter, reflecting an increase in refuse collection vehicle sales, offset by a decrease in concrete mixer sales, as the commercial team was ramping up production of the new S-Series 2.0 Front Discharge Mixer in the current year quarter. Refuse collection vehicle sales were negatively impacted in the prior year quarter by a partial roof collapse at the segment's main production facility. Consolidated operating income for the second quarter was $133.6 million or 7.4% of sales compared to $175.6 million or 8.8% of sales in the prior year quarter. Access Equipment operating income declined on lower sales and unfavorable manufacturing absorption as a result of the planned slowdown in production, offset in part by lower management incentive compensation expense, lower amortization expense and favorable product mix. Defense operating income increased as a result of higher sales volumes, offset in part by adverse mix, higher warranty costs and higher new product development investment. Fire & Emergency second quarter operating income declined due to unfavorable product mix, lower sales volume and manufacturing inefficiencies. These items were partially offset by improved pricing.  Commercial segment's second quarter operating income increased compared to the prior year as a result of improved manufacturing absorption, as absorption was negatively impacted by the partial roof collapse in the prior year quarter, offset by higher litigation and manufacturing startup costs. Adjusted EPS for the second quarter was $1.25 compared to EPS of $1.82 in the second quarter of 2019. Second quarter results benefited by $0.03 per share from share repurchases completed in the prior 12 months. As Wilson mentioned, we successfully refinanced our $250 million 5.375% senior notes due 2025 with $300 million 3.10% senior notes due 2030. We used the additional proceeds to paydown the company's senior secured term loan by $50 million. We expect the refinancing to reduce interest expense by approximately $5.5 million per year. Please turn to slide 10 for a discussion on the remainder of fiscal 2020. As a result of the evolving impact of COVID-19 including the impact on our customers, suppliers and our team members and production facilities, we withdrew our 2020 financial expectations on March 23. Many of these uncertainties remain, so we are not in a position to provide updated guidance for 2020 at this time. In light of these uncertainties, we took decisive action to reduce pretax cost by $80 million to $100 million for the remainder of the year. These cost reduction actions include salary reductions, furloughs, temporary plant shutdowns, limiting travel and reducing project costs and other discretionary spending. Our balance sheet remains strong with available liquidity of approximately $1.2 billion, consisting of cash of approximately $400 million and availability under our revolving line of credit of approximately $800 million. During the quarter, we paused our share repurchases and we will reevaluate them as we gain further clarity on the year. We are also reducing planned CapEx by approximately $40 million.  We believe the third quarter will be our most challenging quarter for all segments, which will impact sales, operating income and decremental margins. Our Access Equipment segment faces uncertain customer demand and a risk of supplier shortages of critical components as a result of COVID-19. As discussed earlier, we have implemented temporary plant closures to help balance production and supply chain constraints with revised customer demand. Our Defense and Fire & Emergency segments both have strong backlogs and both segments are essential, so production continues. However, both segments face a risk of supply chain shortages and workforce availability, which may interrupt production and drive inefficiencies. In addition, customer travel for final inspections could remain a challenge in fire and emergency. Similar to Access Equipment, our Commercial segment is facing more uncertainty in customer demand combined with the risk of supplier shortages and production interruptions. Our operations team members across the company are working diligently to stay safe and flexible, so that we can manage production as effectively as possible during this dynamic period. Please turn to slide 11 and I'll turn it back over to Wilson now for some closing comments.
5;scripted;Wilson Jones - President and Chief Executive Officer;Firm;Thanks Mike. The entire world is going through a challenging time. However, we believe Oshkosh is well-positioned to weather these challenges. We have a strong balance sheet and liquidity. Our Defense and Fire & Emergency backlog provide visibility well into 2021. And we've quickly taken the right actions to manage our cost structure. While we may face further production and supply chain disruptions in the coming months, we are resilient and will adapt and continue to leverage our different integrated global industrial model. I am reassured by the strength and resourcefulness of our team. We are better together, and we'll take the right actions to ensure the safety of our team members as we do business the right way. We are communicating frequently and transparently as we manage the company through the current landscape and believe we can deliver solid sales and earnings performance over the long-term. I'll turn it back over to Pat to get the Q&A started.
6;scripted;Pat Davidson - Senior Vice President of Investor Relations;Firm;Thanks, Wilson. Operator, please begin the question-and-answer period of this call.
7;Q&A;Operator;Operator;Thank you. Our first question comes from the line of Jerry Revich with Goldman Sachs. Please proceed with your question.
8;Q&A;Jerry Revich - Goldman Sachs;Analyst;Yes. Hi. Good morning everyone and I'm glad you're all doing well.
9;Q&A;Wilson Jones - President and Chief Executive Officer;Firm;Thanks, Jerry. Good morning.
