;section;speaker;role;text
0;scripted;Operator;Operator;Greetings and welcome to the Oshkosh Corporation Fiscal Year 2021 Third Quarter Earnings Call. As a reminder, this conference is being recorded. It is now my pleasure to introduce your host, Pat Davidson, Senior Vice President of Investor Relations for Oshkosh Corporation. Thank you, Mr. Davidson. You may begin.
1;scripted;Patrick Davidson - SVP, IR;Firm;"Good morning, and thanks for joining us. Earlier today, we published our third quarter 2021 results. A copy of the release is available on our website at oshkoshcorp.com. Today's call is being webcast and is accompanied by a slide presentation which includes a reconciliation of GAAP to non-GAAP financial measures that we will use during this call and is also available on our website. The audio replay and slide presentation will be available on our website for approximately 12 months. Please refer now to Slide 2 of that presentation. Our remarks that follow, including answers to your questions, contain statements that we believe to be forward-looking statements within the meaning of the Private Securities Litigation Reform Act. These forward-looking statements are subject to risks that could cause actual results to be materially different from those expressed or implied by such forward-looking statements. These risks include, among others, matters that we have described in our Form 8K filed with the SEC this morning and other filings we make with the SEC. We disclaim any obligation to update these forward-looking statements which may not be updated until our next quarterly earnings conference call, if at all. All references on this call to a quarter or a year are to our fiscal quarter or fiscal year unless stated otherwise. Our presenters today include John Pfeifer, President and Chief Executive Officer; and Mike Pack, Executive Vice President and Chief Financial Officer. Please turn to slide 3 and I'll turn it over to you, John."
2;scripted;John Pfeifer - President and CEO;Firm;Thank you, Pat. And good morning, everyone. I'm proud to share that Oshkosh has delivered another quarter of strong performance, experiencing strong orders, sales growth, and robust backlogs across all of our segments. Our third - our strong third quarter results include sales of $2.2 billion and adjusted earnings per share of $2.09, an increase of more than 60% over prior year adjusted EPS. We are pleased with this strong performance and I'm proud of our team's perseverance to deliver growth and solid results in the face of one of the most challenging global supply chain environments in recent memory. Our third quarter was highlighted by several exciting announcements on the heels of the USPS next-generation delivery vehicle, or NGDV win in the second quarter. In early June, we were notified that we won the U.S. Army's Stryker Medium Caliber Weapons System, or MCWS program, which represents an important new adjacency for our Defense business. Less than a week later, we held a joint news conference with the city of Madison, Wisconsin to announce our revolutionary new electric fire truck, the Pierce Volterra. Madison is the first city in North America to be operating an electric fire truck as part of its fleet and we're pleased to report that the truck has been performing extremely well. This is a big step forward for our EVs and is another milestone in our two-decade-plus history of electrifying products. As we've been discussing over the past year, we have significant electrification projects in all of our business segments. And in late June, we announced Spartanburg, South Carolina is our newest manufacturing facility. The Spartanburg factory will be the home of our USPS NGDV production. We are proud to be creating over 1,000 manufacturing jobs in South Carolina for this exciting new program. As we look at the current landscape, many industries including our own are seeing a rapid increase in demand with market recoveries causing significant stress on global supply chains. And that has only intensified over the past quarter. At Oshkosh, we are witnessing the effect of these supply chain disruptions primarily within the Access Equipment business, impacting sales by approximately $100 million during the quarter. Importantly, we believe these supply chain issues will eventually subside, and we are well positioned to capitalize on the market recovery. As we address these disruptions, we are updating our expectations for 2021 adjusted EPS and now expect $6.35 to $6.50 tightening the range a bit heading into our fourth quarter. Reducing the top end of the range reflects the ongoing supply chain issues that I mentioned. Mike will share more details in his section. Now let's turn to Slide 4 and get started on our segment updates with Access Equipment. The recovery momentum we discussed on our last call continued in demand for our industry-leading Access Equipment strengthened. While we expected some supply chain disruptions in the back half of the year. The magnitude of the impacts has been more significant than we previously expected. Our access team did an outstanding job minimizing the volume impact during the quarter, which allowed us to deliver nearly 90% revenue growth versus the prior year. We are seeing strong demand led by North America. Elevated fleet ages combined with strong equipment utilization and a healthy rental market are fueling this demand. We expect a multi-year opportunity for robust replacement demand as rental companies' look to lower the overall age of their fleets, which were at historically high levels entering 2021. We expect further opportunities when non-residential construction rebounds. As a result of these market fundamentals, our customers are already beginning to plan for their 2022 capital requirements. Orders were strong during the quarter leading to a backlog of $1.75 billion, up more than 200% versus last year and an all-time record for access for the third quarter. We continue to be pleased with customer interest in orders for our electric booms and scissor lifts. The move towards electric is still in its early stages and is gaining traction with customers that are looking for improved performance benefits, total cost of ownership benefits, and carbon footprint reduction. The bottom line for the segment is that we're still in the beginning of what we believe is a multi-year growth cycle as economies recover and customers use our safety and productivity enhancing equipment in more applications. Please turn to Slide 5 and I'll review our Defense segment. Our Defense team delivered solid third quarter results with double-digit sales and operating income growth and continues its success entering new adjacent markets that supplement our market-leading position with tactical wheeled vehicles. As I mentioned in my opening remarks, we announced the decision to build the U.S. PS's next-generation delivery vehicles in Spartanburg, South Carolina in late June. Spartanburg is an outstanding location with deep automotive manufacturing roots and we look forward to bringing new team members on board to help build these game-changing zero emissions and low-emission last-mile delivery vehicles for our nation's postal carriers. Our team has already begun preparing the facility for the planned production launch of the NGDV in 2023. Recall this is a 10-year contract that calls for between 50,000 and 165,000 vehicles with a mix of both zero emission BEVs and fuel-efficient ICE vehicles. We are continuously engaged with a broad cross-section of USPS representatives including postal carriers procurement and technology professionals, and are very encouraged by the positive feedback we received on the great technology we are building into the NGDV. We look forward to sharing our progress during our Analyst Day this September in Wisconsin. In early June, we were notified that we won the Stryker MCWS competition, which will result in our team integrating MCWS on the Stryker vehicles that are used by U.S. Army brigade combat teams, SBCTs. The six-year contract includes a full spectrum of system technical support, in term contractor logistics support and integrated product support. To achieve this win our team brought together the best in class capabilities for system design, manufacturing, and integration to provide a highly capable solution that meets current Stryker MCWS program requirements while offering the flexibility to upgrade in the future. The six-year contract is worth up to $943 million. This is a great example of our team's ability to successfully compete for and win programs in adjacent markets that are part of the army's priorities. Our January acquisition of Pratt Miller was instrumental in our ability to win this important program. Before I leave Defense, I wanted to mention some late-breaking news that our bid for the OMFB, or optionally manned fighting vehicle, was selected as one of five proposals to participate in the concept design phase of the program. We are working with some outstanding partners, and this is a significant win for Oshkosh. It's also another example of our ability to compete in adjacencies outside of tech four wheeled vehicles. The OMFV is planned to replace the Bradley fighting vehicle and the program involves several milestones over the next several years. Let's turn to Slide 6 for a discussion of the Fire & Emergency segment. The Fire & Emergency segment delivered excellent performance in the quarter with solid sales and an operating income margin of 14.7%, despite the challenging supply chain environment. As we've shared over the past year, we had some concerns with municipal budgets as we emerged from the pandemic that could lead to downward pressure on fire truck demand. Our expectations are changing as communities have been more resilient through the pandemic, buoyed by strong residential construction and increasing property values. We now expect 2022 to be a solid year, as evidenced by our better-than-expected order rates. F&E finished the quarter with another solid backlog of $1.2 billion, an increase of 8.5% over last year. Orders in the quarter were impressive at $247 million, an increase of 69% over last year. Pierce is the industry leader in municipal fire trucks, and that leadership was punctuated with our June announcement of North America's first electric fire truck, a milestone for both Oshkosh and the industry. The city of Madison is piloting our new Volterra Pumper as part of its front-line fleet and it has successfully responded to hundreds of emergency calls. The Volterra highlights our expertise with electric vehicles and provides all of the operational, functional, and safety benefits our customers have come to expect from Pierce while not sacrificing performance. Our customer is saving over 100 gallons of diesel fuel per week with the Pumper, and they are also inviting the community and other fire departments to see the unit up close throughout the summer. We also launched the Volterra Electric ARFF vehicle, which will be visiting airports around the United States. Please turn to Slide 7, and we'll talk about our Commercial segment. Our Commercial segment returned to growth this quarter with a revenue increase of over 12%. Our efforts to drive margin improvement through simplification and innovation in this segment are working as evidenced by our 10.6% operating margin performance in the quarter, surpassing last year's 10.2% adjusted operating margin. Our third quarter results were particularly impressive given the challenging supply chain environment. As most of you are aware, our Commercial segment is more reliant on third-party chassis than our other segments. Commercial has been working diligently to address reduced chassis availability that has been prevalent across the industry during the recovery. Our team has maximized production in the face of these headwinds by adjusting our schedules, thus allowing our production lines to remain operational and effective despite these hurdles. Our outlook is supported by strong orders in the quarter for both RCBs and mixers as the U.S. and Canada move beyond the pandemic. These orders led to an all-time high backlog of just under $500 million, providing solid visibility into 2022. We're pleased to report that rear discharge concrete mixer production in our focus factory in London, Ontario, Canada is proceeding very well and the transition is complete. We are also focused on optimizing RCV production in our Dodge Center, Minnesota facility in the coming quarters. We also delivered the first unit of five electric RCVs for Boise, Idaho, working closely with one of our OEM partners. We look forward to working with our customers and partners as they establish and implement electrification and emission reduction strategies for the long-term. Finally, we are participating in the Advanced Clean Transportation Expo in Long Beach, California in late August. We plan to showcase our fully electric Kobalt concrete mixer truck concept. I urge all of you to check it out if you plan to attend the expo. I'm going to turn it over to Mike to discuss our third quarter results and expectations for the remainder of 2021.
3;scripted;Michael Pack - EVP and CFO;Firm;Thanks, John, and good morning, everyone. Please turn to Slide 8. We delivered strong third quarter results despite significant supply chain disruptions which impacted our ability to complete and deliver units. Consolidated revenues were approximately $100 million lower than our prior expectations as a result of these disruptions largely at Access Equipment. Consolidated sales for the third quarter were $2.2 billion or $628 million higher than the prior year, representing a 40% increase. The sales increase was driven by an 89% increase at Access Equipment, a 27% increase at Defense, and a 12% increase at Commercial. Access Equipment sales increased due to improved market demand as we exit the pandemic driven by strong replacement demand. Last year demand was negatively impacted as COVID-19 shelter in place restrictions peaked around much of the globe in our third quarter. Defense sales increased in the quarter due to higher JLTV volume and the benefit of Pratt Miller sales, which we acquired in the second quarter of this year. Fire & Emergency sales were approximately flat in the quarter and Commercial segment sales were up due to increased RCV demand as we emerged from the pandemic, offset in part by the lack of concrete batch sales. As a reminder the concrete batch plant business was divested in the fourth quarter of the prior year. Consolidated adjusted operating income for the third quarter was $205.1 million or 9.3% of sales compared to $128.8 million or 8.1 of sales-- 8.1% of sales in the prior year quarter. As a reminder, we benefited from approximately $60 million of temporary cost reduction actions as a result of the pandemic during last year's third quarter. As we shared on prior calls, the return of the majority of these expenses to our run rate was a headwind to year-over-year incremental margins in the quarter. Access Equipment adjusted operating income increased as a result of higher sales volume offset in part by higher incentive compensation expense, higher material costs, and unfavorable customer and product mix. Defense operating income increased as a result of higher sales volume and lower new product development spending, offset in part by unfavorable price cost dynamics. Fire & Emergency operating income decreased in the current year quarter as a result of higher incentive compensation expense, offset in part by favorable product mix. And Commercial segment operating income increased largely due to higher sales volume and favorable product mix, offset in part by higher material costs. Corporate costs increased $16.8 million due to higher incentive compensation expense and the return of other spending subject to temporary cost reductions in the prior year. During the quarter we repurchased approximately 107,000 shares of common stock for a total cost of $13 million. Adjusted EPS for the quarter was $2.09 compared to adjusted EPS of $1.29 in the prior year. Our GAAP EPS of $3.07 for the quarter includes a tax benefit of $1 per share related to a U.S. net operating loss carry-back to previous years with higher federal statutory rates. This tax benefit is excluded from adjusted EPS. Please turn to slide 9 for a discussion of our updated expectations for 2021. During our last earnings call, we shared that our expectations assumed no major supply chain disruptions. As we discussed today, we are facing significant supply chain challenges which are impacting a broad range of parts and components across all of our businesses, much like many industries across the globe. Despite these challenges, our teams have delivered solid results. Aside from supply chain challenges, our business is healthy as order rates and backlogs are strong in all of our segments which provide solid visibility for the quarter and into next year. Our updated expectations reflect our belief that supply chain challenges will neither improve nor deteriorate meaningfully for the remainder of 2021. Our updated expectations fall within the range of our prior expectations despite these headwinds. We expect consolidated revenues of approximately $7.8 billion. An adjusted consolidated operating income range of approximately 610 to $630 million and an adjusted EPS range of $6.35 to $6.50 compared to our prior range of $6.35 to $6.85. At the segment level we are estimating Access Equipment sales of approximately $3.2 billion, a 28% increase compared to 2020 and adjusted operating income margin of approximately 10.5%. Our revised expectations reflect production constraints, manufacturing inefficiencies, and increased freight cost due to the current supply chain environment. We are reaffirming our full-year expectation for Defense and Fire & Emergency. We expect sales and an operating income margin of approximately $2.5 billion and 8% respectively at Defense and sales and an operating income margin of 1.2 billion and 14% respectively at Fire & Emergency. Within the Defense segment we have analyzed the accounting treatment for the USPS share NGDV contract award and have determined that we will begin recognizing revenue upon production of units which is planned to begin in 2023. As such, we expect to see very limited USPS revenue over the next 18 to 24 months. We are estimating commercial segment sales will be up modestly versus our prior expectations to approximately $950 million and we expect operating income margins of approximately 8%. We estimate corporate expenses will be approximately $155 million. We estimate our adjusted tax rate for 2021 will be approximately 22.5% and we estimate an average share count of 69.3 million shares. For the full year we are estimating free cash flow of approximately $750 million, an increase of approximately 100 million versus our prior expectations. We also estimate capital expenditures will be approximately $140 million. Looking at the fourth quarter, we expect consolidated sales to be up approximately 18% over the prior year with Access Equipment largely driving the increase. We expect that material and freight cost increases will be a $35 million headwind to consolidated margins in the quarter and we expect a $30 million year-over-year headwind as a result of temporary cost reductions in the prior year quarter I'll turn it back over to John now for some closing comments.
4;scripted;John Pfeifer - President and CEO;Firm;We announced another solid quarter and our outlook for the remainder of the year continues to be positive. We've made adjustments to our expectations as we work through supply chain challenges. Importantly, we believe the supply chain challenges will subside over time. We won some big programs recently and we're taking actions to drive profitable growth as we innovate, serve, and advance the company. Our long-term outlook is strong as we leverage technology and innovation to generate industry-leading performance and further distance ourselves from the competition. I hope you will attend our Investor Day in September. We have a full agenda that will provide an excellent overview of our company, a chance to speak with our leadership team, and experience our industry-leading, innovative products firsthand. While portions of the meeting will be live streamed, you will need to be here in person to get the full experience. We hope to see you there. Please reach out to Pat if you have any questions I'll turn it back over to Pat to get the Q&A started.
5;scripted;Patrick Davidson - SVP, IR;Firm;Thanks, John. I'd like to remind everybody please limit your questions to one plus a follow-up. And we need to be disciplined on that follow-up question. After the follow-up, we ask you to get back in queue if you'd like - to ask any additional questions. Operator, please begin the question-and-answer period of this call.
6;Q&A;Operator;Operator;Thank you. Our first question comes from Stephen Volkmann with Jefferies. Please proceed with your question.
7;Q&A;Stephen Volkmann - Jefferies;Analyst;Thanks for taking the question. The question is really on sort of price versus cost, and I think you talked about $35 million of headwind for material and freight in the fourth quarter. I assume that's net of any price increases you're putting through, but if you could just kind of describe what's happening with price and when and if that kind of normalizes and maybe even gets better in 2022? Whatever commentary you could have around that, I'd appreciate?
8;Q&A;Michael Pack - EVP and CFO;Firm;Sure Steve, this is Mike, I can take that. Yes so, really from a price cost perspective, what we're seeing for next quarter, the $35 million that references is in line with what our expectations were last quarter when we said about $45 million that we did see about 10 to 12 in the third quarter we just wrapped up. We do expect that we'll continue to have some cost price headwinds in our first quarter of next year, but by the time we get to the January quarter or second quarter, that will start moderating. Certainly, since the last call, we have continued to see commodity escalation, in some cases we've taken further pricing action during the past quarter. So, we're going to continue to manage it in a disciplined manner, but, again, by the time we get to the second quarter, we should start seeing moderation to get back to - an equilibrium there. And again, if you go back to 2018 when we saw the steel escalation, we did see a benefit on the back end of that. So, we don't have reason to believe we wouldn't see something similar in this go-around.
9;Q&A;Operator;Operator;Our next question comes from Nicole DeBlase with Deutsche Bank. Please proceed with your question.
