;section;speaker;role;text
0;scripted;Operator;Operator;Good morning, and welcome to the Shyft Group Fourth Quarter and Full Year 2020 Earnings Conference Call. Please note, this event is being recorded. I would now like to turn the conference over to Juris Pagrabs, Group Treasurer and Head of Investor Relations. Please go ahead.
1;scripted;Juris Pagrabs - Director, IR & Group Treasurer;Firm;"Thank you, Andrew, and good morning, everyone, and welcome to the Shyft Group's Fourth Quarter and Full Year 2020 Earnings Call. Joining me on the call today are Daryl Adams, our President and Chief Executive Officer; and Jon Douyard, our Chief Financial Officer. For today's call, we've included a presentation deck, which will be filed with the SEC and is also available on our website at the shyftgroup.com. You may download the deck from the Investor Relations' section of the website to follow along with our presentation during the call.  Before we start today's call, please turn to Slide 2 of the presentation for our safe harbor statement. You should be aware that certain statements made during today's conference call, which may include management's current outlook, viewpoint, predictions and projections regarding the Shyft Group and its operations, may be considered forward-looking statements under the Private Securities Litigation Reform Act of 1995. I caution you that as with any prediction or projection, there are a number of factors that could cause the Shyft Group's actual results to differ materially from projections. All known risks that management believes could materially affect the results are identified in our forms 10-K and 10-Q filed with the SEC. However, there may be other risks that we cannot anticipate.  On the call today, we will provide a business update before moving on to a more detailed review of the results and our outlook for 2021. We will then open the line for Q&A.  I would like to remind everyone that with the divestiture of the emergency response business on February 1 this past year, the revenues and expenses associated with the ER business as well as the assets and liabilities have been reclassified as discontinued operations for all periods presented. With this reclassification of the ER business, the results discussed today will refer to continuing operations unless otherwise noted.  At this time, I'm pleased to turn the call over to Daryl for his comments beginning on Slide 3."
2;scripted;Daryl Adams - President, CEO & Director;Firm;Thank you, Juris. Good morning, everyone, and thank you for joining us to discuss our fourth quarter and full year 2020 results. While 2020 has been categorized, by many, as unprecedented and challenging.  For the Shyft Group, it was historic and transformational. As we strategically align our product portfolio toward more profitable growth markets. Starting with the sale of our ER business.  The Shyft team showed immense resilience. I cannot be more proud of their hard work and tremendous effort as we executed on our strategy and delivered a remarkable year. We invested in innovation with the launch of Velocity, our purpose-built walk in van delivery band vehicle and is supporting our customers' growing interest in transitioning to EV technology.  We continued with our M&A initiatives, completing our key acquisition in 2020 that expanded our product offerings in the service truck body market. We strengthened our leadership team and added key positions throughout the organization to support our growth as well as adding several highly qualified Directors to our Board.  As we continue to evolve, we are optimistic as we enter 2021 and are more prepared than ever to proactively address opportunities, prioritizing the needs of all of our stakeholders in a way that reflects our goal to be nimble, aggressive and positioned to win. We have emerged from 2020 in a stronger position and are well equipped to drive growth across our businesses for years to come.  Please turn to Slide 4, where I'll discuss the current environment. Consumers continue to embrace e-commerce at accelerated rates, driving increased demand in parcel delivery and establishing a new normal or delivery capacity.  This demand has required our customers to increase their delivery vehicle fleet size, which has reflected in our backlog as we ended 2020 with nearly $500 million, up 40%, which provides us with good visibility as we head into 2021.  To help our customers meet this growing demand, during the fourth quarter, we began taking orders for the Velocity F2, a purpose-built walk in van design for the Ford Transit Class 2 Chassis. This innovative new vehicle is an ideal solution for parcel delivery fleet operators that want to expand their fleet and delivery capacity quickly and complements the Velocity F3 and M3 vehicles, providing our customers alternative solutions to meet their needs.  And in January, we announced Velocity F2 orders totaling 3,000 units from several customers for delivery this year. We are scheduled to begin delivering on these orders later this month from our newly upgraded flexible manufacturing facility located in Charlotte, Michigan.  The adoption of this vehicle is a great example of our work-driven design methodology, where we listen to our customers' needs, design, engineer and implement a solution. In this instance, our engineers hit it out of the park as we fulfilled our customers' demand for a more versatile and efficient delivery vehicle.  We continue to make investments in support of our flexible manufacturing strategy which allows us to expand product offerings geographically and to rebalance our infrastructure to support higher levels of growth over the long run. We are introducing truck body manufacturing in Kansas City, and service body capabilities at our Florida and Michigan locations, which includes the addition of a new Chassis pool.  We continue to expand our EV capabilities and continue to invest in this area to proactively address our customers' mandate to advance adoption of green vehicles in the last mile delivery segment.  To that end, we are excited about the progress the OEMs have made, in particular, the Ford Transit BEV coming out later this year. I would take a moment to address what we are seeing with respect to the availability of semiconductor chips used in vehicle manufacturing, which has been heavily publicized recently.  To date, we have seen very little impact on our operations. However, it may be a bit too early to assess the full impact of these shortages, and we will continue to monitor and keep you apprised of changes. Our luxury motor coach business continues to perform well, benefiting from the resurgence of the RV industry, as did our service body business resulting from the Royal Truck Body and DuraMag acquisitions, ramping up nicely since the peak of the pandemic.  The team at DuraMag, which we acquired last October, hit the ground running, and our integration efforts are well underway. We quickly partnered with their management team to make improvements in production flow that has resulted in additional output and cost reductions. Together with Royal Truck Body, we continue to be excited about the value creation opportunities these companies provide.  With that, let me take a moment to summarize our full year results on Slide 5. For 2020. We posted solid results despite the significant impact of the pandemic. Once again, our results demonstrate the success and effectiveness of our business transformation strategy, which encompasses growth in higher-margin product offerings within our core markets, increasing market share, within our expanding geographic footprint and ongoing productivity improvements within our operations.  Revenues for 2020 increased $10.9 million or 2% to $676 million, excluding the UPS order. Adjusted EBITDA for the year increased $12.3 million or 19% to $76 million on our adjusted EBITDA margin -- sorry, and our adjusted EBIT margin improved 280 basis points to a record 11.3%, clearly reflecting the power of our business transformation efforts. With that, I'll turn the call over to Jon to discuss Shyft's financial results for the fourth quarter in more detail as well as provide our 2020 outlook, beginning on Slide 6.
3;scripted;Jonathan Douyard - CFO;Firm;Thank you, Daryl, and good morning, everyone. Please turn to Slide 7, and I'll provide an overview of our financial results for the fourth quarter. As Daryl indicated, 2020 was a fantastic year for the Shyft group. While our fourth quarter financials declined year-over-year, our performance exceeded our expectations. We generated significant cash flow from operations and saw an increase in orders that resulted in a sizable year-over-year backlog increase, positioning us well as we enter 2021. Revenue for the fourth quarter was $171.6 million, down slightly from the year ago quarter. Income from continuing operations was $8.3 million compared to $14.3 million a year ago. Earnings per share from continuing operations was $0.22 per share compared to $0.40 per share in the fourth quarter of 2019.  Turning to Slide 8. Q4 adjusted EBITDA from continuing operations decreased to $16 million from $23.6 million, while as a percentage of sales, adjusted EBITDA from continuing operations declined to 9.3% of sales compared to 13.1% of sales in the same period last year. For the fourth quarter, adjusted net income from continuing operations was $10.1 million, a $6.4 million decrease from $16.5 million a year ago. And adjusted EPS from continuing operations was $0.27 per share compared to $0.47 per share at this time last year.  Next, we'll jump into results by operating segment. Let's begin with fleet vehicles and services on Slide 9. Our FES business posted solid results for the quarter and full year, while working closely with customers in a dynamic environment that ultimately resulted in significant order activity. FES generated total revenue of $112.4 million compared to $132.5 million a year ago. The decline was primarily due to lower cargo van upfit volume. Truck Body Revenue was also down versus a year ago, but improved sequentially as expected, following pandemic headwinds in the second and third quarters.  In addition, it's important to note that fourth quarter revenues were also impacted by the acceleration of vehicles into Q3 as we supported our customer demand, which we discussed in the prior call. FES adjusted EBITDA declined to $16.6 million from $21.1 million a year ago. On a percentage basis, adjusted EBITDA margin decreased 110 basis points to 14.8% of sales, driven by lower volumes and product mix as well as investments required to support the increase in volume expected in 2021.  Our backlog position was incredibly strong as we closed out the year. The pickup in order activity that we noted on our Q3 earnings call continued throughout the quarter, resulting in a record backlog of $427 million, which was up 40% first prior year.  Please turn to Slide 10 for the Specialty Vehicle segment overview. Specialty Vehicles had a good finish to the year as well, with the second consecutive quarter of strong double-digit growth in motorhome, and the completion of the DuraMag acquisition.  Similar to our FES business, we saw favorable commercial demand that positions us well entering 2021. Sales of $59.2 million, an increase of $11.8 million or 25% was primarily driven by a 30% increase in luxury motor coach chassis volume as well as the addition of revenue from the DuraMag acquisition, partially offset by lower contract manufacturing volume and lower Royal Truck Body revenue due to the impact of COVID. Organically, the business grew 8% in the quarter.  Adjusted EBITDA was $6.9 million or 11.6% of sales compared to $6.9 million or $13.9 million -- or 13.9% of sales in the same period last year. As cost productivity was offset by the unfavorable mix impact of higher motor coach volume, integration-related expenses and lower efficiencies due to COVID. SV backlog was up 67% to $51 million, which included strong growth in motorhome chassis backlog as well as the backlog from our service body acquisitions.  Please turn to the liquidity and outlook. Update on Slide 11. Throughout the year, the team did a fantastic job managing cash flow and investing in our future. We generated $66 million of cash from operating activities, ending the year with $21 million of cash on hand and $147 million in total liquidity. We paid down $65 million on our revolving credit facility.  Our current leverage ratio stands at 0.4x adjusted EBITDA, which positions us well to fund our operations and to continue to invest in our growth strategy. We also returned $11 million in cash to our shareholders in 2020 in the form of our regular dividend and the repurchase of 300,000 shares. We have subsequently purchased an additional 100,000 shares in Q1, taking our total purchases to 400,000 shares over the last four months at an average price of $27 per share.  We are extremely proud of our overall performance, given the significant challenges we faced this year. As we enter 2021, our backlog is solid, and we are increasingly optimistic regarding the underlying strength of our end markets.  Given these factors, we are excited to introduce our 2021 guidance. We expect to see significant growth with both revenue and profits up approximately 30% year-over-year, with revenue in the range of $850 million to $900 million, adjusted EBITDA of $95 million to $105 million and adjusted EPS of $1.65 to $1.85 per share.  To support this growth and our future production needs, we expect CapEx for 2021 to be in the range of $20 million to $25 million as we plan to make additional investments for Velocity vehicle production and to support other growth initiatives.  Now I'll turn the call back to Daryl for closing remarks.
4;scripted;Daryl Adams - President, CEO & Director;Firm;Thank you, Jon. Despite the many varied challenges 2020 brought, we had an incredibly successful year. I want to reemphasize how proud I am of the hard work, dedication and commitment to excellence demonstrated by our team throughout this unusual year. When we faced an adverse economy within an environment characterized by fear and uncertainty, our team rose to the occasion. This week, in recognition of their hard work and relentless commitment to the business and our customers, we awarded all of our employees a special $500 bonus. As we move into 2021, we are excited by the power and earnings potential of our newly transformed and evolving company. We will continue to invest in new products and markets with increased focus on EV in response to our customers' request in the last mile delivery space, and we will make prudent choices on M&A opportunities that will deliver shareholder value for years to come.  With that, operator, we are ready to take the Q&A portion of the call.
5;Q&A;Operator;Operator;The first question comes from Mike Shlisky of Colliers Securities.
6;Q&A;Michael Shlisky - Colliers Securities;Analyst;Okay. So I just want to get a little color on the very near-term outlook here in the first quarter largely on the margin side. Actually, on both, the revenue and the margin side. Are there any concerns we should be thinking about as far as the price of steel in the near-term availability of Chassis from any of the OEMs in the kind of near term? Or do you think this will be somewhat normal seasonality for you this year?
7;Q&A;Jonathan Douyard - CFO;Firm;Yes. This is Jon. I think as we start off the year, I would expect normal seasonality. I think the Q1 will look somewhat similar to Q1 of last year. In terms of aluminum and steel pricing and commodity pricing in general, we certainly are monitoring this on a regular basis.  We have, I think, discussed in the past, talked about inflation on labor side of things as well, which will be a bit of a headwind for us this year. But on aluminum -- and in particular, we feel like we're in good shape here, certainly through the first half of the year and out into the second half of the year. I think from a Chassis perspective, we've seen little impact, I think, as Daryl noted, we'll continue to stay close to it with our customers, but we don't see any short-term impact here in the first quarter, probably in the first half.
8;Q&A;Michael Shlisky - Colliers Securities;Analyst;Great. Can we switch over to the -- some commentary on the EV market. I'm just kind of curious, at this point, you're offering both in certain models, at least. I'm kind of curious, what are some customers telling you about their desire to adopt EVs in 2021 in general? And do you think that we're at any kind of tipping point or change over point over the next couple of quarters?
9;Q&A;Daryl Adams - President, CEO & Director;Firm;Yes. Mike, this is Daryl. I'll take this. I think we're going to stay consistent with what we've talked about in the past. We believe EV is coming. I think there's been some recent changes by some of the OEMs on how they will allow conversion of their ice vehicles to EV that I think is going to have a little bit of a problem for some of the EV start-ups.  But we're still in a good position. We continue to have requests from our customers right? And they continue to get stronger for us to play a bigger role in EV on their vehicles because they're not seeing -- they're not having anyone meet their needs in the market today.  So I think over the next probably 3/4 or so, maybe by the end of the year, we're going to continue to work with our customers and understand their needs more closely. And understand what they're not seeing. And we have a good idea, but we're looking for some type of a partnership with them if they want to get serious about it with us. Other than that, we're still offering all the products we have. We're excited about the Ford Transit BEV. And I think it's playing out as we expected.
