;section;speaker;role;text
0;scripted;Operator;Operator;Greetings, welcome to the Oshkosh Corporation reports Fiscal 2021 Fourth Quarter and Full Year Results. At this time, all participants are in a listen-only mode. A question-and-answer session will follow the formal presentation. Please note this conference is being recorded. I will now turn the conference over to Pat Davidson, Senior Vice President of Investor Relations for Oshkosh Corporation. Thank you, Mr. Davidson. You may begin.
1;scripted;Patrick Davidson - Senior Vice President, Investor Relations;Firm;"Good morning, and thanks for joining us. Earlier today, we published our fourth quarter 2021 results. A copy of the release is available on our website at oshkoshcorp.com. Today's call is being webcast and is accompanied by a slide presentation, which includes a reconciliation of GAAP to non-GAAP financial measures that we will use during this call and is also available on our website. The audio replay and slide presentation will be available on our website for approximately 12 months. Please refer now to slide two of that presentation. Our remarks that follow, including answers to your questions, contain statements that we believe to be forward-looking statements within the meaning of the Private Securities Litigation Reform Act. These forward-looking statements are subject to risks that could cause actual results to be materially different from those expressed or implied by such forward-looking statements. These risks include, among others, matters that we have described in our Form 8-K filed with the SEC this morning and filings we make with the SEC. We disclaim any obligation to update these forward-looking statements which may not be updated until our next quarterly earnings conference call, if at all. As we highlighted in our business update on October 8th, 2021, we are changing our fiscal year to the calendar year. The October to December 2021 quarter will represent an abbreviated fiscal year or Stub period to facilitate the transition to our first full calendar year, which will begin on January 1, 2022. This change should provide us with better visibility as our planning and reporting cycles will be aligned with those of many of our customers and suppliers. As a result, all references on this call to a quarter or year in 2021 or before, or to a fiscal quarter or fiscal year, unless stated otherwise. All references to 2022 or later years as to a quarter or a year or two, a calendar year. Our presenters today include John Pfeifer, President and Chief Executive Officer; and Mike Pack, Executive Vice President and Chief Financial Officer. Please turn to slide three and I'll turn it over to you, John."
2;scripted;John Pfeifer - President and Chief Executive Officer;Firm;Thank you, Pat and good morning, everyone. As we discuss our fourth quarter and full year results, I want to provide some color on the current business environment. It's clear that we're in a unique period of time with robust customer demand for our market-leading products, while facing one of the most challenging global supply chain, logistics and workforce availability environments in decades. These factors are limiting production and also contributing to manufacturing, labor inefficiencies. At the same time, we're facing significant material costs inflation. We view these challenges as temporary, and we believe we are taking the right actions to position our company for success as we emerge from the current environment as a stronger, more resilient business. Some examples of the actions include implementing multiple price increases in the last several months in our non-defense segments to mitigate cost inflation, redesigning many of our JLG products to accept higher capability microprocessors, which are produced in higher quantities by chip makers to reduce our risk of shortages, shifting production within our existing facilities to better align with labor availability, and we're undertaking a rigorous qualifying process to identify and engage hundreds of new suppliers to drive a more robust supply chain for key materials and components. Our long-term outlook is attractive based on strong market fundamentals, strategic program wins and a comprehensive offering of innovative new products, that will drive continued market leadership. With this backdrop, we reported 15.6% higher revenues on sales growth in our Access Equipment, Defense and Fire & Emergency segments. This led to fourth quarter adjusted earnings per share of $1.05, slightly above the estimated range included in our October 8th business update. The modest increase was driven by a lower effective tax rate. And we continue to our commitment to responsible capital allocation with increased share repurchases in the quarter, which Mike will discuss. I'm also pleased to announce that our Board approved a 12% increase in our quarterly dividend from $0.33 to $0.37, which represents the eighth consecutive year of double-digit percentage increases. Now, let's move to the full year. Please turn to slide four. We grew revenues by just under 13% for the year and adjusted earnings per share by 16.4%. This led to a full year record for free cash flow of more than $1.1 billion. Importantly, we have an opportunity to grow revenue and EPS over the next few years based on our innovative products and strong market drivers. We also have a strong foundation of programs in our Defense segment bolstered by a significant reason program wins including the United States Postal Service Next Generation Delivery Vehicle, and the U.S. Army's Medium Caliber Weapons System. 2021 was a year of significant electrification announcements for our company. Beyond the USPS win, we launched our revolutionary new Volterra family of electric fire trucks, including the Pierce Volterra electric custom pumper currently in service in Madison, Wisconsin. And the Volterra electric ARFF truck, which was a major highlight for attendees at the Advanced Clean Transportation Expo back in late August. The Expo brings together participants from across the globe to discuss and demonstrate clean technologies for commercial applications. Customer response to these electrified products has been outstanding. We made several important investments in 2021, including the acquisition of Pratt Miller and a strategic investment and partnership with Microvast. We wrap the year up with a minority investment and strategic partnership with Carnegie Foundry to build upon our autonomy and robotics capabilities. We also announced a minority investment in wildland fire truck market leader, Boise Mobile Equipment. These investments highlight our commitment to advance into new markets and leverage technology to both enhance our product offerings and drive profitable growth as part of our long-term strategy. We have also continued our commitment to environmental, social and governance leadership, as evidenced by our investments in electric vehicle technologies, while fostering an inclusive culture and continuing to deliver on our high governance standards. For many years, Move, M O V E, was our strategy. Over the past year, we evolved beyond Move and have introduced our strategy summarized with three simple words, innovate, serve, advance. We believe this strategy provides the necessary framework to continue to drive long-term sustainable growth, and it is grounded in our purpose, making a difference in people's lives. We innovate customer solutions by combining leading technologies and operational strength to empower and protect the everyday hero. We serve and support those who rely on us with a relentless focus throughout the product lifecycle. We advanced by expanding into new markets and geographies to make a difference around the world. We're excited about the direction we're headed and believe that innovate, serve, advance provides the roadmap to get us there. I invite you to check out the details of our strategy on the Oshkosh website. Please turn to slide five, and we'll get started our segment updates, with Access Equipment. Much like we discussed on our last call, demand for our industry-leading Access Equipment remains very strong, but near term results are being meaningfully impacted by supply chain and logistics challenges, as well as higher input costs. Access Equipment, which faced in extreme decline in demand in 2020 as a result of the COVID-19 pandemic, has since experienced the most rapid rebound of any of our businesses. The rapid return of demand in 2021 exacerbated the supply chain challenges we have been facing, and we believe it will remain choppy well into 2022. Our Access team continues to work hard to source components to build and ship products to customers around the globe. Despite these challenges, we delivered strong revenue growth of 37% in the fourth quarter, leading to 22% revenue growth for the full year. We have taken multiple pricing actions over the past several months based on rising input costs, which we expect will largely address price cost challenges by the end of the second quarter of 2022. And of course, we will continue to be diligent on our pricing approach should input costs increased further. Orders came in at $1.9 billion in the fourth quarter, representing a quarterly record for the segment, leading to a record backlog of $2.8 billion at September 30th. The rental equipment market is strong and the Access leadership team has taken measured steps to preserve the health of the industry by addressing unfair competition through our trade case. We believe that we're in the early stages of a multi-year growth cycle for Access Equipment, as the rental companies work to lower the overall age of their fleets, which were at historically high levels entering 2021. I want to emphasize that our growth outlook is underpinned by strong market fundamentals and our continued launch of innovative product offerings, such as the DaVinci, all-electric scissor that you've heard me talk about and many other new product launches in recent quarters. Our trend of new product launches continues -- continued in the fourth quarter. We're entering the North American telehandler market for agriculture in a more significant way with a new 9,000 pound capacity model. We are also expanding our industry-leading U.S. telehandler family with a new line of rotating telehandlers with our Italian partner Dieci. I look forward to discussing additional new products with you in the coming quarters. Please turn to slide six and I'll review our Defense segment. Our Defense team delivered a solid fourth quarter leading to a full year revenue of $2.53 billion, an increase of almost 10% and an operating margin of nearly 8% in this very challenging supply chain environment. You're all familiar with the JLTV, one of our foundational and enduring programs. We've been showcasing the vehicles' ability to serve as a long range weapons platform in either manned or semi-autonomous modes. These capabilities directly support The Department of Defense's focus on near peer threats. Domestic and international customers continue to be impressed with the JLTV's outstanding versatility. We are also preparing for the upcoming recompete scheduled in 2022 and believe we are well-positioned to win the follow-on contract. As we've discussed over the past several quarters we are actively competing for a number of adjacent programs, including the CATV, a tracked vehicle for Arctic climates, the OMFV, which has planned to replace the Bradley fighting vehicle and the EHET, or the enhanced heavy equipment transporter, among many others. The acquisition of Pratt Miller significantly enhances our ability to win adjacent programs, just like it helped us win the MCWS contract earlier in 2021. Before I leave Defense, I'd like to make a few comments about our Next Generation Delivery Vehicle contract with the United States Postal Service. We continue to work with the customer to finalize some of the vehicles parameters. We are also on track with setting up our new facility in South Carolina and expect a successful product launch in the back half of 2023. This is a 10-year contract call for between 50,000 and 165,000 vehicles with a mix of both zero emission battery electric vehicles and fuel efficient ICE vehicles and allows the USPS to electrify its fleet. Let's turn to slide seven for a discussion of the Fire & Emergency segment. The Fire & Emergency segment delivered another strong quarter, with an operating income margin of 14% despite the challenging supply chain environment and extreme cost inflation. Even more impressive is the fact that our team at F&E delivered an all-time record for operating income margin for a full year at 14.2%. The municipal market remains strong and we're encouraged by the record orders we booked last year, which led to our year-end record backlog. We are tempered in our outlook for the Stub period as a result of near term supply chain disruptions we've talked about during this call. Of course, we expect to overcome these hurdles in time, and we are planning an expansion of our Appleton manufacturing site that will support long-term growth. As I mentioned earlier, our Volterra electric custom pumper is serving frontline duty in Madison, and we recently announced an agreement with Portland to work with them on Volterra as well. We are receiving a steady stream of inquiries from fire departments around the United States and our Volterra electric ARFF vehicle has been receiving rave reviews while conducting demos at airports around the U.S. As I close out my comments on F&E, I want to welcome Boise Mobile Equipment to the Pierce's family. Boise is the industry-leader in wildland firefighting trucks. Our minority investment will bring the Boise product into our dealer network and allow both Pierce and Boise to take advantage of this growing segment of the market. Please turn to slide eight and we'll talk about our Commercial segment. Similar to our other segments, Commercial delivered solid results in 2021. In fact, the team posted its best full year adjusted operating income margins in the past 15 years. That's an impressive accomplishment in this difficult supply chain environment, with record high steel cost. As many of you are aware, we build our RCVs in rear discharge concrete mixers on third-party chassis either purchased by us and supply to customers with the body and a complete package or furnished by our customers. This represents a meaningful risk as chassis availability has worsened over the past couple of months and we expect it will remain a challenge for much of 2022. Demand for our RCVs and the mixers has been strong and we have a solid outlook for both markets. Residential construction as well as other construction indicators are positive and elevated customer fleet ages are creating additional demand for replacement. Our outlook is further supported by solid orders in the quarter for both RCVs and mixers as the U.S. and Canada moved beyond the pandemic. These orders led to an all-time high backlog of just under $570 million, providing good visibility into 2022. I'm going to turn it over to Mike to discuss our fourth quarter results and expectations for the Stub period.
3;scripted;Michael Pack - Executive Vice President and Chief Financial Officer;Firm;Thanks, John and good morning, everyone. Please turn to slide nine. As John highlighted, we faced significant supply chain and logistics disruptions in the fourth quarter, well beyond our experience in the third quarter. We also experienced meaningful material cost inflation. Recall that we account for inventory in last-in, first-out basis, so the additional cost escalation we saw on purchases in the fourth quarter negatively impacted price cost dynamics, particularly at Access Equipment. We previously expected a consolidated year-over-year price cost headwind of $35 million in the quarter. The actual price cost impact increased to approximately $60 million. Supply chain disruptions, unfavorable price cost dynamics, and labor constraints all contributed to fourth quarter financial results significantly lower than the expectations discussed on our third quarter call. Consolidated sales for the fourth quarter were $2.06 billion or $279 million higher than the prior year, representing a 16% increase. The consolidated sales increase was driven by a 37% increase at Access Equipment, a 5% increase at Defense and a 10% increase that Fire & Emergency, partially offset by a 6% decrease in Commercial. Access Equipment sales increased by $230 million over the prior year quarter due to improve market demand led by North America. As the impact of the pandemic has waned, the sales increase was lower than our prior expectations by approximately $130 million, largely due to the previously mentioned supply chain disruptions. Defense sales increased in the quarter due to higher JLTV sales, as well as the benefit of Pratt Miller sales, which we acquired in the second quarter, partially offset by lower FMTV and international sales. Fire & Emergency sales increased in the quarter and higher ARFF deliveries, and Commercial sales were down on lower package sales. Consolidated adjusted operating income for the fourth quarter was $104.2 million or 5.1% of sales compared to $124.1 million or 7% of sales in the prior year quarter. Access Equipment adjusted operating income decreased as a result of unfavorable price cost dynamics. The return of spending subject to temporary cost reductions in the prior year and unfavorable product liability, largely offset by an increase in sales and improve manufacturing absorption. Defense adjusted operating income decreased as a result of unfavorable product mix, increased material costs and unfavorable production variances partially offset by higher sales volume. Fire & Emergency adjusted operating income decreased in the current year quarters as a result of higher material costs, unfavorable manufacturing efficiencies, and the return of spending subject to temporary cost reductions in the prior year, offset in part by higher sales and improve pricing. In Commercial segment, adjusted operating income decreased as a result of unfavorable material costs and the return of spending subject to temporary cost reductions in the prior year, offset in part by improved manufacturing absorption and improved pricing. Adjusted earnings per share for the quarter was $10.5 compared to adjusted EPS of $1.30 in the prior year. During the quarter, we repurchased approximately 821,000 shares of common stock for a total cost of $95 million. Please turn to slide 10 for discussion of our expectations for the Stub period. Fourth quarter of 2021 will continue into the Stub period. Demand remains robust across the company as indicated by our strong order rates in the fourth quarter and record year-end backlogs in several segments. However, the current supply chain and logistics disruptions are making it difficult to forecast sales volume. While our backlogs support a 15% sales increase in the Stub period versus the first quarter of 2021, we expect parts availability will likely constraint our ability to deliver higher sales. As a result of this uncertainty, we are unable to provide quantitative expectations for the Stub period at this time. We do expect that Stub period EPS will be significantly lower than the first quarter of 2021 and may approach breakeven levels on a consolidated basis. We expect that unfavorable of price cost dynamics will be a $75 million to $85 million headwind versus the first quarter of 2021. Steel and other component costs have continued to increase. We have taken multiple pricing actions in our non-defense businesses over the past several months. And in many cases, prices are now greater than 10% above early 2021 levels. We believe these price increases will enable us to achieve price costs equilibrium, but it will still need to -- but we still need to work through large backlogs, so we'll take until the end of the second quarter of 2022 for these pricing actions to largely catch up with cost escalation. If we experienced further escalation, we expect to take further pricing action. We also expect higher spending levels in the Stub period versus the first quarter of 2021. Last year COVID-19 infection rates spiked early in our first quarter and our spending levels remained low. Since then our spending levels have begun to normalize in areas such as travel, advertising and medical. We also expect that parts availability constraints will continue to drive labor inefficiencies. While the current environment is challenging, we are taking appropriate actions and believe that supply chain constraints will subside over time and the longer term outlook for our businesses remains very strong. We'll provide further updates on 2022 during our January earnings call. I'll turn it back over to John now for some closing comments.
4;scripted;John Pfeifer - President and Chief Executive Officer;Firm;We just completed a challenging quarter and expect those challenges to remain for the next few quarters. However, we believe we're taking the right actions as we manage through this period position ourselves for success as supply chains improve. We also won significant programs in 2021 and are committed to driving long-term profitable growth as we innovate, serve, and advance the company. Before I turn it back over to Pat for Q&A, I want to thank all 15,000 Oshkosh team members for the hard work and sacrifice they go through every single day to help our company be successful.  Okay. Pat, back to you.
5;scripted;Patrick Davidson - Senior Vice President, Investor Relations;Firm;Thanks gents. I'd like to remind everybody, please limit your questions to one, plus a follow-up and we need to be disciplined on the follow-up question. Afterwards, we ask that you get back in queue if you'd like to ask additional questions. Operator, please begin the question-and-answer period of this call.
6;Q&A;Operator;Operator;Thank you. Our first question is from Felix Boeschen with Raymond James. Please proceed.
7;Q&A;Felix Boeschen - Raymond James;Analyst;Hey, good morning, everybody.
8;Q&A;John Pfeifer - President and Chief Executive Officer;Firm;Good morning.
9;Q&A;Michael Pack - Executive Vice President and Chief Financial Officer;Firm;Good morning.
