;section;speaker;role;text
0;scripted;Operator;Operator;Ladies and gentlemen, thank you for standing by and welcome to Tesla's Q4 2019 Financial Results and Q&A Webcast. At this time, all participants are in a listen-only mode. After the speaker presentation, there will be a question-and-answer session. Please be advised that today's conference is being recorded. I would now like to hand the conference over to your speaker, Mr. Martin Viecha, Senior Director of Investor Relations. Please go ahead, sir.
1;scripted;Martin Viecha - Senior Director, IR;Firm;Thank you, Sherry and good afternoon everyone and welcome to Tesla's fourth quarter 2019 Q&A webcast. I'm joined today by Elon Mus, Zachary Kirkhorn and a number of other executives. Our Q4 results were announced at about 1:00 PM Pacific Time in the update deck we published at the same link as this webcast. During the call, we will discuss our business outlook and make forward-looking statements. These comments are based on our predictions and expectations as of today. Actual events or results could differ materially due to a number of risks and uncertainties, including those mentioned in our most recent filings with the SEC. During the question-and-answer portion of today's call, please limit yourself to one question and one follow-up. But before we jump in the Q&A, Elon has some opening remarks. Elon?
2;scripted;Elon Musk - Co-Founder & CEO;Firm;Thanks, Martin. So Q4 was another strong quarter for the company. Deliveries reached over 112,000 vehicles in a single quarter. It's hard to think of a similar product with such strong demand that it can generate more than $20 billion in revenue with zero advertising spend. I think that's like where we do say that from time-time and I think it's often overlooked, but to have the highest demand electric vehicle in the world with no advertising spend is I think quite remarkable and speaks to the nature of the product and the fact that the product itself is compelling enough to generate that demand without much of advertising. At our Fremont factory we're producing at a rate roughly the same as the NUMMI factory did in its record year of 2006 and obviously we expect to exceed that significantly this year. This rate of production was cheap before we even started to produce the Model Y out of Fremont, so there's lot of potential to go beyond that number. For the Shanghai factory I'd like to say congratulations again to the team in Shanghai on launching Model 3 last quarter and achieving the first deliveries earlier this year. I'm really excited and optimistic about the potential for the Shanghai factory. I think it's going to be incredible asset to the company and we also broke ground on the Model Y factory in Shanghai, so lot of good progress there. Regarding Model Y, it was only 10 months ago that we revealed a Model Y prototype. And now in January this year, we started producing Model Y in limited volumes already. Now this is thanks to a great effort of our engineering team and we managed to achieve by far the highest energy efficiency of any electric SUV ever produced at 4.1 miles per kilowatt hour, which means Model Y four wheeler drive got EPA rating of 315 miles and this improvement is reflected on the configurator as of today. This is above what we previously stated by a pretty significant margin. And then just with great acceleration, top speed, it's really just an incredible specs all around.  For the Cybertruck, a few months ago we revealed obviously we revealed the Cybertruck, and that was -- that went viral and we tried to build a product that -a product that is superior in every way without any preconceptions of how such product should look. So it really just from the standpoint of what's the most badass, futuristic, armored personnel carrier that kicks the ass of any pickup truck, basically that's the goal. And we wanted it to look like something that just came out of the sci-fi movie set from the future and the demand has been incredible. I have never seen actually such a level of demand at this this -- we've never seen anything like it basically. I think we will make as about as many as we can sell for many years. So -- as many -- we'll sell as many as we can make, it's going to be pretty nuts. So, and I think actually the product is better than people realize even, they don't even have enough information to realize just the awesomeness of it, it's just great. So and then stepping back in 2018 from a financial standpoint, we were free cash flow was breakeven, but in 2019 we managed to generate more than $1 billion free cash flow, while building a factory in Shanghai in record time and while building parts of Model Y in production. So, I think to -- for us to have this level of free cash flow while making massive investments in capacity, while developing new products, while improving the core engineering is a testament to the -- I think incredible performance of the Tesla team and I'm just so proud to work with such a great team. I'd like to thank the whole Tesla team for their ongoing work on cost control and is what has allowed us to get to this compelling financial numbers, while at the same time growing the company at an incredible pace. And in conclusion when I think of what we have in front of us, the next couple of years, we've got Model Y, we've got Giga Berlin, Tesla Semi, Solarglass Roof, Cybertruck some very exciting improvements in battery technology for the full self-driving, we got the next-gen Roadster and probably in a bunch of other products we'll [indiscernible] too. It's hard to think of another company that has more exciting product and technology roadmap. So super-fired up about where Tesla will be in the next 10 years. If you look back 10 years from today to 2010, we will produce approximately a 1,000 times more cars in 2020 then we produced in 2010, 8,000 and we have also Solarglass and solar retrofit, Powerwall and Powerpack other things too. So where we will be in 10 years, very excited to consider the prospect.
3;scripted;Martin Viecha - Senior Director, IR;Firm;Thank you very much Elon and Zachary some opening remarks as well.
4;scripted;Zachary Kirkhorn - CFO;Firm;Yes. Thanks, Martin. This past year was truly transformational for Tesla and I want to thank everyone who has been a part of making this happen. On 2019 a few key points I'd like to highlight. On demand, while we've mentioned a few times, it's worth highlighting once again, over the course of the year we've transitioned entirely from generating Model 3 orders from a reservation backlog to generating new and organic demand. We've also seen a stabilization of Model 3 ASPs even increasing slightly in Q4 and we've seen an increase in ASPs of S and X after the launch of the longer-range versions in Q2. With respect to capacity expansion, we've greatly learned from the development and launch of Model 3 in Fremont and Reno. As a result, we've been able to bring new production capacity on board faster and with less cost. This is evidenced by the launch of Model 3 in Shanghai, as well as Model Y in Fremont, programs that were both launched in under one year. Financially, we have demonstrated multiple quarters of strong cash generation, enabled to higher volumes, improvements to capital efficiency, progress on working capital management and continued improvement in our product and operational costs. And we were able to achieve positive GAAP net income in both Q3 and Q4 for many of the same reasons that enabled strong cash generation. We've also made progress on recurring and software-based revenue with the implementation of premium connectivity and the beginning of upgrades available for purchase via the Tesla mobile app. Finally on stock-based compensation, it increased sequentially by $82 million driven almost entirely by an expense related to the next tranche of the CEO grant. This is a result of our improved, expected financial performance of the company, which the CEO stock grant is tied to. As we look ahead to 2020, this again will be an important year for the company. Our task ahead is to execute on the next phase of growth, while managing cash flows to support that growth.  On Model Y, we expect first deliveries in limited quantities later this quarter and will ramp over subsequent quarters. As mentioned previously, we are forecasting higher gross margins on Model Y compared to the Model 3. This year for the Shanghai built Model 3, we expect to achieve run rate production and delivery rates. In addition, we expect to have completed the majority of plant supply chain localization at the factory or in the region. This is one of the most important components to achieve lower production costs for the site. We are also seeing strong order rates for the locally-built Model 3 and remain focused on continuing the production ramp and managing costs. We also anticipate significant progress on factory construction of the Shanghai and Berlin built Model Y, which will result in continued increases in capital spending. On operating expenses I expect an increase over the course of the year to support our growing product pipeline and international footprint. However, OpEx growth should increase at a lower rate than top line revenue. Overall, we believe this will set us up for a strongest annual financial performance yet, with sufficient forecasted cash flows to support investments related to our growth and further strengthening of our balance sheet. For Q1, please keep in mind that the industry is always impacted by seasonality. Additionally, we are in the process of ramping two major products Model 3 in Shanghai and Model Y in Fremont, which I expect will temporarily weigh on our margins. We are also in the early stages of understanding if and to what extent we may be temporarily impacted by the Coronavirus. At this point, we're expecting a 1 to 1.5 week delay in the ramp of Shanghai built Model 3 due to a government required factory shutdown. This may slightly impact profitability for the quarter, but is limited as the profit contribution from Model 3 Shanghai remains in the early stages. We are also closely monitoring whether there will be interruptions in the supply chain for cars built in Fremont. So far we're not aware of anything material, but it's important to caveat that this is an evolving story. However, we have more than sufficient cash to continue our expansion plans, while further strengthening the balance sheet. Thank you again for your support and we will turn to questions.
5;Q&A;Martin Viecha - Senior Director, IR;Firm;Thank you. We are going to take the first question from retail investors compiled by SAY  Technologies. So the first retail investor question is since solar is required for all new home constructions in California, do you have any substantial orders for Solarglass Roofs from any of the large California homebuilders that you can share. What's the 2020 target for the number of Solarglass Roof installations in California?
6;Q&A;Elon Musk - Co-Founder & CEO;Firm;Well, I think we do -- we are seeing, [indiscernible] from a small base, exponential growth in demand and output for our Solarglass Roof. So it's a [real hard]  to predict what that will be this year except that the demand is very strong and we are working also not just through Tesla [source] , but also through new homebuilders and through just the roofing industry in general, whether is in North America on the order of 4 million new roofs per year. So, we see a lot of interest and so it's just a question of refining the installation process, getting lots of crews trained to do the installation. But over time I would expect a significant percentage of new roofs to be something - to use solar glass in one form or another. It's really going to be your choice, do you want a roof that is alive with power or dead without. And I think people will want a live roof that generates power and it looks good and lasts long time and it's the future we want. So it will be a significant product but because it is a new and quite revolutionary product and that there is a lot of challenges to overcome, but they will be overcome and this will be a major product line for Tesla. And the Buffalo factory is doing great.
7;Q&A;Martin Viecha - Senior Director, IR;Firm;Thank you. Second question from retail shareholders is, will you release the Tesla [indiscernible] network app before full autonomy and change the terms of Tesla Insurance to allow owners to be drivers on the network. If so when will this happen? Might want to target California airport first, also good place to add Superchargers.
8;Q&A;Elon Musk - Co-Founder & CEO;Firm;Sorry, it sounds like more question then one?
9;Q&A;Martin Viecha - Senior Director, IR;Firm;Yes, it's a bit of a bundle, yes.
