;section;speaker;role;text
0;scripted;Operator;Operator;Greetings, and welcome to the Federal Signal Corporation Third quarter 2019 Earnings Conference Call. At this time all participants are in a listen-only mode. A question-and-answer session will follow the formal presentation. As a reminder, this conference is being recorded. I would now like to turn the conference over to your host, Mr. Ian Hudson, Chief Financial Officer for Federal Signal Corporation. Thank you. You may begin.
1;scripted;Ian A. Hudson - CFO;Firm;Good morning, and welcome to Federal Signal's third quarter 2019 conference call. I'm Ian Hudson, the company's Chief Financial Officer. Also with me on the call today is Jennifer Sherman, our President and Chief Executive Officer. We will refer to some presentation slides today, as well as the earnings release, which we issued this morning. The slides can be followed online by going to our website, federalsignal.com, clicking on the investor call icon, and signing into the webcast. We have also posted the slide presentation and the earnings release under the Investor tab on our website.  Before we begin, I'd like to remind you that some of our comments made today may contain forward-looking statements that are subject to the Safe Harbor language found in today's earnings release and in Federal Signal's filings with the Securities and Exchange Commission. These documents are available on our website. Our presentation also contains some measures that are not in accordance with U.S. Generally Accepted Accounting Principles. In our earnings release and filings, we reconcile these non-GAAP measures to GAAP measures. In addition, we will file our Form 10-Q later today. I'm going to begin today by providing some detail on our third quarter results before turning the call over to Jennifer to provide her perspective on our performance, our outlook for the remainder of this year and preliminary thoughts as we head into 2020. After our prepared comments, Jennifer and I will address your questions. Our consolidated third quarter financial results are provided in today's earnings release. As a reminder, the financial results for the quarter include Mark Rite Lines Equipment or MRL, which we acquired on July 1st of this year. The results of MRL have been included within our environmental solutions group for the quarter.  Overall, we had another strong quarter, with impressive results, reflecting double-digit increases in sales, income, and orders. We delivered significant margin expansion and a 31% improvement in adjusted earnings per share. Consolidated net sales for the quarter were $308.8 million, up $39.4 million or 15% from last year. Consolidated operating income for the quarter was $38.6 million, up $8.2 million or 27%. On an adjusted basis, consolidated operating margin was 12.7%, up from 11.5% in Q3 last year. Consolidated adjusted EBITDA for the quarter was $49.8 million, up $10.1 million or 25% from Q3 last year. That translates to a margin of 16.1%, exceeding our target range and up from 14.7% last year. Net income in Q3 this year was $28.4 million compared to $21.7 million last year. That equates to a GAAP earnings of $0.46 per share, up from $0.36 per share last year. On an adjusted basis, EPS for Q3 this year was $0.47 per share, which compares to $0.36 per share last year. Order intake in Q3 this year continued to be strong, with total orders of $329 million, an increase of $61 million or 23% compared to the prior-year quarter. We ended the quarter with a consolidated backlog of $367 million, which was up $46 million or 14% compared to last year.  Turning now to our group results, where both of our groups delivered significant year-over-year EBITDA margin improvement. ESG reported third quarter sales of $254 million, up $37.7 million or 17% compared to last year. The revenue growth was largely driven by increases in shipments of safe digging vehicles, dump truck bodies, and street sweepers, as well as a $22.6 million contribution from MRL. ESG's operating income in Q3 this year was $35.9 million, up $7.6 million or 27% from last year. Adjusted EBITDA for the quarter was $46 million, an improvement of $9.3 million or 25% from a year ago. That translates to an adjusted EBITDA margin of 18.1% in Q3 this year, above our target range and up 110 basis points from 17% last year. ESG's orders in Q3 this year were $270.2 million, up $55.7 million or 26% from last year, with orders from the MRL acquisition, accounting for approximately $40 million of that growth. Organically, ESG's orders were up $16 million or 8%.  SSG reported third quarter sales of $54.8 million, up $1.7 million or 3% from last year. SSG's operating income in Q3 this year was $8.6 million, up 8%. Its adjusted EBITDA for the quarter was $9.4 million, up from $8.7 million a year ago, and adjusted EBITDA margin was 17.2%, up 80 basis points from 16.4% in Q3 last year. SSG's orders for Q3 this year were $58.6 million, up $5 million or 9% compared to last year, with the increase largely due to higher global orders for public safety products.  Corporate operating expenses for the quarter were $5.9 million, essentially unchanged from Q3 last year. On a consolidated basis, the increase in sales contributed to an improvement in gross profit of $13 million or 19%. Consolidated gross margin for the quarter was 26.6%, up 100 basis points from 25.6% last year. As a percentage of sales, our selling, engineering, general and administrative expenses for the quarter were down 30 basis points from Q3 last year. Other items affecting the quarterly results include a $200,000 increase in other expense and a $100,000 reduction in interest expense.  Although tax expense for the quarter was up $1.4 million, largely due to higher pre-tax income levels, our effective tax rate for the quarter was lower than usual at around 22%. During the quarter, we recognized a $600,000 tax benefit following the completion of a tax audit in Spain and an additional $600,000 excess tax benefit from stock compensation activity. With the lower rate in Q3, we are currently expecting our effective tax rate for the full year to be down to a range of 24% to 25%. On an overall GAAP basis, we therefore earned $0.46 per share in Q3 this year, compared with $0.36 per share in Q3 last year.  To facilitate earnings comparisons, we typically adjust our GAAP earnings per share for unusual items recorded in the current or prior year quarters. In the current year quarter, we made adjustments to GAAP earnings per share to exclude acquisition-related expenses and purchase accounting expense effects. On this basis, our adjusted earnings for the quarter were $0.47 per share, compared with $0.36 per share in Q3 last year.  Looking now at cash flow, where we generated $32.8 million of cash from operations in Q3 this year, bringing the total amount of year-to-date operating cash generation to almost $60 million. So far this year, we have increased our capital expenditures to $21.2 million as we made strategic investments in new machinery and equipment and other organic growth initiatives like the expansion of our manufacturing facilities in Streator, Illinois and Rugby, North Dakota. For the full year, we are currently expecting total CAPEX of up to $35 million.  As anticipated, we also had a couple of other significant cash outflows in the quarter. The first related to the acquisition of MRL, which we completed at the beginning of July for an initial payment of approximately $50 million. In addition, during the quarter, we paid an aggregate sum of $13.4 million to settle the earn-out and fund the deferred payment associated with the acquisition of JJE. Despite these large cash outflows, our net debt leverage remains at a comfortable level. And at the end of the quarter, we had around $240 million of availability under our new upsized credit facility, which we executed at the end of July.  The terms of the new facility are more favorable for the company, reflecting the strength of our performance, cash flow and balance sheet. Our strong financial position allows us to continue to invest in organic growth initiatives, pursue strategic acquisitions like MRL, and fund cash returns to shareholders. On that note, we paid a dividend of $0.08 per share during the third quarter, amounting to $4.9 million, and we recently announced a similar dividend for the fourth quarter. That concludes my comments, and I would now like to turn the call over to Jennifer.
2;scripted;Jennifer L. Sherman - President and CEO;Firm;Thank you, Ian. Our third quarter operating results benefited from seasonally strong performance at many of our businesses. Our earnings also included the effects of a low tax rate, which added approximately $0.02 to our EPS and better-than-expected accretion from our recent MRL acquisition. With the team's intense focus on execution of our strategic initiatives and contributions from MRL, we reported double-digit growth in both net sales and orders, and our operating income was up 27% year-over-year. Each of our groups delivered improved adjusted EBITDA margins, translating to a consolidated adjusted EBITDA margin in excess of 16%, which represents a 140 basis point improvement from Q3 last year.  Within ESG, in addition to the seasonally strong performance from several of our businesses, including increased aftermarket demand, we continue to realize operational efficiencies relating to increased production. At our facility in Streator, Illinois, where we manufacture sewer cleaners and safe digging vehicles, we are continuing our efforts to increase production and reduce lead times, an initiative we internally call BMT or build more trucks. Since the third quarter of last year, we have added more than 100 employees to the plant. And in the first nine months of this year, our unit production at the Streator facility is up 17% compared to the same period of last year.  In addition, we have made substantial progress in increasing the number of units produced at our solution centers in Leeds, Alabama. TBEI also had a strong quarter, with shipments of dump truck bodies up 16% year-over-year. Now that we fully integrated TBEI, our focus has shifted to some of the geographic expansion initiatives we talked about at the time of the acquisition. I recently visited our new location in North Carolina that will serve as an upfitting center for Ox Bodies brand of dump trucks as we aim to grow our regional presence in this important market. I'm pleased to report that last week we saw the first unit completed at that location. We've also recently entered into a new partnership with a local installer in Texas as we aim to expand our footprint in that region, as well.  With some of the CAPEX investments we have made since acquiring TBEI, we've also noted improvements in some of our production processes. For example, at certain of the TBEI facilities, we have invested in laser cutting technology, which has improved both product quality and overall efficiency. This has contributed to an increase in the number of third party OEMs that have outsourced production of their dump truck bodies to us, which they would have previously manufactured in-house.  Overall, order intake in the third quarter of this year remained strong, reflecting continued strength in our end markets, contributions from MRL, and ongoing momentum with our strategic initiatives like safe digging and aftermarket. These initiatives contributed to our year-over-year organic quarter growth of $21 million or 8% in the quarter. As a reminder, our orders in any given quarter can vary due to a number of factors, including the timing of receiving large orders, including fleet orders from both domestic and international customers, the availability of customer-supplied chassis, our own lead times and the timing of price increases. For example, during the third quarter, we saw certain of our ESG dealers placed orders earlier than we anticipated, and we also received a couple of larger fleet orders per street sweepers from customers in the Middle East.  So far this year, orders for our safe digging trucks are up $21 million or 28% from the first nine months of last year, with most of that growth coming from the continued education of our customers on the safety and efficiency benefits of our range of safe digging offerings. In addition, rental demand for our safe digging equipment, the largest component of our rental fleet remains high with both time and financial utilization levels exceeding our target level. As an important milestone, we have recently finalized our distribution strategy for our TRUVAC branded safe digging vehicles, including signing the majority of the related agreements. We also continue to focus on expanding our suite of safe digging offerings. During the quarter, we launched the TRUVAC Coyote, a compact hydro-excavator for utility, municipal and contractor customers, which maximizes payload and productivity while complying with regional weight regulations.  I want to give a quick update on the status of the expansion of our Vactor facility in Streator. Earlier this week, we held our board meeting at Vactor, and were able to see firsthand the noticeable progress that's been made thus far. The construction work is well under way with the external structure largely in place and the roof almost complete. The teams have been working hard to try to make up time that was lost earlier in the year with the record rainfall in Illinois. While we continue to expect the building to be substantially complete by the end of the year, we do not expect to see any benefits from the expansion until Q2 of next year. Within SSG, despite some lingering effects of the Ford model year change, which has impacted the availability of new vehicles in the U.S., our third quarter sales into public safety markets were up 6% from last year. With the introduction of a series of new products, the teams have been able to further penetrate overseas markets and secure orders from several new municipal customers in the U.S. Last Sunday, I attended the International Association of Chiefs of Police Conference in Chicago, where we showcased the features and functionality of our new Pathfinder system, a feature-rich light and siren controller, the reaction of the customers in attendance at the show was overwhelmingly positive. We also saw a continuation in the strength of industrial signaling equipment sales with both third quarter and year-to-date sales increasing by around 11%. This improvement has resulted from expanding into new global markets, optimizing our sales channel, and enhancing our marketing efforts. As in both the first and second quarters, SSG also significantly expanded its margins in the third quarter.  So far this year, SSG has increased its adjusted EBITDA margin by 270 basis points consistently performing at the upper end of our EBITDA margin target range, which we raised last quarter. The improvement has largely resulted from our pricing actions, improved sales mix, and ongoing execution of our 80/20 or ETI initiatives. I'd like to now give an update on the MRL acquisition, which we completed at the beginning of July. As a reminder, MRL is a leading U.S. manufacturer of truck-mounted and ride-on-road marking equipment. The acquisition also included the operations of HighMark Traffic Services, a wholly owned subsidiary of MRL, which provides road marking application and line removal services. Since closing the transaction, our collective teams have been focused on integration efforts. As part of our efforts to integrate MRL into a public company, we've made some nominal investments in the form of adding resources or reporting tools, which should provide benefits down the road. While we recognize that there's more work ahead, we are pleased with the progress we've made so far.  We are also encouraged with MRL's financial performance in the first quarter since the acquisition completed. As a reminder, primarily due to weather-related factors, MRL's results during the summer months tend to be stronger than other periods, while the first and fourth quarters of the year tend to be softer, most notably within its service business, which predominantly operates in the state of Montana. And while MRL exceeded our expectations by adding about $0.02 to our third quarter earnings, the acquisition is expected to be neutral to our fourth quarter earnings.  Turning now to our outlook for the rest of the year, with our impressive third quarter results and the strength of our backlogs, we are raising our 2019 adjusted EPS outlook to a new range of $1.70 to $1.76 from a previous range of $1.64 to $1.72. The new range equates to year-over-year improvement of between 21% and 25%. I would like to start by reiterating that our current market conditions remain strong as demonstrated by our third quarter intake.  In terms of the outlook for 2020, I want to reiterate that the impact on -- from tariff on Federal Signal that were imposed during the last 18 months or so is nominal. We source an insignificant percentage of our components that are affected by the tariffs that were introduced. As we begin to look forward into next year, the strength of our backlog, particularly for sewer cleaners and safe digging trucks provides us with good visibility into the first half of next year. Within our industrial markets, we continue to be bullish about our prospects with respect to our safe digging initiative and are monitoring further developments on the regulatory front. In addition, as I just mentioned, we expect to start seeing benefits from the capacity expansion in the second quarter of next year.  The amount of used equipment available at auction continues to be at normal levels, supporting healthy used equipment and rental demand in our market. Utilization levels within our own rental fleet are strong, particularly for products serving industrial markets like safe digging trucks and water blasting equipment. On the municipal front, our U.S. markets remain healthy overall with continued strong demand for sewer cleaners. Within public safety markets, we are hopeful that the lingering effects from the Ford model year change will be substantially resolved, and SSG will continue to target market share gains through new product introductions and geographic expansion. With the upcoming Presidential election and general global economic uncertainty, much of which is outside our control, we do not have good visibility into the second half of next year at this time. We will continue to monitor market conditions closely. We expect our financial position heading into 2020 to be very strong with low debt leverage and ample liquidity allowing us to remain true to our capital allocation priorities. New product introductions will continue to be a focus with a series of new product offerings scheduled for commercial launch in 2020. Looking further ahead, our innovation teams are working on several other longer-term projects. For example, we have recently designed, built, and tested a plug-in hybrid electric sweeper that is now being evaluated by customers. We will also have a full year of MRL activity in 2020 compared to six months this year. The acquisition is performing well so far and remains on track to deliver on the previously announced accretion estimate. As many of you know, our ongoing focus on 80/20 or ETI principles is an important part of our culture and we continue to educate our people on its principles. Over the last 18 months, over 200 employees have attended various ETI training events. Lastly, acquisitions remain important part of our growth. Our deal pipeline is active with our healthy cash flow generation and enhanced financial position, we are well positioned to pursue additional strategic acquisition candidates. We will provide a more detailed view on 2020 on our next earning call. With that, we are ready to open the line for questions. Operator?
3;Q&A;Operator;Operator;Thank you. Our first question comes from the line of Chris Moore with CJS Securities. Please proceed with your question.
4;Q&A;Jennifer L. Sherman - President and CEO;Firm;Good morning, Chris.
5;Q&A;Chris Moore - CJS Securities;Analyst;Good morning. Maybe we can start with TBEI, it sounds like the integration there is -- has gone extremely well. One of the things you talked about when you acquired them is it was a very regional business, the potential to do more acquisitions in that space certainly existed. Given the expansion that you just talked about in North Carolina, does that -- how much additional geographic expansion can you do from the kind of existing infrastructure you have and how much would require additional acquisitions?
6;Q&A;Jennifer L. Sherman - President and CEO;Firm;Yeah, great question. So as I mentioned on the call, we've opened up a new facility in High Point, North Carolina, that we believe geographically is well-positioned to serve that important area. We've also announced a new partnership in Texas. And we think there are a number of other opportunities for geographic expansion. What we really try to do, as we previously talked about, that our dump truck businesses serve a region of around 800 miles. So we're pushing the fringes of those regions with these expansions. We also believe that there's opportunity for acquisition in several geographies across North America. So as we go forward, we believe the growth will come from both a combination of acquisitions and geographic expansion.
7;Q&A;Chris Moore - CJS Securities;Analyst;Got it, that's helpful. If I am looking at Q4 2019 versus 2018, obviously, Q4 is seasonally both TBEI is a little slower, as you talked about, Mark Rite is a little bit slower. Anything else that we should be keeping in mind, kind of a year-over-year comparison between Q4 2019 and 2018?
8;Q&A;Ian A. Hudson - CFO;Firm;Yeah, Chris. I think -- I mean, I think Jennifer mentioned that we expect MRL to be neutral to Q4. As you touched on, the seasonal aspects of the business really mean that the fourth quarter tends to be one of the softer quarters, primarily in the service business where weather is a factor, in Montana there, so that's one thing we would mention. The other thing, I think as we think about the fourth quarter of last year, SSG just had an outstanding fourth quarter last year, where they shipped a number of large warning systems orders. So they had a 20 -- roughly 21% EBITDA margin in Q4 last year. So that's a pretty high bar to meet. And I mean the teams are working hard to get there, but it's a pretty tough comparison. And then the other thing I would just remind you is in Q4 last year, within our corporate expenses, we had about a $0.02 benefit from some fair value adjustments of certain reserves that we had in the fourth quarter. So that's another thing to factor in because they were essentially nonrecurring items that were in the fourth quarter of last year. But even with all of that, Chris, I think we're still expecting year-over-year improvement in the fourth quarter.
9;Q&A;Chris Moore - CJS Securities;Analyst;That's extremely helpful. I'll jump back in line, and I appreciate it.
