;section;speaker;role;text
0;scripted;Operator;Operator;Greetings. Welcome to Oshkosh Corporation Reports Fiscal '2019 Fourth Quarter and Full Year Results. As a reminder this conference is being recorded. It is now my pleasure to introduce your host, Patrick Davidson, Senior Vice President of Investor Relations for Oshkosh Corporation. Thank you. Mr. Davidson, you may begin.
1;scripted;Patrick Davidson - SVP, IR;Firm;"Good morning, and thanks for joining us. Earlier today, we published our fourth quarter and full year 2019 results. A copy of the release is available on our website at oshkoshcorporation.com. Today's call is being webcast and is accompanied by a slide presentation, which includes a reconciliation of GAAP to non-GAAP financial measures that we will use during this call and is also available on our website. The audio replay and slide presentation will be available on our website for approximately 12 months. Please refer now to Slide 2 of that presentation. Our remarks that follow, including answers to your questions, contain statements that we believe to be forward-looking statements within the meaning of the Private Securities Litigation Reform Act. These forward-looking statements are subject to risks that could cause actual results to be materially different from those expressed or implied by such forward-looking statements. These risks include, among others, matters that we have described in our Form 8-K filed with the SEC this morning and other filings we make with the SEC. We disclaim any obligation to update these forward-looking statements, which may not be updated until our next quarterly earnings conference call, if at all. All references on this call to a quarter or a year, are to a fiscal quarter or fiscal year, unless stated otherwise.  Our presenters today include Wilson Jones, President and Chief Executive Officer; and Dave Sagehorn, Executive Vice President and Chief Financial Officer, both of whom you have come to expect from us. Also joining us for the first time on a quarterly earnings call, is John Pfeifer, our recently hired Chief Operating Officer. Please turn to Slide 3, and I'll turn it over to you, Wilson."
2;scripted;Wilson Jones - President & CEO;Firm;Thank you, Pat, and good morning, everyone. And to follow up on Pat's comments, I'm happy to welcome John Pfeifer to the call. John brings a lot of expertise to the table, and you'll hear from him in a few minutes.  Today, we're pleased to announce strong fourth quarter and full year results. Fourth quarter earnings per share of $2.17, was up 20.6% compared to the prior year's adjusted earnings per share. And full year adjusted earnings per share of $8.31, was up 30.7% versus 2018. We've delivered 38% adjusted earnings per share CAGR since 2016. I'll say that again. We've delivered 38% adjusted earnings per share CAGR since 2016. That's pretty good performance, and I'm proud of the efforts of all the Oshkosh team members, and our people first culture in posting such strong results. I'm also very proud to announce that last month, we were named to the Dow Jones Sustainability World Index, recognizing Oshkosh's ongoing commitment to sustainable business practices. We've been recognized by many different organizations for strong corporate governance and sustainability over the last several years, but the Dow Jones Sustainability Index is the gold standard, and we're proud to be listed among this group of global leaders. Last quarter, we talked about mixed economic signals. That trend has continued and is reflected in our initial outlook for 2020. Today, we are announcing our 2020 earnings per share estimates, with a range of $7.30 to $8.10, which would be the third highest earnings year in our company's history. Dave will discuss our 2020 expectations in more detail. As I mentioned earlier, our team has been performing at a higher level, and our execution and operations are performing better than ever, as a result of our MOVE strategy and simplification efforts, which should allow us to deliver strong results in 2020, while also continuing to invest in the business. Additionally, the benefits of being a different integrated global industrial, provides us with a stable foundation, based on solid outlooks for our fire & emergency, defense and commercial segments. Please turn to Slide 4, and let's talk about the full year. I would characterize our performance in 2019 as strong execution in results in an uncertain environment. We successfully navigated the impacts of a volatile trade policy in tariffs, along with talk of an impending recession. We posted double digit percentage sales increases in our Fire & emergency and defense segments, and record sales of more than $4 billion in access equipment. Additionally, all three of the segments I just mentioned, delivered full year operating income margins of 10% or more. That's outstanding performance.  The commercial team was on track for solid improvement in 2019 as well, until production was disrupted by a partial roof collapse in February. We continued our track record of disciplined capital allocation, returning more than $425 million of cash to shareholders through the repurchase of 4.9 million shares in ongoing quarterly dividends. We announced this morning that we are raising our quarterly cash dividend by 11% to $0.30 per share. This will be the sixth consecutive year that we've raised the dividend rate by a double digit percentage.  Please turn to Slide 5 to begin the discussion for each of our business segments. I'll start it off with defense, and then turn it over to John, who will discuss our non-defense segments. Last quarter, our defense team received word that JLTV was moving to full rate production status, and we've been building off that success over the past several months. The team is working through operational excellence programs, as they ramp JLTV production, including incorporating the configuration changes we discussed earlier this year.  The program is in great shape, and the team is being recognized for it. In fact, we just hosted senior Navy officials, including Secretary of the Navy Richard Spencer, who presented Oshkosh defense with the Bravo Zulu Award for delivering JLTVs to the Navy and Marine Corps ahead of schedule and on budget. On time, on budget and exceeding performance, are all hallmarks of our defense programs, and we're going to keep performing to those standards.  JLTV continues to drive strong interest from the international defense community, with multiple countries planning to purchase this amazing vehicle. We participated recently in two important defense trade shows, DSCI in Europe and AUSA just two weeks ago in Washington DC. Our defense team reported strong activity and engagement at the shows. At AUSA, we displayed two new JLTV variant concepts that showcased our strengths as a tactical wheel vehicle leader. We continue to be confident that we will book JLTV international orders in 2020, for shipment to foreign allies beginning in 2021. We've previously talked about the two year US government budget deal that was hot off the presses in July. We also mentioned that the continuing resolution could still happen, and that is in fact what did happen, as President Trump signed the CR in late September, keeping the government funded until November 21. The timing of finalizing the government's 2020 budget will not, I repeat, will not have a significant impact on our 2020 outlook due to the extensive backlog we already have in place. Let's turn to Slide 6, and I'll pass it to John to discuss our non-defense segments.
3;scripted;John Pfeifer - COO;Firm;Thanks, Wilson, and good morning everybody. I'm proud to be part of the Oshkosh team, and happy to be speaking with all of you today on the call. Our access equipment team delivered strong results this quarter, with sales of just over $1 billion, contributing to the annual record sales that Wilson just mentioned. Full year sales were powered by North America and Asia Pacific, which were both up double digit percentages over the prior year. The catalyst for increased demand for access equipment in the Asia Pacific region is product adoption, which is driven by safety and productivity improvements on the job site versus previous work methods. The strong growth we've experienced in this region over the last several years, and positive outlook for continued growth, have led us to expand our operations in China. The team is expanding production capacity on its current campus, which we expect to be completed in the next year.  Last quarter, we talked about a moderation in access equipment demand in North America and Europe. That slowing continued this quarter, and we expect it to continue into 2020. Orders and backlog for the quarter were down significantly due to the lower market demand and timing of order placement. We are generally hearing that customers plan to place their orders this year more closely to when they expect to need the equipment. This means we will likely experience timing differences throughout the year when comparing orders and backlog to 2019. The annual negotiations with the national rental companies are underway, but it's early and we'll have more insight into demand levels and order patterns for 2020 on our next earnings call.  We continue to believe the long-term prospects for our rental customers, and the access equipment market, remain healthy. With that said, we expect lower but still historically high sales in the segment in 2020. And as the industry leader, we also expect to deliver solid financial results. Looking out beyond 2020, we know there is a lot of equipment that is coming up on seven, eight and nine years of age that will need to be replaced. We believe this fleet demographic will translate into strong replacement demand in North America, putting us on a solid path for 2021. We also believe will continue to benefit from a rapidly growing Asia market through 2021 and beyond. Please turn to Slide 7 for a discussion of the fire & emergency segment. Once again, fire & emergency led by example, as they delivered sales and operating income growth for both the quarter and the full year. In fact, they set new full year records for sales, operating income, and operating income margin. We've talked a lot over the past several years about the hardworking fire & emergency team, and their dedication to simplifying operations, sales order management, and the entire business process. The results are impressive, and provide a great roadmap across the company for yielding positive results. Under Jim Johnson's leadership, the fire & emergency team has been able to increase their operating income margins by nearly 1,100 basis points since 2013.  In addition to the domestic municipal firetruck customer base, the segment benefited from increased US Air Force activity, as well as international shipment timing in 2019. We expect the Air Force business to be a driver of strong performance again in 2020. Orders were up solidly in the quarter, rebounding from a slight decline in the third quarter. For the full year, orders were up 10%, keeping the backlog at a high level. In fact, Pierce booked more orders in 2019 than they have in any of the last 10 years. Fire & emergency has experienced a slowdown in international orders recently, due to the impact of uncertain trade policy. Fortunately, higher domestic activity has helped offset the lower international order volume. Looking ahead to 2020, we expect flat to slight growth in the firetruck market in North America. We maintain a very positive long-term outlook for this business. Please turn to Slide 8 and we'll talk about our commercial segment. Our commercial team showed their resiliency, as they continued to bounce back from some weather related adversity that impacted production earlier in the year, and finished 2019 on a high note, with sales up nearly 5% in the quarter, led by our refuse collection vehicle business. Operations are back to normal, and the segment continues to focus on driving improvements through simplification initiatives. It takes time for the simplification benefits to be visible, and they've had to overcome some unexpected challenges that we've previously discussed, but I'm confident that they are re-gaining the momentum they built from 2018 into early 2019. We expect 2020 and 2021 to be key years in the further transformation of this business. We expect the refuse collection vehicle and concrete mixer markets in 2020 to be similar to 2019, at levels even with or slightly above long-term average for refuse collection vehicles and below long-term average for concrete mixers. We expect some choppiness within the year, however, as customers continue to monitor macroeconomic indicators, looking for clues to where the economy may be headed. That wraps it up for our business segments. I'm going to turn it over to Dave to discuss our 2019 results and outlook for 2020 in greater detail.
4;scripted;Dave Sagehorn - EVP & CFO;Firm;Thanks, John, and good morning everyone. Please turn to Page 9. We're pleased with the team's strong finish in 2019. Consolidated net sales for the fourth quarter were $2.2 billion, a 6.7% increase over the prior year, led by greater than 20% increases at defense, as the JLTV production ramp continued, and fire & emergency, with both higher airport products and fire truck sales. Access equipment sales were down low single digit percent as expected. And commercial sales were up modestly, driven by higher RCD sales. We've included an updated rev rec standard chart in the slide deck again this quarter. This will be the last quarter that we include this slide though, as next year we'll be reporting year over year results on a comparable ASC 606 basis. Consolidated operating income for the fourth quarter was $203.1 million, or 9.2% of sales, compared to adjusted operating income of $180.6 million, or 8.8% of sales in the prior year. We're pleased that the access equipment team was able to offset almost all the impact of lower volume, to deliver operating income at nearly the level of last year, and higher operating income margin. Favorable regional mix and lower freight costs, offset in part by higher marketing spending, were the primary drivers of the positive margin performance. Defense operating income in the quarter, benefited from the higher sales noted earlier. And while operating income margin was down compared to the prior year, due largely to the continued shift to a higher weighting of JLTV sales, fourth quarter operating margin was stronger than we expected, leading to a 10% full year operating margin. Fire & emergency delivered another quarter of operating income and operating margin growth, overcoming headwinds compared to the prior year quarter. And the commercial segment continue to rebound nicely from the partial roof collapse earlier in the year, delivering a second consecutive quarter of operating income margin above 7%. Favorable mix with a higher percentage of RCVs was the primary contributor to higher operating income margin versus the prior year. Earnings per share for the quarter was $2.17 compared to adjusted earnings per share of $1.80 in the prior year, a 20.6% increase. Higher operating income in the defense, fire & emergency, and commercial segments, along with lower corporate expenses and lower share count, accounted for the higher earnings per share. The fourth quarter benefited $0.15 per share as a result of share repurchases completed in the last 12 months, and we repurchased $66 million of Oshkosh shares in the quarter, achieving our full year target of $350 million of share repurchases. And we generated more than $400 million of free cash flow during the year. Overall, we're pleased with our fourth quarter and full year performance.  Please turn to Slide 10 for a review of our initial expectations for 2020. We expect to deliver solid results again in 2020, even with the market for our largest segment, access equipment, projected to be down compared to 2019. The benefits of our end market diversity and operational leverage, are reflected in this outlook. Our expectations for 2020 assume that we continue to execute our MOVE strategy, including increasing our investment in new product development or NPD, and expanding access equipment production capacity in China, which has been that segment's fastest growing market. On a consolidated basis, we're estimating sales of $7.9 billion to $8.2 billion, compared to 8.38 billion in 2019. We are also estimating operating income of $690 million to $765 million, compared to $797 million, and earnings per share of $7.30 to $8.10, compared to adjusted earnings per share of $8.31. At the segment level, we are estimating access equipment sales of $3.5 billion to $3.8 billion, a 7% to 14% decline compared to 2019. This range assumes sales declines in North America driven by a pause in fleet growth by rental companies compared to the last two, years and the EMEA region, partially offset by continued strong sales growth in the Pac Rim, reflecting expected continued product adoption in that region. We are estimating operating margin in the segment will be 11.25% to 12.25%. We expect lower amortization expense and the positive impact of operational initiatives, to partially offset the impact of the lower volume, less favorable regional mix, and higher new product development and investment. Turning to defense, we are estimating 2020 sales of approximately $2.2 billion, an 8.25% increase compared to 2019. The estimate reflects additional JLTV production, and modestly lower FHTV and FMTV sales. Backlog for 2020 was nearly $2.1 billion at September 30. So defense is largely booked for the year. We estimate the contracts for international JLTV sales that are currently in the works with other countries, will not be signed in time to recognize sales in 2020, providing opportunities for 2021. We are estimating operating margin in this segment, will be approximately 9%, consistent with our comments over the past several years of high single digit percent margins. Compared to 2019, the expected margin in this segment reflects the continued mix shift to a higher percentage of JLTVs, and increased NPD spending. We expect fire & emergency segment sales will be approximately $1.2 billion, roughly $65 million lower than 2019. The lower expected sales are mostly a reflection of what happened in 2019. There were $40 million of sales that moved from the fourth quarter of 2018, into the first quarter of 2019, and we did not see a similar shift at the end of 2019. We expect a continued flat to slow growth firetruck market in North America in 2020, and slower international activity, especially in Asia if the trade war drags on. We expect operating margin in the fire & emergency segment, to increase to 14.5 to 15%, offsetting the negative impact of lower sales and operating income. The fire & emergency team has continued to effectively execute its simplification strategy, and expects to realize additional benefits that will allow them to achieve the targeted margin range for 2020. We are estimating sales of approximately $1.05 billion in the commercial segment, up slightly from 2019, and consistent with what John described. And we're expecting a rebound in operating margin for this segment, to a range of 7% to 7.25%, after 2019 margins were negatively impacted by the partial roof collapse last winter. We estimate corporate expenses will be $150 million to $155 million, roughly equivalent to 2019. Below the operating income line, we estimate the tax rate for 2020 will be 21.25% to 21.5%, similar to 2019. And we are estimating an average share count of $69 million, which reflects the full year impact of 2019 share repurchases, and an expectation that we will return 50% of free cash flow to shareholders in the form of dividends and share repurchases, consistent with our long-term target. For the full year, we are estimating free cash flow of approximately $450 million, reflecting another year of strong cash generation. We also estimate capital expenditures will be approximately $150 million. This level of CapEx reflects continued investment in initiatives designed to drive long-term earnings growth and shareholder returns.  Looking at the first quarter, we expect sales to be down mid-single digit percent compared to 2019, with lower access equipment and fire & emergency sales, more than offsetting higher defense segment sales. We expect commercial sales to be down modestly, reflecting some of the choppiness we expect on a quarter to quarter basis this year in this segment. We expect earnings to be down meaningfully more than sales on a percentage basis, due in large part to the impact in the prior year quarter of the receipt of a large JLTV order in the defense segment, which essentially doubled the units under contract, resulting in a large cumulative adjustment to margins on that program under ASC 606, and segment operating margin of more than 15%. The defense segment expects another large JLTV order in the first quarter of 2020, but they don't expect the cumulative adjustment impact to be as large as last year. Defense is also expecting higher R&D spend in the quarter. We expect commercial operating income margin, will also be down a larger percent than their sales decline, due to several favorable adjustments in the first quarter of 2019, that we don't expect to repeat again in 2020.
5;scripted;Wilson Jones - President & CEO;Firm;I'm going to turn it back over to Wilson now for some closing comments. Thanks, Dave. Another strong quarter and outstanding year, driven by our team's execution. We initiated our outlook for 2020, which includes expectations for solid results, as I mentioned earlier, would be the third highest earnings year in the company's history. We have the right strategy with MOVE, and believe we can manage these businesses to deliver impressive sales and earnings performance. And we believe we are investing in the right places to best position the Oshkosh Corporation for the future. I'll turn it back over to Pat to get Q&A started.
6;scripted;Patrick Davidson - SVP, IR;Firm;Thanks, Wilson. I'd like to remind everybody, please limit your questions to one plus a follow up. After the follow up, we ask that you get back in queue if you'd like to ask additional questions. Operator, please begin the question and answer period of this call.
7;Q&A;Operator;Operator;Thank you. Our first question comes from the line of Neil Frohnapple with Buckingham Research Group. Please proceed with your question.
8;Q&A;Neil Frohnapple - Buckingham Research Group;Analyst;Hi. Thanks. Good morning. Congrats on the nice quarter.
9;Q&A;Wilson Jones - President & CEO;Firm;Thanks, Neil
