;section;speaker;role;text
0;scripted;Operator;Operator;Ladies and gentlemen, thank you for standing by, and welcome to the Q2 2020 LCI Industries Earnings Conference Call. I would now like to hand the conference over to Victoria Sivrais. Please go ahead.
1;scripted;Victoria Sivrais - Investor Relations;Firm;"Good morning, everyone, and welcome to LCI Industries Second Quarter 2020 Conference Call. I am joined on the call today by the members of LCI's management team, including Jason Lippert, President, CEO and Director; and Brian Hall, Executive Vice President and CFO. Management will be discussing their results in just a moment. But first, I'd like to inform you that certain statements made in today's conference call regarding LCI Industries and its operations may be considered forward-looking statements under the securities laws and involve a number of risks and uncertainties. As a result, the company cautions you that there are a number of factors, many of which are beyond the company's control, which would cause actual results and events to differ materially from those described in the forward-looking statements. These factors are discussed in the company's earnings release and in its Form 10-Q and in its other filings with the SEC. The company disclaims any obligation or undertaking to update forward-looking statements to reflect circumstances or events that occur after the date the forward-looking statements are made, except as required by law. With that, I would like to turn the call over to Jason Lippert. Jason?"
2;scripted;Jason Lippert - President and Chief Executive Officer;Firm;Good morning, everyone, and welcome to LCI Second Quarter 2020 Earnings Call. We delivered better than expected results in the second quarter, despite suspended production at the majority of our facilities across the U.S. and Europe due to COVID-19 for the first five weeks of the quarter. As we resumed production in early May, retail demand recovered rapidly, driven by increased demand for RVs and outdoor recreational products as consumers sought safe alternatives to traditional vacations and getaways. This rebound in retail demand allowed us to deliver strong results in the second quarter, including record high revenue in the month of June and July, as well as a profitable and cashflow positive quarter. Revenues for the quarter were down 16% to $526 million compared to the prior period, driven largely by production shutdowns in the beginning of the quarter. That said, the strong recovery in retail demand in RV and Adjacent Markets in the latter half of the quarter combined with the exceptional growth in our Aftermarket and International businesses help to offset this decline. There's little doubt that RVs and boats have become the 2020 summer go-to vehicles of choice. The long-term fundamentals of the RV and boating industries remain strong and the need for consumers to find safe alternative outdoor activities and vacation options that also allow for social distancing is likely not going away anytime soon. While a recent report from AAA said 97% of American vacations will consist of a road trip this year, many people are hesitant to stop off at restaurants, hotels and even restaurants while on the road. With an RV, all of these amenities are made available in the vehicle providing both safety and convenience that consumers are looking for. The addition of current travel restrictions, along with favorable gasoline prices and low interest rates for consumer financing, have led many people to make the decision to start using RV's with a solid uptick of first-time RV buyers in recent months. To highlight this trend, a recent RVIA survey reported that 46 million Americans said they, they'll likely take an RV road trip over the next 12 months, an incredible and encouraging statistic for us. Leveraging our reputation for high quality innovative products, we are confident that we'll be able to capture a significant amount of this demand as people are increasingly drawn into the RV lifestyle in both the near term and beyond. As a result of the temporary production shutdowns and weaker consumer demand at the start of the quarter, RV OEM sales were down 38% year-over-year to $237 million for the quarter. We've been more than encouraged by the recovery in retail demand with RV sales in June, up 17% year-over-year for LCI. Our run rates in June and July would place us at an all-time high output rate for 2020. And in addition, these were the two biggest revenue months ever in company history, with July 2020 sales over 53% higher than July 2019. On the wholesale side, OEMs are adding capacity to keep up with increased demand and are reopening facilities that had been closed prior to the outbreak of coronavirus. Despite operating in a lower production environment in the beginning of the quarter, content per towable RV adjusted to remove Furrion sales from prior periods, increased 4% year-over-year, to $3371. Our sustained content increase in towable RVs is driven by continued new product innovation and market share gains. Content per motorhome RV, decreased 4% year-over-year to $2308, driven by a shift in wholesale mix towards smaller entry level Class C units. Our diversification strategy continues to gain momentum as our Adjacent, Aftermarket and International markets grew all together during the quarter. On a combined basis, these markets now make up more than 48% of our trailing 12 months sales, keeping us on track to reach our target of having these markets make up 60% of our total revenue by 2022. The continued execution on the strategy through both acquisitions and organic growth, positions LCI to outperform the broader RV industry, even in challenging market conditions like this last quarter. We remain focused on further advancing our diversification strategy and developing our leading positions in markets outside of RV OEM to drive incremental growth. As part of our long-term diversification strategy, we work towards strengthening our business across various adjacent markets. Revenue in our Adjacent Market category for the second quarter declined 23% year-over-year to $131 million, driven by the temporary production shutdowns in marine, which resumed production in the latter half of April and early May. Marine which has benefited from the same secular trends driving demand for RVs, is a focused area of growth both organically and through acquisitions, as we strengthen our presence in this market. The integration of the SureShade acquisition brand of electric marine awnings and biminis is also progressing as planned. As the predominant player in North America and Europe, the marine shade solutions, this will be a substantial growth opportunity for LCI going forward, as shade solutions on all types of boats continue to become more popular and standard on a majority of boat types. For the second consecutive quarter, revenues in our Aftermarket segment more than doubled year-over-year. Total revenue in Aftermarket grew to €158 million, up a 109% year-over-year, primarily driven by our acquisition in late 2019 of the CURT Group. We're very pleased with the integration of CURT today. CURT had an all-time high sale in June and July, selling a record number of hitches and is continuing to gain market share with an exposure to a wide variety of products. CURT's extensive dealer and distribution channels and innovative product portfolio, which includes products like BetterWeigh, RockerBall and Echo, continue to generate new cross-selling opportunities, and will help support for the growth in the Aftermarket. Our RV and marine will continue to grow share in many different categories as well. The counter cyclicality of the Aftermarket business underscored by a steady growth since the outbreak of COVID-19 has proven to be a key competitive advantage for LCI as it mitigates the cyclical impact of our exposure to our OEM businesses. As a result of consumers taking to the outdoors and unprecedented numbers, there has been a subsequent increase in demand for Aftermarket parts. Our International business also grew substantially, with sales rising for the quarter 40% year-over-year to $44 million. Polyplastic, a premier manufacturer of acrylic window products that we acquired in January of this year, was one of the handful of business units that continue to operate without significant disruption to production from COVID-19. In a normal operating environment, Polyplastic primarily manufactures windows for the European caravan industry. However, there was an increase in demand for acrylic panels as stores worldwide needed acrylic separators at registers to serve as protective barriers between cashiers and customers. As a result, Polyplastic was able to dedicate some of its acrylic production, specifically toward COVID related uses. Despite these near-term impacts, these operations are now growing above their pre-COVID levels, and we remain confident in the outlook for marine, rail, and caravan markets in Europe and are positioning in these spaces as we work towards further integrating our latest acquisitions Polyplastic, Lewmar Marine, Lavet, Femto and Ciesse. After implementing temporary suspensions in production at the majority of our facilities at the end of the first quarter, our plants have been operating above pre-COVID levels since late May. The health and safety of our team members has remained our top priority, and we have implemented heightened cleaning and sanitization protocols across our manufacturing sites to help ensure team member safety. Our teams have done a fantastic job executing on areas within our control. These efforts have showcased our agility as an organization, as we quickly and effectively shut down, then restarted production, which we then ramped to exceed pre-COVID production levels, to meet record demand for product. We've continued to manage our supply chain and manufacturing extremely well, delivering quality products to customers with minimal disruption as some other suppliers in the space have struggled to gain footing, creating an opportunity for us to really gain market share. I'm incredibly proud of our team's really unbelievable communication, dedication and execution exhibited during one of the toughest periods in our company's history. To come out of this crisis, like we did, is an exceptional testimony to the leadership displayed by the men and women leading our teams. Our success through this very tough time further highlights LCI's strong culture and leadership models. And we feel strongly that our teams were able to maintain solid communication and navigate through the pandemic due to the consistency of our values and leadership. While many companies froze during this time, our leaders reached out weekly to our thousands of team members to keep them aware of each step we were taking as we brought operations back online. The years we have spent developing our culture, values and leadership have been the sole reason we were able to quickly get production up and running as effectively as we did as demand rose to record levels. We're maintaining constant touch points with our OEM and dealer partners to ensure we can continue to react quickly to the changing environment and stay ahead of the curve. In addition, continued success with operational excellence initiatives has helped us achieve profitability far beyond our expectations for the quarter, enabling us to drive efficiencies while we work to meet, these increased demand levels. We are continuing to turbocharge automation opportunities as we executed and finalized a large window project over the quarter. Additionally, we have many continuous improvement projects going on as well as labor initiatives to help with the quality and labor challenges that come with an all-time high demand environment. Our R&D expertise and innovation is a critical piece of our long-term growth strategy, also serving as a key competitive differentiator for LCI as new consumers increasingly look for innovative products to meet a variety of needs. While we are operating in an unprecedented environment, we will continue to invest in technology and develop new industry leading products as well as new features to existing products to drive market share and content growth. Our OneControl technology is becoming more frequently requested and adapted among consumers and is poised for continued growth. We also see more OEMs adapting our push button upgrades as more consumers shift from manual to electric jacks and other manual to electric products. We are also excited to announce the upcoming launch of our newest product, a tire pressure management system called Tire Linc. This product has the potential to improve safety across the RV space, due to its ability to alert the RV owner about temperature and air pressure, similar to current auto technology. Since 2008, automobiles have been mandated to have a standardized tire pressure management system but today, there's no similar regulation in place for RVs. This is an important safety feature that we believe should be a requirement on all RVs and which we are working alongside our OEM partners to standardize. Our R&D teams are also working on further innovations for windows, shade systems and awnings, not to mention, the many new developments within the CURT Group. After aggressively executing on acquisitions in 2019, we spent the first half of 2020 focused on integrating these new businesses and paying down debt. Since then, we've been able to generate solid cash flow to enhance our already strong financial position. While we are beginning to resume conversations around our current acquisition pipeline and remain open to small and strategic tuck-in acquisitions, our priorities continue to center on integrating and realizing new synergies from recent acquisitions, continuing to pay down debt and preserving cash. In closing, I want to thank all of our LCI team members once again for rising to the occasion this quarter, and stepping up in a way we never could have anticipated, navigating what turned out to be the most challenging environment in our company's history, and tackling unprecedented challenges while also driving the business forward. I will now turn to Brian Hall, our CFO to discuss in more detail on our second quarter financial results.
3;scripted;Brian Hall - Executive Vice President and Chief Financial Officer;Firm;Thank you, Jason. And good morning, everyone. Our consolidated net sales for the second quarter decreased 16% to $526 million compared to the prior year. The decrease in year-over-year net sales was driven by the impact of temporary production shutdowns in response to the COVID-19 pandemic, partially offset by strong growth in the company's Aftermarket and International markets, as well as a recovery in RV OEM retail demand. Q2 2020 sales to RV OEMs declined 38% compared to the prior year, as a result of the previously mentioned production shutdowns in April, but demand for RVs quickly accelerated, resulting in record sales months in June and July. In an effort to provide additional color during these unusual times, North American RV sales declined 99% year-over-year in the month of April while May sales declined 32% and June concluded with an increase of 17% year-over-year. Content per towable RV unit increased 4% to $3,371 and content per motorized unit decreased 4% to $2,308 compared to the prior year, excluding the impact of Furrion in 2019. The content increase in towables was driven by organic growth and new product introductions partially offset by the increased demand for entry level products, which traditionally have less content per unit. The content decrease in motorized units was the result of the continued trend of wholesale mix shifting to smaller units. Product innovation remains a critical part of our strategy as we look to further introduce leading edge products that add value for our customers and help to drive content growth targeted in the range of 3% to 5% for towable RVs. Q2 2020, sales to Adjacent markets declined 23% to $131 million compared to the prior year, primarily due to the production shutdowns in marine and other adjacent businesses at the start of the quarter. Sales to North American adjacent industries, which represents 83% of our adjacent industry sales declined 30% while sales to international adjacent industries increased 67% primarily driven through our recent acquisitions in the space. The same trend driving demand for RVs have led to improve retail demand in marine, which has helped offset the decline in the Adjacent Markets. Aftermarket segments sales increased 109% to $158 million in the second quarter compared to the prior year, while International sales increased 40% to $44 million. The increases in Aftermarket and International sales were also primarily driven by revenues from recent acquisitions, which contributed $103 million towards total sales during the quarter as we continue to drive our diversification strategy forward. As we have previously mentioned, Aftermarket performed very well during the entire quarter. Excluding the impact of acquisition, sales only declined 44% during the month of April, increased 7% during May and then concluded the quarter up 52% during the month of June. Operating margins were 4% for the second quarter, decreasing roughly 640 basis points from the second quarter of 2019, primarily driven by the impact of disruptions from shutting down production. During the quarter, our team worked diligently to overcome a tough operating environment in April, and we look to continue to advance operational excellence initiatives and identify new opportunities to drive margin expansion in the second half of the year. The Quarter concluded with margins improving over the prior year, driven by strong growth margin improvement, as a result of fixed cost leverage and labor efficiencies. Selling, general, and administrative expenses were $108 million during the quarter, slightly higher than previous guidance, as a result of additional SG&A costs from acquisitions, including CURT warehousing costs, intangible asset amortization, and engineering costs, partially offset by a decrease in organic SG&A costs. We anticipate SG&A costs in the third quarter to be between $115 million $120 million. Adjusted EBITDA decreased 46% to $45.6 million for the quarter. This decline was driven by the weaker demand environment at the start of the quarter and temporary production shutdowns related to COVID-19. Non-cash depreciation and amortization was $24.2 million for the second quarter, while non-cash stock-based compensation was $7.4 million. GAAP net income in Q2 2020 was $13.2 million or $0.52 per share, compared to $47.5 million or $1.89 per share in Q2 2019, partially due to the year-over-year decline in net sales. Adjusted net income for Q2 2020 was $13.7 million or $0.54 per diluted share. For the six months ended June 30, 2020, cash generated from operating activities was $102 million, $95 million was used for business acquisitions and $15 million for capital expenditures, and $33 million was returned to shareholders in the form of dividends. We are operating with a strong balance sheet, as we continue to pay down debt and generate strong cash flow, maintaining available borrowings of $251 million under our current credit facility. At the end of the second quarter, cash and cash equivalents totaled $62 million, up from $35 million at the beginning of the year. As of July 31st 2020, we maintain a total liquidity position of $272 million, enhanced by the strategic cost management actions we put into place during the quarter to mitigate the impact of COVID-19. For the full year 2020, we are targeting capital expenditures between $40 million and $50 million, as we continue to delay non-essential expenditures in the wake of uncertainty around COVID-19. At the end of the second quarter, we had outstanding net debt position of $640 million and remain in compliance with our debt covenants. As a reminder, we have no significant debt maturities until 2022. Currently, our leverage position relative to pro-forma EBITDA, which includes the EBITDA of acquisitions stands at just under 2.3 times, and we will continue to prioritize paying down debt as we work towards meeting our long term, leverage target of 1x to 1.5x net debt-to-EBITDA. Our financial position remains strong with ample liquidity and flexibility to manage through a variety of environments and continue executing on our strategic initiatives. That is the end of our prepared remarks. Operator, we're ready to take questions. Thank you.
4;Q&A;Operator;Operator;And our first question comes from the line Craig Kennison with Baird. Go ahead, please, your line is open.
5;Q&A;Craig Kennison - Baird;Analyst;Hey, thanks for taking my question, Brian, starting with you, really impressive execution in a very dynamic quarter. From a margin standpoint, curious, how should we think through Q3 EBIT margin in the balance of this year, given what you're seeing on the demand side and how you've chosen to manage costs?
6;Q&A;Brian Hall - Executive Vice President and Chief Financial Officer;Firm;Hi, Craig. You know, a couple things. I think first of all, I'll start with SG&A provided pretty good color around that within the -- within my prepared remarks. So I think that one thing to look at then would be gross margins. And so gross margins, all things considered for Q1, that's a pretty good gross margin for us. It certainly is on -- is much higher than that for June. I'm expecting that if you look at it year-over-year, we still have, we've got a lot of labor efficiencies, first and foremost. Those are, somewhere call it around an additional percentage point in gross margin. And then you have, operating leverage on our fixed costs at these kind of volume. So between the couple of those, at least, we've talked in the past about a 25%, 26% type gross margin. I think we're there and at probably the low end of the range for Q3.
7;Q&A;Craig Kennison - Baird;Analyst;That's great. Thank you. And then Jason, maybe just comment on your view of the RV market, in particular, whether you think some of this incremental demand that has come in since the pandemic, creates some sustainable growth or maybe some challenges next year as you try to comp all of it?
8;Q&A;Jason Lippert - President and Chief Executive Officer;Firm;Well, in terms of the record demand, we're sitting in a spot where, we're limited with respect to total capacity in the industry. You know, we can't go out and build our facilities quick enough. Obviously, dealer inventories are extremely low, the OEMs are responding as quick as they can to -- to, as well as suppliers to meet the demand that we're seeing right now. So, I mean, given the post pandemic lifestyle, and limited travel and vacation options out there, put us in a position for the foreseeable future, anyway. You know, people are going to make different decisions and just feels like it's got a pretty long runway. So we're -- we're planting our feet right now, I'm trying to figure out how we add second shift, how we increase capacity where we can. We don't want to go out and buy a bunch of buildings and add capacity from a CapEx standpoint. We want to, look at some of the options that we've got right now. And then the big biggest challenges are going to be quality customer experience and sustain those things with all the flood of new buyers both on the marine and the RV side.
9;Q&A;Craig Kennison - Baird;Analyst;Great, thank you.
