;section;speaker;role;text
0;scripted;Britton Worthen - Chief Legal Officer;Firm;"Thank you and good afternoon, everyone. Welcome to Nikola Corporation's Second Quarter 2020 Earnings Call. With me today is Mark Russell, Chief Executive Officer of Nikola; and Kim Brady, our Chief Financial Officer. During today's call we will make certain forward-looking statements within the meaning of the federal securities laws. Forward-looking statements are predictions, projections and other statements about future events that are based on current expectations and assumptions and, as a result, are subject to risks and uncertainties. Many factors could cause actual future events to differ materially from the forward-looking statements in this communication. For more information about factors that may cause actual results to materially differ from forward-looking statements, please refer to the earnings press release we issued today as well as the risk factor section of our current report on Form 8-K as amended that we filed with the securities and exchange commission, June 8 and June 9, 2020, in addition to the company's subsequent filings with the Securities and Exchange Commission. Forward-looking statements speak only as to the date they are made; readers are cautioned not to put undue reliance on forward-looking statements. With that, I will now hand the call over to Mark Russell."
1;scripted;Mark Russell - Chief Executive Officer;Firm;Thanks, Britton. This is really exciting, Nikola's first conference call as a public company. Going public through a business combination with VectoIQ was a critical step for us. It's laid the groundwork for us to accomplish our objective of becoming the global leader in zero emissions transportation. I'll start with an overview of the business, cover the milestones we were able to hit in the quarter and then finally overview our strategy for executing going forward. Kim will then go over the numbers. Nikola is a vertically integrated zero emissions transportation systems provider. We design and manufacture battery electric and hydrogen fuel cell electric vehicles along with the battery charging systems and hydrogen fueling stations to power them. Our core global offering centers on heavy commercial trucks. Our long haul commercial transport solution is especially unique with a revolutionary bundled lease or freight-as-a-service model. We provide customers with a fuel cell electric truck, the hydrogen fuel it needs and the all scheduled maintenance for a fixed total cost. All the customer needs to provide is a driver. This approach has proven very attractive and many customers are finding that they will be able to transition to zero emissions without an increase in total cost compared to their current fossil fuel solution. Our fuel cell electric truck reservation book exceeded 14,000 units or approximately $10 billion in potential revenue sometime ago. Since then we focused our efforts on direct partnerships with customers, who have dedicated routes rolling out our hydrogen station network along corporate customers dedicated routes or milk runs allows us to guarantee a high degree of hydrogen station utilization and avoid speculative investments in fueling infrastructure. Stations are being developed based on known customer demand along established dedicated routes. During the quarter, we signed an order for 85 megawatts of alkaline electrolyzer capacity from Nel ASA, which is enough to build five of our base 8 ton hydrogen production and dispensing stations. At full capacity, these stations can produce 40,000 kilos of hydrogen every day, which is enough to fuel up to 1,100 trucks. This milestone marks the beginning of the construction of our hydrogen station network. During the quarter, we also hired Pablo Koziner as President of Nikola's Energy Company. Pablo is a 19-year veteran of Caterpillar, who most recently served as President of Cat's solar turbines subsidiary. Pablo brings extensive experience in global energy generation and distribution to our team. And he'll be leading the implementation of our energy strategy across the globe, starting with the initial tranche of stations I just referenced. Nikola and Iveco started modifications to our dedicated facility in Ulm, Germany during the quarter to meet our target of commencing serial production of the Nikola Tre BEV in 2021. The first trucks produced from this facility will be exported to customers in the United States, but it will eventually be dedicated solely to supplying customers in Europe. The facility will have a capacity of up to 10,000 trucks per year when complete. Nikola also recently broke ground on its Greenfield manufacturing facility in Coolidge, Arizona. We expect phase one of this facility to be complete about a year from now with limited manufacturing starting there before the end of 2021. Once phase two and three are completed in 2022 and 2023 respectively, the facility will have a capacity of 35,000 units a year on two shifts. We estimate we'll have spent a total of $600 million by the time all three phases are complete. We've partnered with Walbridge, a leading facility construction expert to ensure that we complete the facility on time and on budget. All of our manufacturing activity is now being overseen by Mark Duchesne. He's our newly hired Head of Global Manufacturing. Mark is a 22-year veteran of Toyota and a 5-year veteran of Tesla as Director of Operations at Tesla. He oversaw the installation of the innovative Model S and Model X production lines at Tesla, Fremont, and he was subsequently responsible for assembly, manufacturing and engineering there. At Toyota, Mark developed a $900 million Greenfield facility from beginning to end and was subsequently responsible for a process efficiency, product quality and capacity improvements there. With that, I'll turn it over to Kim to review the numbers.
2;scripted;Kim Brady - Chief Financial Officer;Firm;Thanks Mark. I would like to provide a review of our public market activity and second quarter financial results. On June 3, we completed our business combination with VectoIQ and subsequently listed on the NASDAQ under the ticker symbol NKLA. The transaction provided an additional $616.7 million of cash on the balance sheet and put us in a strong liquidity position to execute our business plan. As a result of the transaction, we incurred one-time cost of $51.5 million, including advisory, legal, accounting and other fees. Following the close of the transaction on June 3, 2020, our ownership structure consisted of 77.2% ownership by legacy Nikola shareholders, 8.2% ownership by public VectoIQ shareholders and SPAC sponsors and 14.6% by PIPE investors. Total outstanding shares before warrants were 360.9 million. In June and July 2020, as required by the terms of the business combination agreement, we filed two separate resale S-1s to register 52.5 million PIPE investor shares, 23.9 million public and private warrants and 249.8 million shares of common stock comprised mainly of legacy Nikola shares. Both S-1s have since been declared effective by the SEC. On July 22, we announced the redemption of public warrants assuming all public warrants are exercised into common shares. This will provide Nikola up to additional $265 million of cash on the balance sheet. As of July 30, 2020, approximately a 10,070,302 warrants representing 78% of all outstanding public warrants had been exercised, providing Nikola with an additional $207.8 million of cash on the balance sheet. As of July 27, all 360.9 million outstanding shares post business combination had been fully registered as well as additional 23 million shares from warrant redemption have become part of the float. Focusing on the results in the second quarter, net loss was $86.6 million and on a non-GAAP basis adjusted EBITDA totaled negative $47 million. Adjusted EBITDA excludes $38.2 million in stock-based compensation and $1.5 million in depreciation and amortization. Research and development expenses were $42.5 million, which includes $2.9 million of stock-based compensation expense. R&D expenses consist mainly of costs incurred in the development of Nikola Tre BEV and Nikola 2 fuel cell electric vehicle trucks, as well as power sports products. This cost include the following: personnel cost for our in-house engineering and research functions, expenses related to materials, supplies and third party services, fees paid to third parties such for outside development, is that going client services for vehicle integration, product validation, and engineering support and depreciation for our R&D facilities and prototyping equipment. We expect our research and development cost to increase for the foreseeable future to achieve our technology and product roadmap. During the second quarter of 2020, we incurred approximately $44.1 million of SG&A expenses of which $35.3 million is stock-based compensation expense. SG&A expenses consist principally of the following cost: personnel related to expenses for corporate departments, professional fees related to legal accounting and financial advisory fees, public company costs such as insurance, SEC fees and compliance costs. We expect our SG&A expenses to increase for the foreseeable future as we scale headcount with the growth of our business. And as a result of operating as a public company, our total headcount now exceeds 370 FTEs and is growing at a major but steady pace as we continue to build our team. The net loss per share basic and diluted in the second quarter was negative $0.33 per share on a GAAP basis and $0.16 per share on a non-GAAP basis. The weighted average shares outstanding were 303.8 million. As we are in a net loss position, the fully diluted share account is not utilized for our EPS calculation. Turning to the balance sheet, we ended the second quarter with approximately $698 million of cash and cash equivalents on our balance sheet, excluding $8.9 million of restricted cash. We currently have no debt outstanding aside from $4.1 million equipment loan fully secured by restricted cash on our balance sheet. Our capital expenditures totaled $6.9 million year-to-date, which comprised mostly of investments in R&D equipment. With the groundbreaking of phase one of our greenfield manufacturing facility in Coolidge, Arizona, we anticipate capacity increase significantly over the next 12 months. Now to the full year 2020 outlook. As a pre-revenue company, the best way to monitor our progress and execution would be to hold us accountable for achieving certain milestones rather than earnings. However, the following provides our general expectations for the year in regards to our operating expenses. Estimated R&D for 2020 is in the range of $190 million to $200 million, which includes approximately $10 million of stock compensation expense. Estimated SG&A for 2020 is in the range of $175 million to $185 million, which includes approximately $130 million of stock compensation expense. We expect average shares outstanding of approximately 385 million in the second half of 2020. The milestones that we should be measured against are as follows, announcement of a significant commercial agreement for Nikola zero emission, BV trucks by end of 2020, announcement of an OEM partner for the Nikola Badger by end of 2020, announcement of a hydrogen station collaboration by end of 2020, completion of modification to our JV manufacturing facility in Ulm, Germany by end 2020, completion of phase one about greenfield manufacturing facility in Coolidge, Arizona by Q4, 2021. This concludes our prepared remarks and we'll now open the line for questions.
3;Q&A;Operator;Operator;Our first question comes from Jeff Osborne with Cowen and Company. Please proceed with your question.
4;Q&A;Jeff Osborne - Cowen and Company;Analyst;Yes, good afternoon guys. Thanks for the detail on the call. Just a couple of questions on my end. I appreciate the commentary about the expense structure, that's certainly helpful. Kim, how should we think about CapEx for the year?
5;Q&A;Kim Brady - Chief Financial Officer;Firm;Great question. Our CapEx, as you know, especially for the second half of the year, we have number of CapEx items in mind in terms of tooling and equipment, as well as kickoff - kicking out hydrogen stations, as well as other software. We also have kickoff of CapEx related to phase one manufacturing. We suspect for the second half of the year that our CapEx will be approximately $87 million. In addition, on top of that, we just see around $25 million. So essentially, you got about $100 million of CapEx in the second half of the year, including phase one manufacturing.
6;Q&A;Jeff Osborne - Cowen and Company;Analyst;Got it. And then I appreciate you setting out the milestones. A couple of questions on those recognizing limited. Is there any way you can frame, what a significant commercial agreement is? Is that order of magnitude of what Budweiser was for fuel cells or these sorts of onesie-twosie? I didn't know for the BEV product in particular, how you think about visibility building for that as people anxiously await the units coming in from Ulm?
7;Q&A;Mark Russell - Chief Executive Officer;Firm;Jeff, this is Mark. So our target customers for the BEV are very similar to our target customers for the fuel cell trucks. So we're targeting large fleets. And so we expect those orders to be significant. So that the kind of orders you've seen in the way of Anheuser-Busch, that should be exemplary of what we are going to do going forward.
8;Q&A;Jeff Osborne - Cowen and Company;Analyst;Got it. And then is the intent to communicate all of this at Nikola world. It's a bit confusing trying to follow Trevor on his various social media outlets about the timing and cadence of communication of the different variables that you're talking about.
9;Q&A;Britton Worthen - Chief Legal Officer;Firm;Jeff, as you are aware, we have a number of initiatives that we anticipate that we'll be able to announce in the second half of the year. And we'll announce them as we execute them. The goal is not to simply wait until the year end, but we believe that we'll be able to announce several initiatives that we have working on over next six months.
