;section;speaker;role;text
0;scripted;Operator;Operator;Ladies and gentlemen, thank you for standing by, and welcome to the LCI Industries Third Quarter 2019 Conference Call. At this time, all participants are in a listen-only mode. After the speaker presentation, there will be a question-and-answer session. Please be advised that today's conference is being recorded. I would now like to hand the conference over to your speaker today, Victoria Sivrais, Investor Relations. Thank you. Please go ahead, madam.
1;scripted;Victoria Sivrais - IR, Clermont Partners;Firm;"Good morning everyone, and welcome to LCI Industries' third quarter 2019 conference call. I am joined on the call today by members of LCI's management team, including Jason Lippert, CEO and Director; and Brian Hall, CFO. Management will be discussing their results in just a moment. But first, I would like to inform you that certain statements made in today's conference call regarding LCI Industries and its operations may be considered forward-looking statements under the securities laws and involve a number of risks and uncertainties. As a result, the company cautions you that there are a number of factors, many of which are beyond the company's control, which would cause actual results and events to differ materially from those described in the forward-looking statements. These factors are discussed in the company's earnings release and in its Form 10-Q and its other filings with the SEC. The company disclaims any obligation or undertaking to update forward-looking statements to reflect circumstances or events that occur after the date the forward-looking statements are made, except as required by law. With that, I would like to turn the call over to Jason Lippert. Jason?"
2;scripted;Jason Lippert - CEO & Director;Firm;"Good morning, everyone, and welcome to LCI's third quarter 2019 earnings call. In the third quarter, we further executed on a diversification strategy, which has driven continued outperformance in a challenge macro environment. Third quarter revenues were $586 million down 3% from the same quarter last year, due to softness in the RV OEM market, our wholesale shipments declined double-digits. That said, our continued content increases in towable RVs driven by our focus on our customers, product innovation, and continuous improvement in our manufacturing businesses, allowed us to perform significantly better than the market. Furthermore, we delivered another quarter of year-over-year growth in our adjacent markets, aftermarket, and international markets which now exceeds 41% of the total net sales for LCI. From a profitability standpoint, we improved operating margins across the business on a year-over-year basis as we benefited from our operational improvement initiatives; we started implementing late in 2018 to the first nine months of 2019. In our OEM RV market, content for towable RV increased 2.2% over the same quarter last year, largely due to continued development and innovation to existing products. We saw a slight decline in content for motorhome which decreased 2.9% year-over-year primarily from a shift to smaller motorhomes in 2019. Although, lower RV volumes continues to impact performance across the industry, as dealers work to correct inventories, it appears these de-stocking efforts are in the final stages and should be close to complete as the year comes to a close. Overall sentiment from dealers following the RV Open House in September was positive and production ordering patterns following this event is exceeding expectations by most counts. Most of our RV customers have maintained rates going into the fall while some have increased production rates. We remain confident in the long-term outlook for the RV industry as the RV lifestyle and products continue to attract new demographics and has increased some popularity among younger buyers. As the younger generation spends more of their disposable income on RVs, our team is very focused on integrating innovative features into our product offerings to appeal to a new generation of RV enthusiasts. The outlook remains positive as indicators such as consumer confidence, gas prices, low unemployment, interest rates, access to credit, and product appeal continue to support retail growth and momentum over the coming year. The current results in our overall business supports our efforts to diversify our revenue, capitalize on opportunities in other markets. We are gaining traction in all non-RV markets and we remain well positioned to meet our target goal of the North American RV OEM business making up only 40% of our total revenues by 2022. Revenue in our adjacent markets increased 3% on a year-over-year basis largely due to growth through our recent acquisitions in the marine space, but offset somewhat by softness in the marine industry, we have experienced this summer. Taylor Made has been a great acquisition for us, as it not only become our marine anchor brand, but we've improved the EBITDA of this business by 600 basis points since we purchased them just over a year ago. We recently announced the acquisition of SureShade, a designer and manufacturer of sunshade awning systems for the marine industry in North America and Europe, which will partner with our Taylor Made brand and provide customers with broader product offerings. With respect to SureShade, our intent is to be the predominant player in the U.S. and Europe for marine shade solutions, something that is in very high demand on entry level to high-end boats. Because of the cost of this product, shade systems could add meaningful content to our marine businesses. We also anticipate expanding the SureShade line-up of products to the aftermarket and also expand the product offering down in entry level boat products. Outside the marine, we see additional promising opportunities for the long-term content growth as we continue to expand into different vehicle markets like cargo, equestrian trailers, buses, trains, and specialty vehicles, which will also feed into the growing the aftermarkets of these related sectors. Our aftermarket business, a key component of our diversification strategy grew significantly over the quarter with revenues increasing 15% year-over-year driven largely through organic growth around the dealer, service parts, and distribution sales of RV products. As we continue to grow the business and innovate new products for the aftermarkets through expanding relationships with dealers, distributors, and e-commerce partners, we expect this great area of our business to continue to grow at a double-digit pace. Our aftermarket has benefited from many of our recent acquisitions, which have come with strong established aftermarket businesses strengthening our existing relationships and channels, as well as bringing new relationships, products, and innovation efforts. In line with our revenue growth, we continue to see notable margin improvement showcasing our ability to operate efficiently as we grow this important piece of our business. Due to the rapid growth of the aftermarket business, we recently promoted Jamie Schnur, a 24-year veteran of LCI who is Group President to lead the aftermarket teams and support our growth plan for this important segment of our business. We had been growing the aftermarket over the last several years through many great leaders and business units around LCI, and it was time to combine all our aftermarket businesses under one LCI leader in order to further capture synergies and leverage talent across all aftermarket business units. Our international business grew 32% during the third quarter, driven by the acquisitions of the UK Lewmar Marine and Italy's Lavet and Ciesse, all well-known and respected brands in Europe. Expanding our presence in Europe and building relationships with OEM partners in these markets is part of our core strategy to further diversify LCI's business. We are actively pursuing organic and inorganic growth opportunities in Europe as we believe the OEM and adjacent markets have not yet reached their peaks. The integration of Lewmar to our business has gone quite smoothly and strengthens our diversification efforts, allowing us to grow LCI's presence in Europe and increase market share in the marine space through Lewmar strong market position and longstanding international customer relationship. Lewmar's fantastic leadership team will also assist our growth across the marine segment through organic and inorganic opportunities. Innovation and quality product development remain top of mind for us throughout our businesses and will continue to be key factors in establishing LCI and its brands as a leader in the global marine markets. We will continue to find great companies, great brands, and great leadership teams that bring real value to the marine market and its customers. We began rightsizing our business over a year-ago to ensure that we will be operating at the right cost structure to meet the lower RV production forecast for 2019. As a result of the timing and depth of our proactive measures and subsequent operational labor efficiencies, we were able to achieve, we were well-positioned to capture meaningful margin growth in the third quarter. Each quarter we challenged our team to identify areas of the business where we can reposition ourselves to scale production while still growing and diversifying the business. And our LCI team members have been both creative and effective in implementing sustainable operating efficiencies to help us outperform in a challenging industry environment. We've been very quick to consolidate several facilities and leadership teams in order to show great progress in 2019. We have a lot of momentum around the cost improvement and we don't anticipate slowing that down in 2020. We're being very intentional to apply continued focus on our operational efficiencies largely through continuous improvement activity, automation projects, and other initiatives which will lead to lower manufacturing costs, which will ultimately continue to drive solid margin improvement, as well as help offset other rising costs. In addition, our operations and sales teams have worked strategically to offset cost impacts from tariffs, leading to slight material cost improvements for the quarter. Maintaining and enhancing our focus on product innovation has been one of our top priorities for 2019, as it plays a critical role in advancing our market share, and will be a key factor in driving content growth over the long-term. We hit an important milestone during the quarter with our OneControl technology which now makes up 25% of the total market for digital RV platform. As the average age of our weirs gets younger, we believe OEMs will continue moving towards more technology for the RV consumers. We believe that all RVs will need a digital tech platform at some point as the consumers will demand it and we are well-positioned to acquire that market share while helping to create a better end product for our RV consumer. This technology is important not only for the ease of use of the RV but is equally important in the realm of servicing the RVs from remote which plays right into our service and aftermarket strategies. We are also continuing to make great improvement in advancing our new step, leveling, and electronic stabilizer platforms. Our R&D groups will continue to focus resources on developing advancements for older product lines as well as capitalizing on opportunities that our customers are constantly bringing to us. We have many new products that will be launched in 2020, specifically around our RV and marine and we couldn't be more excited. From an M&A perspective, we are actively exploring many new and exciting opportunities around all five of our focused markets, while remaining disciplined in our execution. While we are maintaining a robust pipeline that spans across all of our markets, we're focused on companies that are immediately accretive with experienced leadership teams in place who will help us expand our product and market strategies. Looking at our long history of over 50 strategic acquisitions in the last 25 years, we remain well-positioned to make successful transactions through leveraging our strong leadership teams, cash flow generation, and balance sheet. As we approach the end of 2019, we believe we're well-positioned to continue operating very profitably at these lower volumes in the RV market; our viewers finalize our destocking efforts. The progress we've made so far in 2019 in diversifying our revenue, and growing our marine, international, aftermarket and adjacent industries, has made us a more well-rounded business and we believe with our ongoing product development, innovational and operational improvements will continue to provide great value for our shareholders and continue along our path of great growth. I want to thank all of our LCI team members for their commitment to continually improving and strengthening our operations, driving innovation, and further driving growth in the business. I will now turn to Brian Hall, our CFO, to discuss in more detail our third quarter financial results."
3;scripted;Brian Hall - CFO;Firm;Thank you, Jason, and good morning everyone. Our consolidated net sales for the third quarter decreased 3% to $586 million compared to the prior-year, an improvement from the 8% decline reported in the second quarter of 2019. Revenue for the quarter were impacted by a 13% decrease in RV wholesale shipments as dealers continued to correct inventory levels offset by continued year-over-year growth in our aftermarket segment and adjacent and international OEM markets. Q3 2019 sales to RV OEMs declined 9% compared to the prior-year, primarily due to the previously mentioned decline in RV wholesale shipments, partially offset by continued gains in content per unit. It appears dealers will likely complete the final corrections of their inventory levels as the year draws to a close. For our estimates the industry removed over 35,000 units during the third quarter alone. The current RVIA RV shipment forecast for 2019 stands at 401,000 units at the lower range of our estimates. Due to the initiatives we began over a year-ago to right size our operations, we will continue operating efficiently in this lower volume environment, which we expect to continue into 2020. That said, recent RV shipment data for September 2019 indicated an uptick in wholesale RV shipments during the month, a positive sign for the industry in terms of a return to stabilization amongst the OEMs. Content per towable RV unit increased just over 2% compared to the prior year, while content per motorized unit decreased by 3%. Content per unit growth has tempered somewhat as a result of the wholesale mix shift towards some smaller entry level product units. However, we have continued to develop innovative products to increase our content levels on current units and counteract this shift with the prime example being the massive growth in market share that OneControl reached during the quarter as Jason mentioned earlier, in addition to continued move toward electric leveling and stabilizers. The decline in content per motorized unit was driven by a significant shift in mix towards Class C products versus Class A products during the last 12 months. Q3 2019 sales to adjacent OEM markets of $163 million increased 3% compared to the prior-year. This growth was largely driven by our recent acquisitions in marine which contributed over $6 million in net sales for the quarter. Our marine OEM sales, which were just under $35 million for the quarter, continue to face headwinds as anticipated with unadjusted retail sales for marine powerboats declining mid-single-digits. However, current preliminary marine retail data has shown positive signs, particularly in the pontoon boat category. Q3 2019 international sales increased 32% to just over $35 million, largely due to acquired revenues from Lewmar which has been a strong addition to the business with a great leadership team in place. As Jason mentioned, we are confident it will be additive in growing our market share and presence in new and existing markets in Europe. Lewmar's operating profit margins are currently comparable to those of our average OEM profit margins. However, we anticipate the ability to gain synergies as we consolidate our European Taylor Made division, as well as cross-sell existing products with Lewmar products. Sales for our aftermarket segment in Q3 2019 increased 16% to $75 million compared to the prior-year, expanding to over $262 million on a trailing 12-month basis, with our teams' operational excellence and product innovation driving this growth. We are confident in the long-term growth that lies ahead for the replacement parts business, which will add meaningful margin to our aftermarket segment and further enhance profitability. As we reported in the release, October net sales increased 4% compared to October of 2018. While we continue to receive updates from our RV OEM customers regarding their planned production levels for November and December, year-over-year RV shipment time continue to become more favorable. Marine, international, and other markets are not expected to vary from their Q3 run rates with the exception of acquired revenues for Lewmar, Ciesse, and SureShade which are expected to add $28 million to Q4. Acquired revenues in Q3 aggregated only $18 million. Our operating profit margin improved 90 basis points from the third quarter of 2018 to over 8%, largely driven by the impact from operational efficiencies and material costs improvements. Material margin has continued to increase favorably expanding 50 basis points in the third quarter, primarily due to price increases implemented during the quarter to offset List 3 tariff costs previously absorbed by the company as well as continued reduction in the price of steel. Increased automation and lean manufacturing initiatives, along with improvements in employee retention have driven efficiencies and labor costs. Selling, general and administrative expenses were $86.3 million during the quarter in line with previous guidance plus SG&A from businesses acquired during the quarter. We do not anticipate significant changes during the near-term. Non-cash depreciation and amortization was $18.8 million for the third quarter, while non-cash stock-based compensation expense was $4.1 million. We're estimating full-year depreciation and amortization to be $70 million to $75 million, while stock-based compensation expenses estimated to be $15 million to $17 million. Our effective tax rate was 25%, up slightly year-over-year as a result of increased state income taxes. This is in line with our full-year estimated effective tax rate. Q3 2019 diluted earnings per share totaled $1.42 per share compared to $1.33 per share in Q3 2018. The increase in profit resulted from material costs improvements and operating margin expansion partially offset by the decline in net sales. We continue to maintain a healthy balance sheet and strong cash flows. Year-to-date cash generated by operating activities was $210 million driven by strong operating margins and over $40 million of reductions in on-hand inventories. We reinvested $48 million into the business through capital expenditures over the first nine months of 2019 and are still estimating full-year capital expenditures of $55 million to $65 million. Additionally, $48 million was returned to our shareholders through dividends during the year. With our current leverage position relative to LTM EBITDA under one times we remain well-positioned to support our strategic growth and expansion plan. That is the end of our prepared remarks. Operator, we're ready to take questions. Thank you.
4;Q&A;Operator;Operator;Our first question comes from Kathryn Thompson from Thompson Research. Please go ahead.
5;Q&A;Brian Biros - Thompson Research;Analyst;Hi, good morning, this is actually Brian on for Kathryn. Thank you for taking my questions today. The guide for -- probably it's not the guide but the actual October sales being up 4%, I think in previous quarters, you've mentioned that that kind of sales is what to be expected for the quarter. Can we kind of expect the same thing for Q4 being up 4% as well given October is up 4%?
6;Q&A;Brian Hall - CFO;Firm;Hey, Brian, this is Brian. I think, kind of as I mentioned, in my speech, we're still getting production schedules from a lot of our customers for November and December. So it's kind of hit or miss on who's running, who's not running. So as we pull that information together, it's obviously going to continue to change but I think right now that 4% for October is a good gauge for the quarter at least that's what we're using within our estimates.
7;Q&A;Brian Biros - Thompson Research;Analyst;Okay. And then any idea how that would break out between travel trailers and motorhomes, which kind of in Q3 seemed to have opposite momentum sequentially, is that going to continue that trend or is there something else given those order patterns which you are seeing?
8;Q&A;Jason Lippert - CEO & Director;Firm;Maybe a little -- it's Jason. Maybe a little bit towards that trend but because motorhomes are so small, it's not going to move the needle much on the grand scheme of things.
9;Q&A;Operator;Operator;Thank you. Our next question comes from Dan Moore from CJS Securities. Please go ahead.
