;section;speaker;role;text
0;scripted;Operator;Operator;Ladies and gentlemen, thank you for standing by, and welcome to the Lucid Group Fourth Quarter and Full Year 2021 Earnings Conference Call. I would now like to turn the conference over to Lauren Sloane, Investor Relations of Lucid. Ms. Sloane. You may begin.
1;scripted;Lauren Sloane - IR;Firm;"Thank you, and welcome to Lucid Group's Fourth Quarter and Fiscal Year 2021 Earnings Call. Thank you for joining us today. On the call, we have Peter Rawlinson, our CEO and CTO; and Sherry House, our CFO. Our 10-K was filed and the earnings release were issued after the close of market earlier today. Both are posted on our website. Before we get started, we want to emphasize that some of our statements made on this call, particularly those regarding the future financial performance of the company, industry trends, company initiatives and other future events are based on the information that we have as of today and include forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995. Forward-looking statements are subject to numerous risks, uncertainties and other factors that could cause actual results to differ from expectations, and we refer you to the cautionary language included in Risk Factors in our annual report on Form 10-K for the year ended December 31, 2021, as well as other documents filed or to be filed with the SEC for a fuller discussion of such risks, uncertainties and other factors.  Forward-looking statements made during today's call speak only as of the time they are made, and we are under no obligation and expressly disclaim any obligation to update, alter or otherwise revise any forward-looking statements, whether as a result of new information, future events or otherwise, except as required by law. You are cautioned not to place undue reliance on these forward-looking statements. In addition, management will make reference to non-GAAP financial measures during this call. A discussion of why we use non-GAAP financial measures and information regarding a reconciliation of GAAP versus non-GAAP results is currently available in our earnings press release issued earlier this afternoon as well as in the appendix of our investor deck and available in the Investor Relations section of our website at ir.lucenmotors.com. And now I'd like to turn the call over to Lucid's CEO and CTO, Peter Rawlinson. Peter, please go ahead."
2;scripted;Peter Rawlinson - CEO;Firm;Thank you, Lauren. We're excited to update you on Lucid's tremendous progress in the fourth quarter and for the full year of 2021. During the fourth quarter, we reached a significant milestone for Lucid. We commenced customer deliveries of the world's most advanced EV sedan. As of year-end 2021, this included 125 cars in customers' hands, while we produced over 400 vehicles in total as of today. And on these, over 300 have now been delivered to customers. We accomplished deep deliveries against the backdrop of an extraordinary supply chain and supply quality challenges. Indeed, we could have chosen to build faster, but we elected not to sacrifice quality, given our unwavering commitment to the highest standards. These first deliveries of Lucid Air validate our mission to inspire the adoption of sustainable energy by designing and building captivating electric vehicles centered around the human experience. While the delivery of our first cohort of cars to consumers is important in its own right, it also represents the first real-world stress testing of the critical part of the customer journey.  From reservation to order, to production, delivery and after-sales support, including the over-the-air update to the Lucid Air onboard software. When you step back and think about it, we put both a full EV powertrain and vehicles into production across two separate and distinct factories, which I believe to be the very first time that that's ever been done. So we were able to run two parallel tracks simultaneously in our manufacturing, producing our proprietary powertrain and battery packs at one site and then fully assembling the car a little way down the road at our AMP factory, an extraordinary achievement. And having worked through all of this, we are more confident than ever that we're building a quality foundation on which we can scale our business and build long-term growth. Starting and beginning to ramp production was a significant step in moving from concept to reality and delivering on our mission to create a future where there is no longer an artificial choice between doing great things and doing the right thing. The initial feedback from customers and third parties has been resoundingly positive. So many customers are saying that their Lucid Air is the best car that they have ever driven and praise the quality of a build, enjoying the engaging dynamic driving experience, whilst also relishing the luxurious interior ambience.  At the time of our last call, Lucid Air had just been named MotorTrend 2022 Car of the Year. Since then, we've continued to rack up industry accolades. We were named Best New Car to Buy in 2022 by Green Car Reports, the 2022 Luxury Green Car of the Year by Green Car Journal, and MotorWeek 2022 Driver's Choice Award for the Best EV. The EPA has efficiently certified the Lucid Air Dream addition with the longest range of any EV at 520 miles. And subsequent to the end of the quarter, Inside EVs conducted a real-world driving test to validate our 500-mile range at a steady 70 miles per hour. I encourage you to take a look at their coverage, which is posted online. In addition, we have the fastest charging EV available today, independently verified to be capable of charging 300 miles in just 22 minutes. And as I recently told the New York Times, we've replaced range anxiety with range confidence. Now on that note, I do want to emphasize a point which has been all too long overlooked here. Our transformative range and efficiency are as much due to our in-house software as our in-house hardware. We truly are becoming as much a software company as a hardware company. And I believe our efficiency in miles per kilowatt hour is an appropriate and valid metric for this. Now these metrics reinforce that our powertrain is the most efficient in the market, in the real world and in customers' hands. And this is a critical point. Our enhanced technology, enabling more miles from a smaller battery size, will allow us to shrink pack sizes for future products whilst maintaining a highly competitive range. And this is particularly advantageous for the Lucid Air Pure variant. All of this is translating to significant demand for our products. As of today, we had over 25,000 reservations for Lucid Air, representing a 47% increase from our 17,000 reservations in mid-November. Our reservation book represents a healthy mix across our products from our higher-end trends through to our pure model. The Lucid Air Dream addition was heavily oversubscribed and is completely sold out. We continue to see strong demand across our highest performance product tiers. And actually, we're considering how best to address this demand. We are gratified that customers recognize the exceptional quality of our cars with an industry leading, independently certified range, exceptional performance and handling and unmatched efficiency. To address the rising demand for our products, we are actively working to expand our manufacturing facility in Arizona, AMP 1. This is an imperative for us. Increased production capacity is essential to drive mass electrification and meet customer appetite for our vehicles. We continue to make good progress on the addition of 2.85 million square feet of manufacturing capacity as part of Phase 2. And Sherry will provide further details. And as we discussed ramping up our manufacturing footprint, today, we are also excited to announce plans for a new factory in Saudi Arabia, our first international production facility. The Lucid estimates that the selection of KSA as the location of its first international manufacturing plants may result in financial benefits to Lucid of up to $3.4 billion over 15 years. This facility will be a world-class manufacturing center with the ability to produce up to 150,000 vehicles annually at full capacity. We appreciate the efforts of the Ministry of Investment of Saudi Arabia, the Saudi Industrial Development Fund, and the King Abdullah Economic City to finalize this game-changing collaboration. We are thrilled that this collaboration will allow us to introduce the world's most advanced electric vehicles to more people and additional markets in the coming years, and also enables us to further our shared ambition to transform the economy of the KSA to sustainable transportation energy. We look forward to breaking ground shortly and expect the facility to begin production in 2025. In the more immediate term, like many manufacturers, our production has been and indeed continues to be impacted by supply chain challenges. As you saw from our press release today, we have updated our 2022 production outlook for Lucid Air to a range of 12,000 to 14,000 vehicles. As a vertically integrated company, our technology and engineering foundation gives us significant advantages. We have control over both software and hardware, and the proprietary powertrain and battery pack technology have been holistically designed for scalability of automated manufacturing. And because we have a clean sheet approach without the constraints of managing a legacy internal combustion-based business, we've been able to pivot and adapt quickly if availability of certain components is disruptive. As an example, we have been able to manage the chip shortage in partnership with our suppliers. The supply chain issues that we are experiencing from factors including components shortages, our insistence on the highest quality parts and logistics issues. In some cases, the pandemic meant that our teams could not visit our suppliers in person to ensure alignment on engineering specifications and tooling. As travel has opened back up, our supplier quality teams have been able to address many of these issues. I will note that these issues are impacting only a handful of our approximately 250 suppliers and are not affecting critical single source or dual source components like semiconductors or batteries. Instead, it's been commodity items like glass and carpets, and we've adapted by changing our specifications or indeed switching vendors if needed. In some limited cases, we are evaluating additional opportunities to move production in-house to drive further efficiencies. We believe we will move past the key bottlenecks we're experiencing in the next few months with further improvement in the second half. We're continuing to augment our skills and capabilities, and refine our processes in supply chain and logistics. As a start-up, our priority is to gain efficiency and improve as we scale. None of this is possible without an experienced team that brings decades of experience in the automotive industry, including in manufacturing and the supply chain. Indeed, we recently added Ralph Jacobs, a veteran of Audi and Volkswagen, as Vice President of Program Management to help spearhead our launch efforts alongside our existing leadership team. Overall, while we are optimistic that our current shortages will ease over the coming quarters, we also know that unexpected issues will arise in the future. And we are confident that we have and continue to augment the right team in place to manage them. We are at an inflection point in terms of consumer interest in and adoption of electric vehicles, which means our timing as we scale simply couldn't be better. The entire car market is going electric. One need not look further than the 6 Super Bowl ads for electric vehicles to know that the tide has turned, whether it's Bentley planning to be all EV by 2030, GM and Renault-Nissan investing significant sums to build EV capacities over the next few years, of all those efforts to become the first all-electric legacy automaker. We started where they're all heading, and I like our odds. As we put the first Lucid Air dream addition cars into customers' ends, we are at the forefront of one of the most significant transitions in mobility and generations. Now not all EVs are equal. Our technology supports the greatest efficiency as well as the roomiest interior for an exterior footprint of our size.  And with the growing interest in EVs, the opportunity is enormous, and we are well positioned to target an expanding global market in the years ahead. We are attracting all types of consumers, not just luxury traditional car buyers, but also early EV adopters, consumers seeking performance and consumers focused on sustainability. I hope you'll stop by one of our studios to see our products up close and learn more if indeed you haven't already. As we look ahead, we are continuing to expand our retail footprint with our first studios in Europe and Middle East planned to open later this year. In addition, we are making progress in the development of new models such as our Gravity SUV. We continue to experience earnest interest in gravity, and our ambition is to make Gravity as outstanding as our first product in the sedan category. We now expect Gravity production to begin in the first half of 2024, which will help ensure meet our commitment to high-quality standards. This will also provide us additional time to implement learnings and best practices from our Air launch. I continue to personally oversee the engineering development of gravity and I'm becoming increasingly excited by its sheer disruptive potential. In closing, I'm confident we have the right combination of technology, people, products and funding to continue to break new ground in the large and growing market for electric vehicles. We have a significant cash position and a strong balance sheet to support the scaling of our business and to capture the tremendous growth ahead. We have great confidence that our technology will lead the industry in development of new products that will redefine consumers' expectations of EVs. 2021 was a great year for Lucid. And at the same time, we're only getting started. While I certainly have been frustrated by the supply chain and logistics setbacks that we've experienced, our conviction and proof points in what we can accomplish has never been greater. I'm incredibly proud of our team and everything that we've achieved to date.  And with that, let me turn it over to Sherry for an update on our financials. Sherry?
3;scripted;Sherry House - CFO;Firm;"Thank you, Peter. Today, I'll share our Q4 and full year results, which demonstrate the progress in our business model and conviction in our future opportunities. As Peter mentioned, 2021 was a critical year in establishing the foundation of our business operationally, which is reflected in our financial results. We are very excited to have started deliveries in the fourth quarter. Our Q4 revenue was $26.4 million, including $21.3 million from the initial 125 deliveries at the Lucid Air Dream Edition, which began in October. We also recorded $4.9 million in revenues from battery pack sales from the Formula E racing series. Our results in the fourth quarter reflect the inflection point we are at, beginning to scale production and delivering vehicles while investing substantially in the future promise of the company. Cost of revenues were $151.5 million, which includes direct parts, materials, shipping and handling, overhead and estimated warranty costs. Launch costs were a meaningful part of this number in Q4. We brought in additional manufacturing and quality personnel to ramp up production. These steps represent our commitment to the highest possible quality standards. We also experienced increased logistic costs and expedited freight due to supply chain disruptions. As a result of these increased costs, we recorded an impairment charge of $48.9 million in the fourth quarter to reduce inventories to their net realizable value, less the cost to sell. In 2022, as we continue to ramp production, we expect increased freight and overhead will result in impairment charges that could negatively impact cost of sales, though this impact should lessen over time. As an item further down in the P&L, we also incurred on December 31, the $583 million noncash expense related to the mark-to-market gain on private warrants. Our R&D costs in 2021 totaled $750 million, which was in line with our expectations. These efforts are focused primarily on the development of the battery and powertrain technology, the Lucid Air, Project Gravity and future generations of our electric vehicles. We will continue to invest in our technology leadership. As more OEMs bring EVs to market, it's critical that we maintain our competitive advantages by delivering a unique combination of hardware and software that sets Lucid apart. Our Q4 SG&A costs of $197 million were comprised in part of expenses related to growing our retail studio and service network along with investment to build out our global e-commerce platforms, IT and other G&A systems. We opened 6 additional studios and service centers and have hired personnel in North America, Europe and the Middle East as we prepare the business for international sales and service in 2022. Over the next several quarters, we will continue to build out our core business systems and direct-to-consumer digital and physical infrastructure to transact with customers in new countries. Additionally, operating expenses were impacted by stock-based compensation in the amount of $151 million in Q4, including vesting under the CEO equity award agreement. We expect that additional shares will vest under the CEO equity award agreement in early March. We've also strengthened our leadership team with key hires in accounting and finance.  We appointed Gagan Dhingra as Vice President of Accounting and Internal Controls and Principal Accounting Officer; and Mustally Hussain is Managing Director, Global Treasurer and Head of Financial Services. Together, they bring decades of strategic leadership experience in building accounting and financial functions at multinational public companies, attracting and retaining talented experienced people that want to be part of this new wave of transportation will be key to our success. So far, despite constraints in the labor market generally, we've been able to add talented colleagues to the Lucid team across geographies and levels in the organization. Overall, and as reflected in our financial results, we continue to invest in best-in-class technology, processes, personnel and systems. This is a theme you will continue to hear throughout 2022 as we create the infrastructure necessary to scale globally and operate effectively as a large public company.  As we prioritize scaling our business, we've executed strongly against our strategic objectives, setting the stage for another growth surge in 2022 commensurate with the increasing demand for the Lucid Air. As you heard from Peter, we successfully produced 400 vehicles and delivered approximately 300 cars to our customers, and our total reservations have increased to over 25,000 as of today. We've received multiple prestigious third-party accolades as well as great feedback from customers to perceive their cars. We continue to see strong demand for our premium products. In fact, the demand for Grand Touring at $139,000 is even higher than our lower-priced Touring model. We also have seen increasing reservations for the Lucid Air Pure Trim level, which we are targeting at a price point of less than $70,000 for consumers in the U.S. after the impact of tax incentives. With our reservations reflecting estimated revenues of more than $2.4 billion, we're accelerating our plans for growth as quickly as possible. Our retail footprint grew significantly in 2021, and we reached our goal of opening 20 studios and service centers by the end of the year with additional new locations planned for 2022.  In addition, we're seeing strong progress to increase our total capacity from 34,000 units to 90,000 units with the Phase II expansion of AMP 1 in Arizona coming online in late 2023. Phase 2, which is an additional 2.85 million square feet, will include an in-factory logistics center, on-site stamping facility and the relocation of our powertrain center to AMP 1 from another location in Arizona, thereby helping to speed the assembly of finished goods and improve our overall efficiency. In addition to the ground-breaking announcement, we made today about our plans to build a new manufacturing facility, we continue to explore additional sites in China and possibilities in Europe. All of these efforts underscore our global ambitions and reflect the interest we are seeing for our products around the world.  As mentioned by Peter, we are managing through supply chain challenges that you've heard about in numerous companies across industries [indiscernible] season. At Lucid, we have the right experience and resources to help mitigate these issues. In some cases, we're buying ahead to reduce the risk of parts shortages. This will be a use of cash in the coming year as some items now require more than a year's lead time. In situations when suppliers have not been able to deliver, there are multiple options to resolve these issues, and we've executed on all of them as needed to effectively deal with the current situation, including collaborating with existing suppliers to improve throughput and quality, switching suppliers if we deem that the best approach and necessary enhancements cannot be executed to our satisfaction and bringing the manufacturing in-house. Our holistic approach is a key competitive advantage. And when AMP 1 Phase 2 comes online, it will allow us to become even more nimble in the quarters ahead. As we consider Lucid's global market opportunity, the strength of our balance sheet is a leading asset. Building upon our successful listing on NASDAQ, we issued $2 billion in green convertible bonds in December. We were also selected to the NASDAQ 100 in December.  As a result of our successful fundraising initiatives in 2021, we ended the year with over $6.2 billion of cash on hand, which ensures we are funded well into 2023. We have multiple options for additional funding to further solidify our position, which will enable us to continue to be opportunistic in the market. Balance sheet strength and financial discipline are central to our approach as we build our infrastructure and execute on the massive opportunity ahead. In all, we invested $421 million in CapEx in 2021 and these foundational investments will help deliver on the promise of electrification. All in, with everything we've accomplished recently, we have the elements in place to execute successfully on our plans the core pillars for future scalability and growth Now turning to guidance. We're updating our outlook for 2022 production to a range of 12,000 to 14,000 vehicles. This projection represents our best estimate as we analyze our relationship with our suppliers and where the bottlenecks still exist in the supply chain, as well as our own internal plans to improve logistics. We expect to remain supply chain constrained in select parts of the business in the coming months, and project improvement in the second half of the year. As we look at our operating expenses for the year, we expect to continue to see investment in our vehicle programs as well as investment in our retail operations, planning and business support functions. We will also be supporting our entry into the European and Middle East markets during 2022.  We anticipate capital expenditures in the range of $2 billion in 2022, which includes investment to support our manufacturing facilities and associated machinery tooling and equipment and retail network and service development, both domestically and internationally as well as software and technology investments. This represents a nearly 5x increase compared to our spending in 2021 as we work to dramatically scale our business. We are considering other accelerations and opportunistic projects and will act on them as they make sense during the year. We remain committed to our business model of starting with the production of higher trim products before moving to other tiers. With this in mind, we will be starting production of Pure later this year, which will lead to higher volumes and scaling. In closing, we are still in the early innings of the electric vehicle revolution and believe that we are well positioned to emerge as one of the winners. We're confident that we have the right technology, people, products and funding trajectory to succeed. In just a moment, Peter will make some final comments and begin the Q&A portion of today's call. Today's Q&A will feature questions fielded from some of our retail investors with the aid of the State Technologies platform, consistent with our commitment in November to introduce a mechanism to include questions from this important part of our shareholder base. We're excited to address those questions here.  With that, I'd like to turn the call back to Peter. Thank you."
4;scripted;Peter Rawlinson - CEO;Firm;Thank you, Sherry. I hope it's clear why we're so energized by what we've accomplished in the past few months. And by how much opportunity is still ahead of us. We are looking forward to continuing our dialogue with all of you in the months ahead as we build momentum in the business.  And with that, let me turn it back to Lauren to get your questions.
5;Q&A;Lauren Sloane - IR;Firm;Thank you, Peter. It is now time for our Q&A session. We will start by taking a few questions we received from investors who submitted questions on the Say technology platform. We have implemented this platform to enable shareholders to post questions directly to our management team, and we have chosen questions which address topics that we felt were not discussed in our prepared remarks. We will also take questions from our research analysts. And the first question we received from our retail investors is related to Lucid's current and forward-looking competitive strategy. Do you have any strategies in mind to compete with Tesla?
6;Q&A;Peter Rawlinson - CEO;Firm;Well, that's a fascinating point actually. Well, in fact, we really don't see ourselves competing directly with any particular car companies. Our goal and my goal is straight out to make the very best cars. We want to make the very best electric cars in the world. Our mission is to inspire the adoption of sustainable energy. I actually believe that Lucid Air is the best product in the world already. I believe we're at the forefront of that technology and the proof points are that we have the most efficient TV with the highest range certified by the EPA. We have a high voltage, the fastest charging. And these are also proven and validated outside by real-world third parties and customers. But what excites me the most is we're advancing state-of-the-art. I'm really confident that we can do that because I know the product road map. For me, it's product, product, product.
7;Q&A;Lauren Sloane - IR;Firm;Thank you, Peter. And our next question is supply chain related. How is Lucid approaching the chip shortage?
8;Q&A;Sherry House - CFO;Firm;Yes. As Peter mentioned in his prepared remarks, to date, we've not experienced a gating issue with semiconductors. And this is really for several reasons. First, Lucid has significant electrical and hardware engineering talent, and we designed many not all of our printed circuit boards in-house. Hence, when certain of these shortages have surfaced, we've been able to adjust our designs and revalidate and resource promptly, largely using our existing direct relationships. I mean second, we stay in close contact with our supply base to understand any critical shortages, and we do periodically leverage the spot market to secure chips that are at risk. And we purchased a head where it makes good business sense. In fact, just recently, I approved a purchase record ship that required a 72-week lead time. This is not a trial process to actively manage the chip shortage situation, and it does continue to evolve. But listed is really well positioned to deal with these sort of challenges because of our deep subject matter expertise and the direct relationships that we enjoy with many of the semiconductor leaders.
9;Q&A;Lauren Sloane - IR;Firm;Thank you, Sherry. And our next question. Any update on the Apple Car discussion?
