;section;speaker;role;text
0;scripted;Operator;Operator;Good morning and welcome to PACCAR's First Quarter 2021 Earnings Conference Call. All lines will be in a listen-only mode until the question-and-answer session. Today's call is being recorded and if anyone has an objection you should disconnect at this time. I would now like to introduce Mr. Ken Hastings, PACCAR's Director of Investor Relations. Mr. Hastings, please go ahead.
1;scripted;Ken Hastings - Director-Investor Relations;Firm;"Good morning. We would like to welcome those listening by phone and those on the webcast. My name is Ken Hastings, PACCAR's Director of Investor Relations. And joining me this morning are Preston Feight, Chief Executive Officer; Harrie Schippers, President and Chief Financial Officer; and Michael Barkley, Senior Vice President and Controller. As with prior conference calls, we ask that any members of the media on the line participate in a listen-only mode. Certain information presented today will be forward-looking and involve risks and uncertainties, including general economic and competitive conditions that may affect expected results. For additional information, please see our SEC filings and the Investor Relations page of paccar.com. I would now like to introduce Preston Feight."
2;scripted;Preston Feight - Chief Executive Officer;Firm;Good morning. Harrie Schippers, Michael Barkley, and I'll update you on a very good first quarter results and business highlights. First, my sincere appreciation to PACCAR's employees around the world for their dedication, hard work, and upbeat spirit, throughout the past years challenges they've delivered outstanding trucks and services that provide essential goods to our communities. Now, as the world moves forward, we have many reasons to be optimistic. In the first quarter, PACCAR achieved very good revenues and net income. PACCAR's first quarter sales and financial services revenues increased 13% to $5.85 billion. And first quarter net income increased 31% to $470 million. PACCAR Parts increased its first quarter revenues to a record $1.16 billion, and Parts pretax profits were record $251 million, 17% higher than the same period last year. Truck and Parts gross margins increased from 12.6% to 13.4% in the first quarter. And PACCAR Financial had a great quarter, delivering excellent portfolio performance and achieving pretax income of $76 million. PACCAR is having a tremendous year of new product introductions. In February, Peterbilt and Kenworth launch beautiful new heavy duty truck models. The new Peterbilt Model 579 and Next Generation Kenworth T680 feature enhanced aerodynamics and power trains that deliver up to 7% higher fuel efficiency. They feature new LED headlights, new advanced driver assistance systems, and a state of the art interior with a 15-inch configurable digital display. Truck owners and drivers will appreciate these and many other features in these great new trucks. In April, Kenworth and Peterbilt introduced a new medium-duty truck lineup. These vehicles have an 8-inch wider cab, lower cab heights, which makes it easier to get into and out of the truck, best-in-class visibility for enhanced safety and a new premium interior with configurable dash displays. The new medium-duty trucks feature PACCAR's PX-7 and PX-9 engines and the new PACCAR 8-speed automatic transmission. In April, DAF began producing CF Electric trucks, and Peterbilt and Kenworth expect to deliver their first production battery electric vehicles in the coming months. PACCAR has strategic partnerships with two electric vehicle battery providers, CATL and Romeo Power. These two excellent partners provide our customers with the right technology choice for their applications. As the U.S. economy recovers, GDP and industrial production are each projected to expand 6.3% this year. Consumer spending, the housing market and the automotive sectors have strengthened. Good freight tonnage, high truck utilization and a shortage of drivers has created strong demand for PACCAR's premium trucks. The 2021 market size will be tempered by the industry-wide under supply of semiconductors. We estimate the U.S. and Canada Class 8 market to be in the range of 260,000 to 290,000 trucks. The UK and European economies are also expected to grow strongly. Economists project UK GDP to increase 4.8%, and European GDP to increase 4.2%. The 2021 European truck market is expected to increase to a range of 260,000 to 290,000 trucks. Harrie Schippers, will now provide an update on PACCAR Parts, PACCAR Financial Services and other business highlights. Harrie?
3;scripted;Harrie Schippers - President and Chief Financial Officer;Firm;Thanks Preston. PACCAR delivered 42,200 trucks during the first quarter. This was a 3% increase over fourth quarter production, despite an endless supply of semiconductors. This was enabled by all the efforts of PACCAR's outstanding purchasing and production teams. Truck, Parts and Other gross margins improved to 13.4% in the first quarter. Second quarter production has a higher than normal level of uncertainty, depending on semiconductor supply, we anticipate second quarter global truck production to be similar to the first quarter with Truck, Parts and Other gross margins also, at first quarter levels. PACCAR Parts had an outstanding quarter, achieving revenues of $1.16 billion, which is 16% higher than the same period last year, by its pretax profits were a record $251 million, by its gross margins were robust 28.2%. PACCAR Parts benefited from strong freight demand and truck utilization, investments and distribution, initiatives such as all-makes parts and stores and a growing population of connected vehicles with PACCAR Engines. Ecommerce part sales increased more than 30% in the first quarter compared to the same quarter last year. Parts is a business in which speed of delivery is a major factor in customers purchasing decisions. Each new distribution center that we open increases sales capacity, parts availability, and delivery speed to customers and dealers, PACCAR will continue its investments in world class distribution by opening a new distribution center in Louisville, Kentucky next year. We expect second quarter parts sales to be similar to the strong first quarter, with full year parts sales up 15% to 18% compared to last year. PACCAR Financial Services benefited in the first quarter from strong new loan and lease business volumes, improved used truck prices and an excellent portfolio quality. Revenues were $432 million 13% higher than last year. Pretax income was $76 million 58% higher than last year. The excellent portfolio performance resulted in low-pass use of less than 0.5% at the end of March. In the first quarter, North American Kenworth and Peterbilt used truck pricing increased by 30% compared to a year ago. Kenworth and Peterbilt truck resale values continue to come out a premium over the competition. PACCAR Financial has been increasing its retail used truck center capacity, and now has 12 facilities worldwide. Selling used trucks at retail has resulted in higher prices and margins. PACCAR Financial plans to open another used truck retail center in Madrid, Spain later this year. PACCAR has invested $7.3 billion in new and expanded facilities, innovative products and new technologies during the past decade. Capital expenditures are projected to be $575 million to $625 million, and research and development expenses are estimated to be $350 million to $375 million this year. PACCAR is investing in many exciting projects. These include next generation truck models, zero emissions and ultra clean diesel power trains, advanced driver assistance and autonomous driving systems, connected vehicle services and enhanced production and distribution facilities. We thank our excellent independent Kenworth, Peterbilt and DAF dealers for their support to our customers. Kenworth, Peterbilt and DAF dealers are well capitalized and have invested $1.7 billion in their businesses in the last five years. These investments make a significant contribution to PACCAR's truck market share and support the growth of PACCAR Parts and PACCAR Financial Services. Thank you. We'd be pleased to answer your questions.
4;Q&A;Operator;Operator;Our first question comes from Steven Fisher with UBS. Your line is open.
5;Q&A;Steven Fisher - UBS;Analyst;Great, thanks. Good morning, guys. I just looking back historically, the deliveries in Q2 tend to be higher than Q1. So, just on your flat delivery expectations, are you anticipating kind of shutdowns already? And maybe what's the risk that you can see that delivery number go to the upside for the quarter?
6;Q&A;Preston Feight - Chief Executive Officer;Firm;Yes, Steve, good question. It's something that we're all looking at obviously. You think about the way the industry is working right now. There is an undersupply of semiconductors globally, that does affect the truck industry as well. It was what we - why we delivered 42,000 trucks in the first quarter, and I'm so proud of the teams all throughout PACCAR who brought that up from 40,000 to 42,000. So, nice job by all of them is really good work. We do expect that the undersupply will continue in the second quarter, and then begin to improve as we get into the second part of the year. So that could have some impact on our deliveries as we're in the second quarter and that's reflected in the flat deliveries for the second quarter.
7;Q&A;Steven Fisher - UBS;Analyst;Okay. And then I guess you have the same industry retail forecasts for U.S., Canada and Europe, can you just talk a little bit about the relative confidence you have in each market, any different risks that you see on either side where you might see more upside or more downside risk in either the markets?
8;Q&A;Preston Feight - Chief Executive Officer;Firm;I think both of the markets are performing really well. Our customers are doing well. The economy is doing well. Utilization is high. Free tonnage is good. Spot rates are up. So, I think we see a good economy. There's strong order intake. We've had 42% of the orders in the first quarter for Kenworth and Peterbilt in North America. So great order intake. We have a strong percentage of the backlog, 32% of the backlog. And so our confidence is pretty good that the industry will be able to have the demand for the products and probably build will be constrained by the supply as we look at the year.
9;Q&A;Steven Fisher - UBS;Analyst;Okay, thank you.
10;Q&A;Preston Feight - Chief Executive Officer;Firm;You bet. Have a great day.
11;Q&A;Steven Fisher - UBS;Analyst;You too.
12;Q&A;Operator;Operator;Our next question comes from Jerry Revich with Goldman Sachs. Your line is open.
13;Q&A;Jerry Revich - Goldman Sachs;Analyst;Yes. Hi, good morning, everyone.
14;Q&A;Preston Feight - Chief Executive Officer;Firm;Good morning, Jerry.
15;Q&A;Jerry Revich - Goldman Sachs;Analyst;I'm wondering if you could talk about on the new flagship truck products that you're introducing here. It typically you folks see assembly efficiency gains when you have new product rollouts. I'm wondering if you just quantify what the increase in automation here is with the new models, and also, is there an increase in terms of proprietary parts content on these trucks versus the prior models, so you might be willing to quantify for us?
16;Q&A;Preston Feight - Chief Executive Officer;Firm;Thanks for the question, Jerry. I mean, we are really excited about this year in terms of product launches. I can't remember year we've had quite so many new product introductions, new T680 and Model 579, or one beautiful, but from a performance standpoint, up to 7%. Fuel-efficiency is going to mean a lot to our customers. So that's going to be good for the business as well. Medium-Duty product is a brand new cab and tire new platform. It's a fantastic truck, both for Class 5, 6 and 7 markets for Peterbilt and Kenworth. And there is a higher degree of automation in the product. So it has more robotic assembly, which is good for us, good for quality, and good for our customers. And there is more proprietary part count in the medium-duty and heavy-duty trucks as well. So that's all really good things for I think everyone.
17;Q&A;Jerry Revich - Goldman Sachs;Analyst;And Preston, any chance, you might be willing to quantify those two pieces, how much labor hours per truck expected to be down? And what's the magnitude of increase in proprietary parts? Would you be willing to flesh that out for us?
18;Q&A;Preston Feight - Chief Executive Officer;Firm;I can't really flesh that out for you in simple. Maybe if we were together, we could spend some time thinking about it. But I think it's a more complicated and simple answer, Jerry.
19;Q&A;Jerry Revich - Goldman Sachs;Analyst;Okay, I appreciate that. And then nice to see the momentum on ecommerce. Can you just frame for us what's ecommerce revenue share of your Parts business today? And is it more profitable than conventional orders, can you talk about that please?
20;Q&A;Preston Feight - Chief Executive Officer;Firm;The biggest thing with ecommerce is really that the world is changing, as we all know and have experienced especially in the past year and we have a great new ecommerce system in place which makes it very easy for people to order parts, find like parts in the - in models or even for other OEs parts. You can do that in your handheld device. You can do it in your laptop. And so the system is fantastic and that's what's causing the growth and up to 30% increase we've seen in ecommerce sales. So, we just see that as a foundation to what we're doing, and it is continuing to grow as part of the business. And we think, it's just - it's a convenience and strength for the Parts business in general.
21;Q&A;Jerry Revich - Goldman Sachs;Analyst;Okay. And lastly, I'm wondering if you could talk about as you look at your supply base, what's the critical count of suppliers that you're monitoring where we might see the issues that we're seeing on the microchip side is how, in other words, how concerning is the broader supply chain picture, outside of the semiconductor shortage that we're obviously experiencing?
22;Q&A;Preston Feight - Chief Executive Officer;Firm;I'd start by saying we have a great set of supply base partners for us and around the world. They do an amazing job of trying to supply PACCAR and supplying PACCAR. This specific issue semiconductors comes back to just a handful. And so it's in that handful that we have our concentration, and they're located around the world. And we're working closely with our first-tier suppliers and our second-tier suppliers on this, and looking for ways to solve problems, and we've come up with some good solutions. And we keep working for the future to get it all put behind us.
23;Q&A;Jerry Revich - Goldman Sachs;Analyst;Okay, terrific, I appreciate discussion. Thank you.
24;Q&A;Preston Feight - Chief Executive Officer;Firm;Yes, you bet. Take care.
25;Q&A;Operator;Operator;Our next question comes from Ann Duignan with JPMorgan. Your line is open.
26;Q&A;Ann Duignan - JPMorgan;Analyst;Yes. Good morning, everybody. Can you talk a little bit - it looked like your deliveries were up quarter-over-quarter in the U.S., Canada versus down quarter-over-quarter in Europe? Can you just talk about the supply chain issues in both regions? It does seem like it's more exacerbated in Europe is that what you're seeing also? And then beyond semiconductor chips can you talk about input costs and pricing power whether higher steel prices, I know you're more of an assembler, et cetera, et cetera. But, if current input costs prevail, how much pricing power do you have, given where your backlog is and where your share of orders are right? I know there's a lot embedded in there. Sorry, but…
27;Q&A;Preston Feight - Chief Executive Officer;Firm;That's great. Yes, it's fine. To begin with on your EU, North America question on the semiconductors, I would say that there isn't really any differentiation, this all kind of can come back to the really just a handful of suppliers that make wafers and then those translate out into another handful of suppliers who make semiconductors and those are distributed globally for all industries, obviously. I know you're really well aware of how the auto and truck industry both are using those components and are affected by it. And we don't see differentiation between the EU and North America. It's really about which chipset is used in whichever vehicle and that's ubiquitous across markets. From a cost standpoint, that second part of your question. Certainly there's, raw materials impacts in cost recently, without steel or aluminum. That's also true on resins, as we saw in the first quarter, which affect plastics. There is good backlog across PACCAR in the industry. And so we do start to see pricing advantage in that. And we think that it's kind of balanced well right now.
28;Q&A;Ann Duignan - JPMorgan;Analyst;So, your backlog does include some price increases to offset higher input costs, is that how I should interpret that answer?
29;Q&A;Preston Feight - Chief Executive Officer;Firm;Yes, you should, that's a good interpretation.
30;Q&A;Ann Duignan - JPMorgan;Analyst;Okay. I'll leave it there. Since my questions were longwinded. Thank you.
31;Q&A;Preston Feight - Chief Executive Officer;Firm;Take care, Ann.
32;Q&A;Operator;Operator;Our next question comes from David Raso with Evercore ISI. Your line is now open.
33;Q&A;David Raso - Evercore ISI;Analyst;Hi, thank you for the time.
34;Q&A;Preston Feight - Chief Executive Officer;Firm;Hey, David.
35;Q&A;David Raso - Evercore ISI;Analyst;Hey, good morning. The scenario that you lay out for the year and the industry sales, you're willing to increase your outlook. But where do you see just trying to think about 2022 a little bit the setup? Where do you see year-end inventory versus how we wanted to find the historical norms and so forth. And then second part is the inability to ship as many trucks as you would like, or the industry would like, how that play into the stronger parts outlook, because obviously, you raise that parts outlook fairly? Thank you.
