;section;speaker;role;text
0;scripted;Operator;Operator;Good day, and thank you for standing by. Welcome to the Q2 2021 LCI Industries Earnings Conference Call. At this time, all participants are in a listen-only mode. After the speakers' presentation, there will be a question-and-answer session. Please be advised that today's conference is being recorded. I would now hand the conference over to Brian Hall. Please go ahead.
1;scripted;Brian Hall - Chief Financial Officer;Firm;Good morning, everyone, and welcome to LCI Industries second quarter 2021 conference call. I am joined on the call today by Jason Lippert, President, CEO and Director. We will discuss the results for the quarter in just a moment. But first, I would like to inform you that certain statements made in today's conference call regarding LCI Industries and its operations may be considered forward-looking statements under the securities laws and involve a number of risks and uncertainties. As a result, the company cautions you that there are a number of factors, many of which are beyond the company's control, which would cause actual results and events to differ materially from those described in the forward-looking statements. These factors are discussed in our earnings release and in our Form 10-K and other filings with the SEC. The company disclaims any obligation or undertaking to update forward-looking statements to reflect circumstances or events that occur after the date the forward-looking statements are made, except as required by law. With that, I would like to turn the call over to Jason Lippert. Jason?
2;scripted;Jason Lippert - President, Chief Executive Officer and Director;Firm;Good morning, everyone, and welcome to LCI's second quarter 2021 earnings call. We delivered another incredible quarter as we continue to drive record results in 2021. Demand across the recreational space remains at an all time high with no end in sight to the waves of new consumers entering the outdoor lifestyle. This quarter was historic for not just our company, but for the RV industry as a whole, as they hit a record of 153,100 RV unit shipments. At an annualized rate, the industry is set to shift near 600,000 units in 2021, even blowing past levels last seen in 2017. And we expect this trend to continue well into 2022 as inventories will likely remain at all time lows. Despite supply chain related headwinds continuing to impact our business, our teams have proven their operational expertise in mitigating the impact of production related challenges including rising input costs, to enable us to meet our customer demand. During the quarter, we achieved $1.1 billion in sales, up 108% year-over-year or 74% compared to second quarter of 2019 providing us with double and triple-digit growth throughout each of our respective business markets. This growth has been supported by our focus on executing our diversification strategy as we work to integrate our newest acquisitions including Challenger, Veada, Ranch Hand, Schaudt, and Trazcor. Additionally, we continue to drive market share expansion achieved strong content per vehicle growth as we further solidify our position as a global leader in the recreation space. Turning to our performance by segment beginning with RV OEM, sales increased 151% year-over-year or 56% compared to the second quarter of 2019 to $595 million for the second quarter driven by elevated retail demand throughout both North America and the international markets we serve. Preliminary results for July indicate no slowdown in this trend, despite supply chain and labor constraints, which continue to impact the rate of increase for the entire RV industry. Our RV chassis capacity has been significantly improved by the recent acquisition of Wolfpack allowing us to continue to meet the increased need for chassis as the OEMs keep gearing up production to meet retail demand. We are also leveraging our existing customer relationships and significantly increasing our revenue that one of our most recent acquisitions Trazcor. In addition, we continue to experience significant efficiency improvement through several recent automation projects and continuous improvement and lean initiative around the business. As demand remains at an all time high, we are focused on pushing our teams to rollout more continuous improvement projects that further increase capacity and improve quality, efficiency and profitability. Our RV margins were under pressure during the second quarter for a few key reasons. First, our commodities indexes lag by a quarter and these indexes dictate when customers get increases specifically around steel related products. Steel has risen to over twice as historical highs in a very short period of time and then we'll simply take a few quarters to see these increases layer back in. That said the indexes will also lag on the backside and keep our prices higher and allow us to recover when steel prices start to move back down. Not only has labor been problematic for the industry with respect to a significant shortage where most of our facilities are located in Northern Indiana, but labor wage increases and overtime premiums are also at the highest level we've seen in the last couple of decades. Freight costs and logistics have also been pretty unpredictable. All that said, our teams have done an amazing job keeping up with wholesale demand without shorting our customers. The most importantly, the margin performance has been fantastic considering the amount of pressure we've seen around material, labor and freight against this record demand. Content per unit has also continued to trend favorably despite an ongoing wholesale mix shift towards smaller entry-level products. Content for towable RV increased 7% year-over-year to $3,621 while content per motor home RV increased 15% year-over-year to $26,044 year-over-year. Over the course of the last year, we have gained significant market share in a few core product areas on the business. We expect to continue driving content increases throughout 2021 as we further expand our market share and keep bringing innovative advancements to our customers. Turning to our Aftermarket Segment, total revenue grew $229 million in the second quarter, up 45% year-over-year driven in part by the performance of our RV aftermarket group and the CURT Group, as the team continues to work through record backlogs, as well as the successful integration of our Ranch Hand into our aftermarket portfolio. We believe the most important thing we have going for aftermarket businesses. The sheer record number of RVs entering the aftermarket population with about 1 million RV is being brought into use every two years now, it creates an incredible opportunity for aftermarket business, for repairs, service and upgrade opportunities with many of our products. Additionally, because of the new ownership trends, RVs are not being purchased solely for single-family use, but also for using the new peer-to-peer rental marketplace. These rental platforms serve as an amazing opportunity to introduce consumers to the RV lifestyle while also enabling our entire RV population to monetize their vehicle for an additional stream of income while not in use. The surge of popularity and peer-to-peer rentals speeds up the RV replacement cycle brings many more prospective customers into the lifestyle, as well as creates a case for heavier use. We believe this will inevitably create the need for more repair and replacement services, which enables us to leverage our wide product offerings and repair parts services network to meet this increasing consumer demand for upgrade parts and replacement parts. Turning to our adjacent markets, revenue for the second quarter increased 107% year-over-year or 60% compared to the second quarter of 2019 to $269 million. As Marine and other related markets continue to benefit from similar secular tailwinds driving growth across RV and the aftermarket segment. In line with RV, our Marine customers have been storing demand but have also been impacted by widespread supply chain issues. Thankfully, we are beginning to see the easing of some of these constraints. Our Marine business has continued to serve as one of the primary drivers of our diversification strategy supported by the strong performance of Veada and Taylor Made Marine enabling us to expand our market share in the space while also boosting content growth. Further, our deep industry relationships allow us a pipeline for our new Marine innovation that we continue to develop and add our - add to our Marine content. We also continue to grow our axle and suspension product line revenue significantly in the trailer market, which has added nicely to our top and bottom line. Our international businesses showed strong performance with revenues increasing 133% year-over-year or 226% compared to the second quarter of 2019 to $103 million. International demand for RVs remains elevated, which we've been able to successfully capitalize onto our numerous acquisitions we've made in the recent past in Europe. We believe this space will continue to grow meaningfully in the near future as it continues to see record demand. Innovation by our Europe teams, as well as the development of our aftermarket products in that market and our focus on Rail, Marine and Caravan industries in Europe should also bolster LCI's results in the near-term. European markets in which we operate including Germany, Italy, the Netherlands and the UK, I think continued that will be a delayed recovery consistent with North America. International customers are embracing the RV lifestyle as they embark on their summer holiday this month with the second quarter retail caravan registrations increasing 27.5% across Europe. Our long-term strategic initiatives revolve around innovation and product development, which play a critical role in establishing our position as an industry leader. As demand remains at record level, we have not let up on continuing to figure out how to add improve features and do existing products as well as to develop new products to further enhance the customer experience in the future. A prime example of our innovative capabilities is our continued evolution of our OneControl platform. By utilizing the OneControl platform, customers can now control an incredible range of vehicle function, from leveling and slide-outs to lighting and HVAC systems. In addition to our OneControl product, we anticipate great success over the next 12 months in the launch of our tire pressure management systems, battery systems, excellent suspension and innovations, our new ladder innovation, electric [indiscernible] and thrusters with the fine tune market, as well as our top roof for the Class B van market, which is the fastest growing segment of RVs in North America. With regards to capital allocation, we have maintained our focus on integrating our recent acquisitions and paying down debt, while pursuing strategic acquisition. At the same time, we are continuing to invest more heavily in innovation and optimizing our manufacturing footprint to ensure we have capacity to meet the heightened demand, while identifying cost efficiencies were possible. In closing, we want to thank all of our team members for their dedication and hard work. As we have continued to meet all time record demand for our products while delivering quality products to our customers. Our performance continues to be driven by the operational strength and tenure of our workforce guided by an incredible leadership team that keeps us on track and executing our strategic priority. We look forward to continuing down the path of industry outperformance as we keep delivering value for the stakeholders of our business well into the future. I'll now turn to Brian Hall, our CFO to discuss in more detail our second quarter financial results.
3;scripted;Brian Hall - Chief Financial Officer;Firm;Thank you, Jason. Our consolidated net sales for the second quarter increased 108% to $1.1 billion compared to the prior year, driven by strong market performance coupled with solid company execution. Acquisitions contributed $54 million to our quarterly results with organic growth contributing the balance of the improvement. As Jason mentioned, July sales remained strong, increasing 25% and when adjusted for the difference in OEM shutdowns year-over-year, it would imply a growth rate of approximately 35%, indicative of current Q3 growth expectations. Q2 2021 sales to RV OEM increased 151% compared to the prior year due to the sustained record RV OEM retail demand. Sales to adjacent industries grew 107%. Aftermarket segment sales increased 45% and international sales increased 133% as consumers continue to turn towards outdoor leisure activities, driving strong demand in our markets across the board. As Jason mentioned, demand in our core RV and Marine markets is at record level, which coupled with the significant inventory replenishment cycle is resulting in record production volumes. Current North American RV industry production rates would imply 2021 wholesale shipments of approximately 570,000 to 590,000 units, an all time record for the industry. We drove further content growth in both towables and motorhomes. Content for towable RV increased 7% to $3,621 and content per motorized unit increased 15% to $2,644 compared to the prior year. The content increase in towables as a result of organic growth in addition to $29 million in acquired revenue. Growth rates in the Marine market also remain high as the industry continues to work to support consumer demand. North American Marine sales increased over 200% supported by modest acceleration in production rates, as well as the addition of $18 million in acquired revenue. We've made strong progress towards our diversification strategy. At the end of the first quarter, we announced the closing of Ranch Hand, our first bolt-on acquisition for the CURT Group, as well as Schaudt, which creates a strategic presence for us in Germany. In June, we also announced our acquisition of Trazcor, a specialized metal fabricator that utilizes innovative technology to supply custom aluminum sidewalls and panels to the recreation and transportation OEM markets. Gross margins were 23.6% compared to 24.5% in the prior year second quarter. The decline was primarily due to the steep climb in material and freight costs, partially offset by strong overhead leverage. The cost of steel has increased over 250% since September of 2020, while aluminum has increased over 60% during the same period. We anticipate the current headwinds from higher input costs to continue through next quarter. As I've mentioned on prior calls, while the pricing for many of our products is index to steel and aluminum costs, there remains the traditional lag time and effectiveness of approximately two quarters. SG&A costs as a percentage of sales decreased from the second quarter of 2020, due primarily to the leverage of fixed costs on higher sale. SG&A costs as a percentage of sales are up slightly when compared to the first quarter of 2021, due primarily to the aforementioned increase in freight costs, which has also negatively impacting outgoing shipment costs. Transaction costs were also significantly higher during the second quarter. We expanded operating margins by over 460 basis points from the prior year period, primarily due to the favorable impact of continued organic sales growth coupled with operational efficiencies, driven by increased automation and lean manufacturing initiatives. These benefits were partially offset by increased labor expense to meet heightened production requirements and the increasing cost of steel, aluminum and freight. GAAP net income in Q2 2021 was $67.9 million or $2.67 per diluted share compared to $13.2 million or $0.52 per diluted share in Q2 2020, primarily due to strong growth and sales across to all our business segment. Adjusted EBITDA increased 68% to $121.3 million for the second quarter. Non-cash depreciation and amortization was $51.3 million for the six months ended June 30, 2021, while non-cash stock-based compensation expense was $13.9 million in the same period. We continue to anticipate depreciation and amortization in the range of $100 million to $110 million during the full year of 2021, primarily due to increases in capital investments for capacity and efficiency. For the six months ended June 30, 2021, cash generated from operating activities was $24 million. While $104 million was used for business acquisition, $42 million for capital expenditures and $42 million was returned to our shareholders in the form of dividends. Total capital expenditures for the second quarter included 65% dedicated to maintenance, 6% in automation investments, and 29% to new market share. While demand in our core markets remain at record level, the industry continues to face challenges with supply chain constraints and rising material costs. To address these challenges, we are focused on strategic management of working capital, including intentionally building up levels of certain inventory items to avoid future shortages. This has allowed us to further cement our relationships with OEMs and grab market share from other suppliers that have experienced supply chain issues. At the end of the second quarter, we had an outstanding net debt position of $910 million, 1.8 times pro forma EBITDA adjusted to include LTM EBITDA of acquired businesses. During the quarter, we also priced $460 million in aggregate principle amount of 1.125% convertible senior notes due in 2026. The net proceeds from this offering were approximately $448 million, which we in part used to repay outstanding borrowings under our revolving credit facility with the remainder to be used to fund current and future growth opportunities. We continue to prioritize maintaining a strong balance sheet and targeting long-term leverage of 1 to 1.5 times net debt to EBITDA as we work to integrate recently completed acquisitions, which we believe will contribute strong operating cash flow. Capital expenditures are anticipated in the range of $130 million to $150 million for the full year 2021 unchanged from previous expectations. As we focus on various smaller scale, continuous improvement and automation projects that support growth and continue to build capacity to support heightened production rates. With these strong results, we remain confident in our ability to drive growth for LCI and deliver shareholder value over the long-term as we continue to execute on our proven growth strategy. That is the end of our prepared remarks. Operator, we're ready to take questions. Thank you.
4;Q&A;Operator;Operator;Your first question comes from the line of Kathryn Thompson with Thompson Research.
5;Q&A;Kathryn Thompson - Thompson Research;Analyst;Hi, thank you for taking my questions today. Just for the quarter, if you could - you gave a lot of great detail about the various impacts. But if you could balance price increases, volumes, some planned downtime, because there were differences year-over-year and seasonality for the rest of the year as we think just about the stair-step for revenues and margins. Thank you.
6;Q&A;Brian Hall - Chief Financial Officer;Firm;Okay. Hi, Kathryn, it's Brian. So starting with gross margins, I would tell you that from materials and pricing certainly have the most significant impact on gross margins. And the way I've kind of looked at it, as it's almost approximately 300 basis points worth of negative impact, just the difference in materials and pricing that we saw in the second quarter. Now, a lot of that starting to catch up in the third quarter and as our input costs such as steel, aluminum and freight have continued to climb, I'm expecting that to stretch a little bit more into the quarters beyond that might even be a chance that it makes its way into the first quarter of next year, just given the fact that aluminum and steel are still climbing today. Most of that is offset by a lot of great overhead leverage. So by the time, you're said and done your gross margin was down by 60 basis points, I think, as I've said. And that's mainly offset by our overhead leverage. When you get into SG&A, SG&A the transportation costs are pretty significant in there and those increased almost 60 basis points from the - even from the first quarter of this year. So we've continued to see inbound and outbound freight climb at a pretty significant rate. And to give you an idea, I think from first quarter to second quarter, that's almost $11 million of additional costs from additional outgoing transportation that's within our SG&A costs. The remainder, you've a couple million here and there, I think amortization was up a little bit, almost a couple million dollars. And then the transaction costs, as I mentioned in my prepared remarks were up some as well. So certainly had those - as I would say, those are the - this pipeline every line in financial statements. Those are the key movers from - for the quarter.
7;Q&A;Kathryn Thompson - Thompson Research;Analyst;Okay. And if you were to give kind of a top three in terms of headwinds from an inflationary standpoint, you mentioned steel, aluminum and transportation, which of those three has the greatest impact and which of the three has the greatest amount and the least amount of visibility?
8;Q&A;Brian Hall - Chief Financial Officer;Firm;Yes. Steel and aluminum combined are almost 50% of our material spend. So it's a pretty significant mover. And when you're talking steel up 250% from September of last year, that's been pretty significant for us to adjust for and work with our customers to try to accommodate all the issues that they're dealing with from a supply chain perspective and trying to meet record demand. So we've been pretty strategic as we've worked through that, and there's still some to come there. A lot of the steel though is tied to some indexing contracts. So that's where you do get a lot of the two quarter lag from aluminum, within that 50% call aluminum, maybe 10 to 15 percentage points on the rest is steel. So obviously steel is number one for us. But for aluminum, I think aluminum is the one that we still see climbing here in the short-term. It seems like steel has gotten up into the mid £0.90 and aluminum still, it's kind of at least slowed its climb some, aluminum still continues to go up. So I think aluminum is the one that's going to continue to hurt for the coming quarters. And freight is, I think, going to be a problem for a long time. We don't really see that to correcting itself in the near-term. So that's - those are things that are probably going to - we're going to be dealing with well into 2022.
9;Q&A;Jason Lippert - President, Chief Executive Officer and Director;Firm;I just add real quick, Kathryn, that you take steel, for example, our largest raw material costs. It went up three times what it was prior to COVID over the course of 12 months. And it's not stabilized, but it's not an accelerated climb like it was over the last 12 months. So the hope is that it's at least manageable at this point, same with freight rates up 10x, from Asia, from what it was prior to COVID and that stabilizing. So we might have a little bit of more increase there, but more than likely downside opportunity over the next 12 months than a lot of upside, a lot of more costs.
