;section;speaker;role;text
0;scripted;Operator;Operator;Greetings. Welcome to the Federal Signal Corporation First Quarter Earnings Conference Call. At this time, all participants are in a listen-only mode. A question-and-answer session will follow the formal presentation. Please note this conference is recorded. I will now turn the conference over to your host, Ian Hudson, Chief Financial Officer. Mr. Hudson, you may begin.
1;scripted;Ian Hudson - Chief Financial Officer;Firm;Good morning and welcome to Federal Signal's First Quarter 2019 Conference Call. I'm Ian Hudson, the company's Chief Financial Officer. Also with me on the call today is Jennifer Sherman, our President and Chief Executive Officer. We will refer to some presentation slides today. As well as to the earnings news release which we issued this morning. The slides can be followed online by going to our website federalsignal.com. Clicking on the Investor Call icon and signing into the webcast. We have also posted the slide presentation and the earnings release under the Investor tab on our website. Before we begin, I'd like to remind you that some of our comments made today may contain forward-looking statements that are subject to the Safe Harbor language found in today's news release and in Federal Signal's filings with the Securities and Exchange Commission. These documents are available on our website. Our presentation also contains some measures that are not in accordance with US Generally Accepted Accounting Principles. In our earnings release and filings, we reconcile these non-GAAP measures to GAAP measures. In addition, we will file our Form 10-Q later today. I'm going to begin today by providing some detail on our first quarter results, before turning the call over to Jennifer to provide her perspective on our performance, market conditions and our outlook for the remainder of 2019. After our prepared comments, Jennifer and I will address your questions. Our consolidated first quarter financial results are provided in today's earnings release. We had another strong quarter with results reflecting impressive increases in sales and income driven by strong broad-based organic growth. We delivered significant margin expansion and a 30% improvement in adjusted earnings per share. Consolidated net sales were $273.8 million, up $24 million or 10% compared to last year. Consolidated operating income was $25.8 million, up $6.2 million or 32% from Q1 last year. On an adjusted basis, consolidated operating margin was 9.7% up from 8.5% in Q1 last year. Consolidated adjusted EBITDA was $35.9 million, up $6.9 million or 24% from Q1 last year. That translates to a margin of 13.1% in Q1 this year, up from 11.6% last year. Net income in Q1 this year was $17.5 million compared to $12.9 million last year that equates to GAAP EPS of $0.29 per share, up 38% from $0.21 per share last year. On an adjusted basis, EPS for Q1 this year was $0.30 per share, which compares to $0.23 per share last year. Order intake in the first quarter of this year continued to be strong at approximately $300 million that was up sequentially from the fourth quarter of last year but down in comparison to the record levels in Q1 last year, which included approximately $25 million of sewer cleaner and vacuum truck orders which were accelerated from subsequent quarters in 2018. With a significant order intake in the first quarter of this year, our consolidated backlog at the end of the quarter was at a record level of $364 million that represents an increase of $26 million or 8% was at a record level of $364 million that represents an increase of $26 million or 8% from the end of 2018, and an increase of $27 million or 8% compared to Q1 last year. In terms of our first quarter group results, ESG reported first quarter sales of $219.5 million up $22.9 million or 12% compared to last year. All of that growth was organic. ESG's operating income for the quarter was $25.7 million, up $5.1 million or 25% from Q1 last year. Adjusted EBITDA for the quarter was $34.7 million, an improvement of $6 million or 21% from a year ago. That translates to an adjusted EBITDA margin of 15.8% in Q1 this year, which compares to 14.6% last year. The increase was largely driven by improved operating leverage and benefits from pricing actions that were realized in spite of higher material costs compared to Q1 last year. We also had to overcome several days of production disruption at certain of our facilities caused by the polar vortex and other severe weather conditions. ESG reported total orders of $243.7 million in Q1 this year, up $4.1 million or 2% sequentially but down in comparison to the record order intake of $274.4 million in Q1 last year with the majority of the reduction attributed to the orders acceleration that I just referenced. SSG delivered another strong quarter with sales up $1.2 million or 2% largely due to increases in global sales of public safety products and industrial signaling equipment in the US, partially offset by lower domestic warning system sales, which tend to be lumpy. Operating income for the quarter was much improved at $8.7 million compared to $6.1 million in Q1 last year. Adjusted EBITDA for the quarter was $9.6 million, up from $6.8 million a year ago and adjusted EBITDA margin for Q1 this year was 17.7% compared to 12.8% last year. The 490 basis point improvement was largely the result of our pricing actions, improved sales mix and a much improved first quarter for VAMA Public Safety business in Spain. SSG's orders of $55.3 million were consistent with its order intake in Q1 last year. Corporate operating expenses of $8.6 million increased by $1.5 million from last year, primarily due to higher employee-related costs, which were partially offset by lower expenses associated with hearing loss litigation. Turning now to the income statement, where the increase in sales contributed to an $8.4 million improvement in gross profit. Consolidated gross margin improved to 25.7% for the quarter, up from 24.8% last year. As a percentage of sales, our selling, engineering, general and administrative expenses for the quarter were down 70 basis points from Q1 last year. Other items affecting the quarterly results include a $300,000 increase in other expense and a $500,000 reduction in interest expense associated with lower average debt levels. Tax expense for the quarter was up $1.8 million largely due to higher pretax income levels. Our effective tax rate for the quarter was 25.2% in line with expectations and up slightly from Q1 last year when a nominal discrete benefit from the release of tax reserves was recognized. On an overall GAAP basis, we therefore earned $0.29 per share in Q1 this year compared to a $0.21 per share in Q1 last year. To facilitate earnings comparisons, we typically adjust our GAAP earnings per share for unusual items recorded in the current or prior year quarters. In the current year quarter, we made adjustments to GAAP earnings per share to exclude acquisition-related expenses and purchase accounting expense effects. On this basis, our adjusted earnings for Q1 this year was $0.30 per share, up 30% compared with $0.23 per share in Q1 last year. Looking now at cash flow, where we used $8.8 million of cash in operations in the quarter, the first quarter is typically a period in which our businesses add working capital. In addition, in Q1 this year, we funded higher incentive compensation and tax payments, an additional rental fleet investment in comparison to last year's Q1. We are expecting our operating cash flow to improve in the second quarter and continue to target similar cash conversion as in 2018. We ended the quarter with $194 million of net debt and availability under our credit facility of $173 million. Our debt leverage ratio remained at a comfortable level and unchanged from year-end. Our strong financial position allows us to continue to invest in organic growth initiatives like ongoing new product development and the expansion of our Vactor facility. At the same time, we remain committed to pursuing strategic acquisitions and funding cash returns to shareholders. On that note, we paid a dividend of $0.08 per share during the first quarter amounting to $4.8 million and we recently announced a similar dividend for the second quarter. We also funded opportunistic share repurchases during the first quarter, spending $1 million to buy back shares at an average price of $19.84. We have about $29 million remaining under our share repurchase authorization at the end of Q1. That concludes my comments and I would now like to turn the call over to Jennifer.
2;scripted;Jennifer Sherman - President and Chief Executive Officer;Firm;Thank you, Ian. I would like to reiterate Ian's comments on the outstanding quarter. Each of our groups reported top-line growth and margin improvement, and on a consolidated basis, our adjusted EBITDA margin was up 150 basis points. We were expecting year-over-year improvement in our first quarter results and our actual results, did not disappoint. Within ESG, we saw stronger aftermarket demand in certain parts of North America with rental activity starting slightly earlier this year, as well as some earlier than expected deliveries. Within SSG, our police business in Europe successfully delivered on a number of projects to satisfy accelerated customer requirements. We also saw some customers in the U.S. place orders for public safety equipment earlier than expected in anticipation of the Ford model year changeover scheduled for the second quarter of 2019. This changeover may cause a temporary delay in the number of Ford police vehicles available beginning in Q2. Collectively, we estimate that these factors resulted in the acceleration of about $0.02 of earnings from the second quarter into Q1. Our first quarter orders were generally in line with our expectations with higher than expected orders for vacuum trucks resulting from continued momentum on our safe digging initiative, being partially offset by slightly lower than expected orders for dump truck bodies and trailers. Orders in the first quarter of this year were our third highest on record surpassed only by the fourth quarter of 2017 and the first quarter of last year, which collectively included an estimated $40 million to $45 million of accelerated orders as customers placed orders earlier as they sought to secure availability of certain product lines like sewer cleaners and vacuum trucks or to manage the procurement of their related chassis. We expect that this order acceleration, which we believe has now normalized, may cause some short-term distortion in the comparability of our quarterly orders and as such consider comparisons of backlog levels to be a more reasonable indication of the strength of our market. At the end of March, our backlog was at a record level and was up over $25 million or 8% compared to both year-end and the prior year quarter. As we look forward, we continue to feel good about conditions in our end markets. I recently attended our bi-annual ESG dealer meeting with a sentiment among our municipal dealer network relating to market conditions in 2019 was very positive. However, with current lead times, continuing to be extended for sewer cleaners and vacuum trucks, orders received in the second quarter and beyond may not translate to revenue and income during 2019. I am excited to share that during the first quarter, we launched our new TRUVAC brand, a dedicated line of industrial vacuum excavation trucks designed specifically to satisfy the safe digging requirements of organizations, that locate and verify underground utility lines and pipes. TRUVAC vacuum excavators use high-pressure air or water to loosen soil providing a non-destructive means to safely locate, excavate and uncover underground utilities. The loosened soil is removed through a vacuum hose and may be deposited into a debris tank for disposals or backfilling. The TRUVAC brand will focus on vacuum excavation brand while the Vactor brand will continue to focus on equipment solutions for cleaning and maintaining sewers and catch basins. A separate brand TRUVAC for our safe diggings products will allow us to continue to focus and distinguish ourselves in the marketplace in this critical growth area for the company. TRUVAC has been established to address the need for safe digging in the United States and Canada. Our safe digging equipment can be used in markets, with strong growth potential given the increased speed to address both aging infrastructure, that is currently in place and support new infrastructure that will be needed for next generation technologies like 5G. In addition, with more than 90 million miles of buried utilities in the United States alone, the risk of utility strikes caused by poor excavator digging practices, are too great to ignore and incidents of gas line explosions, power outages and burst water lines causing injuries, fatalities and property damage continue to occur at an alarming rate. While the TRUVAC brand is new, the products, technology and quality are well-established by the Vactor brand which brings more than a 100 years of operator-focused innovation excellence more than 50 years of experience building equipment that combines high pressure water and vacuum technology and more than 20 years of experience manufacturing vacuum excavators. The current TRUVAC product line includes the versatile ParaDIGm sub-compact vacuum excavator, the Prodigy vacuum excavator that offers power and performance in a smaller footprint and the HXX series of full-sized vacuum excavators designed to tackle the biggest digging projects. We continue to invest in new product development relating to safe digging and recently kicked off a project to further enhance our safe digging product portfolio. TRUVAC will serve to differentiate our position in the marketplace with a complete range of truck-mounted safe digging equipment and a dedicated aftermarket infrastructure. We believe that these factors, along with our deep expertise and our history of delivering exceptional value to a growing customer base, give us a strong competitive advantage. In response to this growth potential, we see for safe digging, we recently announced plans to invest up to $25 million to expand our Streator, Illinois manufacturing facility. This project is now underway and is expected to be completed by the end of 2019. As Ian mentioned, our debt leverage ratio at the end of the quarter is at a level that puts us in a solid position with significant flexibility to fund both organic growth initiatives and M&A. While we will remain disciplined in our approach as we were in 2018, acquisitions remain a key priority for the deployment of our free cash flow and the company's growth. We target companies that accelerate our current strategic initiatives or provide a platform for growth in adjacent markets for new geographies. We also see niche market leaders that have a sustainable competitive advantage and have strong management team. We look for companies that have solid growth potential and operate within our target EBITDA ranges, either currently or after the application of our ETI principal. Our deal pipeline remains active, and we expect future strategic acquisitions to be a meaningful part of our growth. Finally, as you may have heard earlier this week, there were some positive developments relating to a potential infrastructure bill. If infrastructure legislation were to pass, with our various businesses, which support maintenance and infrastructure markets, Federal Signal would stand to benefit. We will continue to monitor any additional development. I would now like to move on to our earnings outlook. With the better than expected performance in the first quarter and the strength of our backlog, we have greater confidence in the year and are raising the low end of our 2019 adjusted EPS outlook range by $0.02, establishing a new range of $1.50 to $1.60. In summary, we started the year with outstanding performance. Our talented and dedicated teams and their businesses have positioned the company for another year of growth. During Q1, we faced some unusually tough weather conditions at several of our northern locations and the teams did a super job navigating through these challenges to deliver our strong results. At this time, I think we are ready for questions, operator?
3;Q&A;Operator;Operator;At this time, we'll be conducting a question-and-answer session. Our first question comes from the line of Chris Moore from CJS Securities. Please proceed with your question.
4;Q&A;Chris Moore - CJS Securities;Analyst;You touched on it, but maybe we could just talk a little bit about, some of the things that are likely to effect, the revenue and earnings cadence over the next three quarters, there's the Ford model year changeover which looks like you stole little bit of Q2 earnings perhaps and there is, and you talked about the extended lead times on the sewer cleaners and vac trucks some of those orders may not happen in '19 but maybe can you just touch on the key elements that we should be considering?
5;Q&A;Jennifer Sherman - President and Chief Executive Officer;Firm;Sure, absolutely, Chris. First of all, we saw as we mentioned $0.02 move from Q2 to Q1 and that was really driven by strong aftermarket in certain parts of the US, some pre-buyings that occurred in our Public Safety Systems business in advance of the Ford year model changeover, and some acceleration of customer orders and deliveries at our business in Spain. But I think we're really encouraged by even with that $0.02 shift and the Ford model year changeover, we expect Q2 that will do nominally better than we did last year. And you might recall that last year was a really strong quarter for Q2.
6;Q&A;Chris Moore - CJS Securities;Analyst;And then in terms of the, I guess two part question. So the lead times with the sewer cleaners and vacuum truck is part, why the Streator facility is being expanded, so is there likely much order flow that's going to get recognized this year. And then secondly, after Streator is completed are there any other areas that likely need to be expanded to allow for continued growth?
7;Q&A;Jennifer Sherman - President and Chief Executive Officer;Firm;First of all, last year, we made some investments in our service center in Leeds, Alabama and we should start to see the benefits of that in the second half of the year for our Guzzler product lines, and we will be building more trucks there this year versus last year. As you know, we continue to believe that the growth opportunities for our safe digging are significant. Early in the quarter, we announced up to a $25 million expansion of our Vactor facility, pleased to report that we are on track with that expansion. We purchased the land, we're waiting for some zoning permits and we expect that to be completed at the end of this year. We are looking within our TDI facilities. There is some growth that we will be expanding our Rugby facility up in Rugby, North Dakota and we expect again to have that completed this year. And these expansions, a large part are driven by the success that we're having with respect to introduction of new products.
8;Q&A;Chris Moore - CJS Securities;Analyst;It's only a small number, the 600,000 acquisition integration related to anything that we should read into that?
9;Q&A;Ian Hudson - Chief Financial Officer;Firm;Nothing really, Chris, it's really just a standard. We have the JJE earn-out payment that is coming due in the second quarter and a lot of that is really just accreting that liability, it's recorded present value right now and a lot of that is just the accretion as we get closer to payment when we'll actually make the cash payment.
